Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,94.46152,[30 43] ; [300  33],[59.33497537 13.66502463] ; [270.66502463  62.33497537],1
n6,1,0.0,29.816237,[48 25] ; [299  32],[62.70049505 10.29950495] ; [284.29950495  46.70049505],1
p4,1,1.3e-05,19.025148,[32 41] ; [233  97],[48.00248139 24.99751861] ; [216.99751861 113.00248139],1
p6,1,0.000414,12.468237,[17 52] ; [156 170],[30.22025316 38.77974684] ; [142.77974684 183.22025316],1
p3,1,0.000843,11.14516,[27 46] ; [193 137],[39.85111663 33.14888337] ; [180.14888337 149.85111663],1
p11,1,0.005347,7.758025,[52 22] ; [281  53],[60.39705882 13.60294118] ; [272.60294118  61.39705882],0
p2,1,0.00613,7.51167,[56 17] ; [293  37],[63.21836228  9.78163772] ; [285.78163772  44.21836228],0
a8,1,0.006514,7.402294,[ 4 66] ; [ 56 236],[11.60220994 58.39779006] ; [ 48.39779006 243.60220994],0
d2,1,0.007126,7.24101,[28 46] ; [183 149],[38.45812808 35.54187192] ; [172.54187192 159.45812808],0
d1,1,0.00777,7.085733,[37 37] ; [222 112],[46.9754902 27.0245098] ; [212.0245098 121.9754902],0
s8,1,0.009957,6.642641,[28 45] ; [181 148],[37.95273632 35.04726368] ; [171.04726368 157.95273632],0
n1,1,0.0152,5.893159,[ 6 18] ; [27 22],[10.84931507 13.15068493] ; [22.15068493 26.84931507],0
s7,1,0.015994,5.803554,[29 41] ; [181 135],[38.08290155 31.91709845] ; [171.91709845 144.08290155],0
v3,1,0.017776,5.618126,[27 44] ; [173 150],[36.04060914 34.95939086] ; [163.95939086 159.04060914],0
p5,1,0.020184,5.395885,[ 4 68] ; [ 53 276],[10.23441397 61.76558603] ; [ 46.76558603 282.23441397],0
p8,1,0.025467,4.991842,[34 38] ; [200 125],[42.43828715 29.56171285] ; [191.56171285 133.43828715],0
a5,1,0.042149,4.129204,[53 21] ; [274  60],[59.30882353 14.69117647] ; [267.69117647  66.30882353],0
d5,1,0.045015,4.01807,[56 18] ; [283  49],[61.78817734 12.21182266] ; [277.21182266  54.78817734],0
p10,1,0.059731,3.544845,[55 16] ; [284  45],[60.1725 10.8275] ; [278.8275  50.1725],0
u1,1,0.080429,3.056209,[11 63] ; [ 81 253],[16.68627451 57.31372549] ; [ 75.31372549 258.68627451],0
s2,1,0.0919,2.840775,[34 40] ; [185 141],[40.515 33.485] ; [178.485 147.515],0
p7,1,0.114603,2.489565,[43 27] ; [228  93],[48.51662404 21.48337596] ; [222.48337596  98.51662404],0
u2,1,0.119111,2.428977,[14  5] ; [41 35],[11.  8.] ; [44. 32.],0
s5,1,0.17958,1.801095,[23 48] ; [132 190],[28.00254453 42.99745547] ; [126.99745547 195.00254453],0
d3,1,0.182148,1.780009,[49 25] ; [246  87],[53.63636364 20.36363636] ; [241.36363636  91.63636364],0
r2,1,0.226945,1.459906,[70  3] ; [326   6],[71.37777778  1.62222222] ; [324.62222222   7.37777778],0
p12,1,0.310497,1.02856,[ 5 67] ; [ 36 293],[ 7.36159601 64.63840399] ; [ 33.63840399 295.36159601],0
s6,1,0.342662,0.900448,[48 24] ; [237  91],[51.3 20.7] ; [233.7  94.3],0
a4,1,0.349208,0.876335,[34 40] ; [172 159],[37.63950617 36.36049383] ; [168.36049383 162.63950617],0
a3,1,0.357862,0.845381,[54 20] ; [258  73],[57.00740741 16.99259259] ; [254.99259259  76.00740741],0
u4,1,0.370984,0.800365,[ 1 73] ; [ 11 323],[ 2.17647059 71.82352941] ; [  9.82352941 324.17647059],0
r4,1,0.382383,0.763026,[70  4] ; [323  11],[71.27941176  2.72058824] ; [321.72058824  12.27941176],0
p9,1,0.400449,0.706977,[60 11] ; [290  39],[62.125  8.875] ; [287.875  41.125],0
b4,1,0.443601,0.586949,[47 27] ; [196 138],[44.07352941 29.92647059] ; [198.92647059 135.07352941],0
s4,1,0.48663,0.48397,[13 61] ; [ 47 280],[11.0723192 62.9276808] ; [ 48.9276808 278.0723192],0
v4,1,0.520363,0.413175,[70  3] ; [324   9],[70.84236453  2.15763547] ; [323.15763547   9.84236453],0
a2,1,0.528135,0.397978,[19 55] ; [ 98 236],[21.22058824 52.77941176] ; [ 95.77941176 238.22058824],0
s3,1,0.553312,0.351418,[39 34] ; [186 139],[41.26884422 31.73115578] ; [183.73115578 141.26884422],0
n2,1,0.565704,0.329924,[20  4] ; [38 11],[19.06849315  4.93150685] ; [38.93150685 10.06849315],0
a1,1,0.57325,0.317274,[ 3 71] ; [ 19 315],[ 3.99019608 70.00980392] ; [ 18.00980392 315.99019608],0
p1,1,0.600123,0.274811,[ 6 67] ; [ 34 298],[ 7.20987654 65.79012346] ; [ 32.79012346 299.20987654],0
b1,1,0.608717,0.262047,[26 48] ; [128 206],[27.93137255 46.06862745] ; [126.06862745 207.93137255],0
u3,1,0.643376,0.214354,[14  6] ; [49 27],[13.125  6.875] ; [49.875 26.125],0
b2,1,0.698604,0.149929,[14 21] ; [100 130],[15.05660377 19.94339623] ; [ 98.94339623 131.05660377],0
b3,1,0.698604,0.149929,[14 21] ; [100 130],[15.05660377 19.94339623] ; [ 98.94339623 131.05660377],0
a7,1,0.731605,0.117643,[53 21] ; [245  88],[54.18181818 19.81818182] ; [243.81818182  89.18181818],0
s1,1,0.785677,0.073945,[ 2 71] ; [ 11 316],[ 2.3725 70.6275] ; [ 10.6275 316.3725],0
b5,1,0.870478,0.026586,[46 28] ; [211 123],[46.6127451 27.3872549] ; [210.3872549 123.6127451],0
a6,1,0.870826,0.026442,[51 23] ; [232 100],[51.58128079 22.41871921] ; [231.41871921 100.58128079],0
n3,1,0.962106,0.002257,[18  6] ; [37 12],[18.08219178  5.91780822] ; [36.91780822 12.08219178],0
d4,1,0.966072,0.001809,[63 11] ; [282  50],[62.8817734 11.1182266] ; [282.1182266  49.8817734],0
r3,1,0.98282,0.000464,[71  2] ; [325   9],[71.02702703  1.97297297] ; [324.97297297   9.02702703],0
v2,1,0.994265,5.2e-05,[48 22] ; [223 102],[48.02531646 21.97468354] ; [222.97468354 102.02531646],0
