Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,45.722182,[66  9] ; [14 35],[48.38709677 26.61290323] ; [31.61290323 17.38709677],1
v4,1,0.0,37.472763,[70  3] ; [23 25],[56.10743802 16.89256198] ; [36.89256198 11.10743802],1
r2,1,0.0,28.864669,[72  3] ; [26 20],[60.74380165 14.25619835] ; [37.25619835  8.74380165],1
a1,1,0.00066,11.598669,[ 1 74] ; [ 9 40],[ 6.0483871 68.9516129] ; [ 3.9516129 45.0483871],1
p11,1,0.0014,10.205408,[48 27] ; [17 32],[39.31451613 35.68548387] ; [25.68548387 23.31451613],0
u3,1,0.003097,8.749246,[20  7] ; [ 7 15],[14.87755102 12.12244898] ; [12.12244898  9.87755102],0
p2,1,0.003928,8.316826,[51 24] ; [20 28],[43.29268293 31.70731707] ; [27.70731707 20.29268293],0
d4,1,0.004127,8.227285,[58 15] ; [27 22],[50.86065574 22.13934426] ; [34.13934426 14.86065574],0
d5,1,0.006235,7.481,[58 16] ; [27 22],[51.13821138 22.86178862] ; [33.86178862 15.13821138],0
b1,1,0.007369,7.180753,[29 46] ; [31 18],[36.29032258 38.70967742] ; [23.70967742 25.29032258],0
p9,1,0.015255,5.886749,[49 23] ; [22 26],[42.6 29.4] ; [28.4 19.6],0
n3,1,0.017578,5.637685,[21  6] ; [12 14],[16.81132075 10.18867925] ; [16.18867925  9.81132075],0
s6,1,0.018196,5.577206,[37 37] ; [14 35],[30.68292683 43.31707317] ; [20.31707317 28.68292683],0
d3,1,0.030548,4.6782,[50 24] ; [23 25],[44.27868852 29.72131148] ; [28.72131148 19.27868852],0
a6,1,0.030766,4.665945,[52 22] ; [25 24],[46.32520325 27.67479675] ; [30.67479675 18.32520325],0
a5,1,0.036513,4.372977,[45 30] ; [20 29],[39.31451613 35.68548387] ; [25.68548387 23.31451613],0
s2,1,0.037184,4.341975,[30 44] ; [11 38],[24.66666667 49.33333333] ; [16.33333333 32.66666667],0
a8,1,0.046203,3.974185,[11 58] ; [ 2 46],[ 7.66666667 61.33333333] ; [ 5.33333333 42.66666667],0
s3,1,0.051953,3.777275,[39 34] ; [17 31],[33.78512397 39.21487603] ; [22.21487603 25.78512397],0
u2,1,0.067532,3.342014,[21  7] ; [11 11],[17.92 10.08] ; [14.08  7.92],0
b5,1,0.070405,3.27356,[49 26] ; [24 25],[44.15322581 30.84677419] ; [28.84677419 20.15322581],0
p10,1,0.073478,3.20356,[42 30] ; [20 28],[37.2 34.8] ; [24.8 23.2],0
s8,1,0.074155,3.188571,[21 54] ; [ 7 42],[16.93548387 58.06451613] ; [11.06451613 37.93548387],0
n2,1,0.086482,2.938674,[22  7] ; [14 12],[18.98181818 10.01818182] ; [17.01818182  8.98181818],0
d1,1,0.101157,2.68721,[34 41] ; [15 34],[29.63709677 45.36290323] ; [19.36290323 29.63709677],0
p5,1,0.141868,2.157584,[ 1 72] ; [ 3 45],[ 2.41322314 70.58677686] ; [ 1.58677686 46.41322314],0
a7,1,0.146067,2.11285,[51 24] ; [27 22],[47.17741935 27.82258065] ; [30.82258065 18.17741935],0
p4,1,0.176183,1.829529,[25 49] ; [11 38],[21.65853659 52.34146341] ; [14.34146341 34.65853659],0
v3,1,0.178786,1.807688,[18 49] ; [ 8 41],[15.01724138 51.98275862] ; [10.98275862 38.01724138],0
b2,1,0.219154,1.5099,[ 8 30] ; [10 19],[10.20895522 27.79104478] ; [ 7.79104478 21.20895522],0
b3,1,0.219154,1.5099,[ 8 30] ; [10 19],[10.20895522 27.79104478] ; [ 7.79104478 21.20895522],0
p8,1,0.220538,1.500865,[23 50] ; [10 37],[20.075 52.925] ; [12.925 34.075],0
b4,1,0.256421,1.287978,[46 29] ; [25 24],[42.94354839 32.05645161] ; [28.05645161 20.94354839],0
v2,1,0.28096,1.162442,[29 38] ; [16 32],[26.2173913 40.7826087] ; [18.7826087 29.2173913],0
v1,1,0.343033,0.899064,[29 44] ; [15 33],[26.54545455 46.45454545] ; [17.45454545 30.54545455],0
p1,1,0.347099,0.884033,[ 2 72] ; [ 3 46],[ 3.00813008 70.99186992] ; [ 1.99186992 47.00813008],0
s7,1,0.380135,0.770266,[22 48] ; [11 35],[19.9137931 50.0862069] ; [13.0862069 32.9137931],0
n1,1,0.464557,0.534894,[12 15] ; [ 9 17],[10.69811321 16.30188679] ; [10.30188679 15.69811321],0
