Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,25.087208,[16 34] ; [51 14],[29.13043478 20.86956522] ; [37.86956522 27.13043478],1
a1,1,0.021827,5.259538,[ 2 48] ; [12 55],[ 5.98290598 44.01709402] ; [ 8.01709402 58.98290598],0
u3,1,0.090277,2.86943,[ 9 14] ; [ 5 23],[ 6.31372549 16.68627451] ; [ 7.68627451 20.31372549],0
a5,1,0.115259,2.480589,[21 29] ; [38 29],[25.21367521 24.78632479] ; [33.78632479 33.21367521],0
a6,1,0.173406,1.853251,[22 28] ; [38 29],[25.64102564 24.35897436] ; [34.35897436 32.64102564],0
a4,1,0.177031,1.822376,[13 37] ; [25 41],[16.37931034 33.62068966] ; [21.62068966 44.37931034],0
a8,1,0.178327,1.81151,[ 1 46] ; [ 5 57],[ 2.58715596 44.41284404] ; [ 3.41284404 58.58715596],0
a7,1,0.180743,1.791504,[29 21] ; [30 36],[25.43103448 24.56896552] ; [33.56896552 32.43103448],0
p3,1,0.182214,1.779472,[ 9 40] ; [19 46],[12.03508772 36.96491228] ; [15.96491228 49.03508772],0
n2,1,0.186357,1.746183,[11 15] ; [18 12],[13.46428571 12.53571429] ; [15.53571429 14.46428571],0
p1,1,0.201595,1.630779,[ 3 46] ; [ 9 58],[ 5.06896552 43.93103448] ; [ 6.93103448 60.06896552],0
n6,1,0.226283,1.464073,[24 26] ; [38 26],[27.19298246 22.80701754] ; [34.80701754 29.19298246],0
d2,1,0.249353,1.326923,[17 33] ; [29 36],[20. 30.] ; [26. 39.],0
n1,1,0.270005,1.216723,[ 6 20] ; [11 19],[ 7.89285714 18.10714286] ; [ 9.10714286 20.89285714],0
p7,1,0.291949,1.110611,[20 29] ; [20 44],[17.34513274 31.65486726] ; [22.65486726 41.34513274],0
s7,1,0.31356,1.015619,[ 7 40] ; [14 48],[ 9.05504587 37.94495413] ; [11.94495413 50.05504587],0
r3,1,0.375993,0.783764,[28 22] ; [30 33],[25.66371681 24.33628319] ; [32.33628319 30.66371681],0
b4,1,0.405939,0.690663,[26 24] ; [40 27],[28.20512821 21.79487179] ; [37.79487179 29.20512821],0
s1,1,0.418384,0.654851,[ 5 45] ; [ 4 63],[ 3.84615385 46.15384615] ; [ 5.15384615 61.84615385],0
p8,1,0.435722,0.607524,[14 34] ; [15 51],[12.21052632 35.78947368] ; [16.78947368 49.21052632],0
v4,1,0.448112,0.575424,[30 18] ; [36 29],[28.03539823 19.96460177] ; [37.96460177 27.03539823],0
p2,1,0.450834,0.568553,[28 21] ; [32 32],[26.01769912 22.98230088] ; [33.98230088 30.01769912],0
s3,1,0.454215,0.560111,[17 32] ; [18 46],[15.17699115 33.82300885] ; [19.82300885 44.17699115],0
v1,1,0.454215,0.560111,[17 32] ; [18 46],[15.17699115 33.82300885] ; [19.82300885 44.17699115],0
d1,1,0.486573,0.484095,[17 33] ; [27 40],[18.8034188 31.1965812] ; [25.1965812 41.8034188],0
s6,1,0.495395,0.464787,[13 37] ; [21 45],[14.65517241 35.34482759] ; [19.34482759 46.65517241],0
v3,1,0.510093,0.433877,[ 8 41] ; [14 52],[ 9.37391304 39.62608696] ; [12.62608696 53.37391304],0
d4,1,0.511875,0.430232,[34 16] ; [41 25],[32.32758621 17.67241379] ; [42.67241379 23.32758621],0
s5,1,0.543359,0.36935,[ 9 41] ; [ 9 56],[ 7.82608696 42.17391304] ; [10.17391304 54.82608696],0
p4,1,0.61579,0.25183,[16 34] ; [18 47],[14.7826087 35.2173913] ; [19.2173913 45.7826087],0
d5,1,0.644334,0.213119,[30 20] ; [43 24],[31.1965812 18.8034188] ; [41.8034188 25.1965812],0
p10,1,0.698674,0.149855,[24 25] ; [29 35],[22.98230088 26.01769912] ; [30.01769912 33.98230088],0
r2,1,0.709563,0.138714,[28 21] ; [37 24],[28.95454545 20.04545455] ; [36.04545455 24.95454545],0
p12,1,0.719464,0.129006,[ 1 49] ; [ 2 63],[ 1.30434783 48.69565217] ; [ 1.69565217 63.30434783],0
a2,1,0.741123,0.109142,[ 5 45] ; [ 8 59],[ 5.55555556 44.44444444] ; [ 7.44444444 59.55555556],0
u1,1,0.756481,0.096165,[ 3 47] ; [ 5 62],[ 3.41880342 46.58119658] ; [ 4.58119658 62.41880342],0
p5,1,0.784394,0.074855,[ 3 45] ; [ 5 61],[ 3.36842105 44.63157895] ; [ 4.63157895 61.36842105],0
a3,1,0.7913,0.070025,[27 22] ; [38 28],[27.69565217 21.30434783] ; [37.30434783 28.69565217],0
v2,1,0.801475,0.063221,[16 33] ; [22 41],[16.625 32.375] ; [21.375 41.625],0
b2,1,0.803612,0.061839,[ 8 17] ; [14 26],[ 8.46153846 16.53846154] ; [13.53846154 26.46153846],0
b3,1,0.803612,0.061839,[ 8 17] ; [14 26],[ 8.46153846 16.53846154] ; [13.53846154 26.46153846],0
d3,1,0.80533,0.06074,[26 23] ; [34 33],[25.34482759 23.65517241] ; [34.65517241 32.34482759],0
p6,1,0.843552,0.038948,[ 7 42] ; [10 54],[ 7.37168142 41.62831858] ; [ 9.62831858 54.37168142],0
s4,1,0.850667,0.035444,[ 9 41] ; [11 55],[ 8.62068966 41.37931034] ; [11.37931034 54.62068966],0
b5,1,0.852744,0.034454,[26 24] ; [36 31],[26.4957265 23.5042735] ; [35.5042735 31.4957265],0
s2,1,0.87238,0.025804,[12 38] ; [15 51],[11.63793103 38.36206897] ; [15.36206897 50.63793103],0
n3,1,0.882553,0.021825,[13 12] ; [15 15],[12.72727273 12.27272727] ; [15.27272727 14.72727273],0
b1,1,0.895332,0.017308,[27 23] ; [37 30],[27.35042735 22.64957265] ; [36.64957265 30.35042735],0
u2,1,0.907778,0.013419,[ 9 14] ; [11 16],[ 9.2 13.8] ; [10.8 16.2],0
r1,1,0.930839,0.007532,[14 36] ; [18 48],[13.79310345 36.20689655] ; [18.20689655 47.79310345],0
p9,1,0.954437,0.003264,[25 24] ; [33 31],[25.15044248 23.84955752] ; [32.84955752 31.15044248],0
p11,1,0.976995,0.000832,[23 27] ; [31 36],[23.07692308 26.92307692] ; [30.92307692 36.07692308],0
