Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,66.253946,[271  18] ; [2 8],[263.86956522  25.13043478] ; [9.13043478 0.86956522],1
r2,1,0.0,29.917183,[276  11] ; [5 4],[272.45608108  14.54391892] ; [8.54391892 0.45608108],1
p11,1,1e-06,23.725734,[238  51] ; [2 8],[231.97324415  57.02675585] ; [8.02675585 1.97324415],1
v4,1,2.1e-05,18.061691,[279   9] ; [7 3],[276.40268456  11.59731544] ; [9.59731544 0.40268456],1
p2,1,0.000617,11.724599,[247  40] ; [4 5],[243.36824324  43.63175676] ; [7.63175676 1.36824324],1
s1,1,0.00065,11.626457,[  6 277] ; [2 8],[  7.72696246 275.27303754] ; [0.27303754 9.72696246],1
p9,1,0.000866,11.093147,[246  36] ; [5 5],[242.40410959  39.59589041] ; [8.59589041 1.40410959],1
n4,1,0.004974,7.888761,[242  46] ; [5 5],[238.7114094  49.2885906] ; [8.2885906 1.7114094],0
s3,1,0.014972,5.91979,[165 116] ; [2 8],[161.26116838 119.73883162] ; [5.73883162 4.26116838],0
a7,1,0.019301,5.474026,[212  76] ; [4 6],[208.75167785  79.24832215] ; [7.24832215 2.75167785],0
s8,1,0.021936,5.25086,[162 124] ; [2 8],[158.45945946 127.54054054] ; [5.54054054 4.45945946],0
p10,1,0.024435,5.063506,[243  40] ; [6 4],[240.50170648  42.49829352] ; [8.49829352 1.50170648],0
b1,1,0.028614,4.790706,[104 185] ; [7 3],[107.28762542 181.71237458] ; [3.71237458 6.28762542],0
n3,1,0.031615,4.619261,[45 15] ; [2 4],[42.72727273 17.27272727] ; [4.27272727 1.72727273],0
p7,1,0.053116,3.74026,[195  85] ; [3 5],[192.5  87.5] ; [5.5 2.5],0
n6,1,0.06087,3.513525,[256  31] ; [7 3],[254.14478114  32.85521886] ; [8.85521886 1.14478114],0
s2,1,0.078216,3.101587,[166 120] ; [3 7],[163.29054054 122.70945946] ; [5.70945946 4.29054054],0
v2,1,0.101204,2.686467,[230  54] ; [6 4],[227.97278912  56.02721088] ; [8.02721088 1.97278912],0
n5,1,0.104505,2.635409,[232  55] ; [6 4],[229.98653199  57.01346801] ; [8.01346801 1.98653199],0
n2,1,0.199945,1.642776,[44 15] ; [3 3],[42.66153846 16.33846154] ; [4.33846154 1.66153846],0
a6,1,0.210999,1.564558,[198  90] ; [5 5],[196.18791946  91.81208054] ; [6.81208054 3.18791946],0
p6,1,0.226255,1.464252,[109 171] ; [2 8],[107.17241379 172.82758621] ; [3.82758621 6.17241379],0
r1,1,0.271093,1.211209,[240  48] ; [7 3],[238.7114094  49.2885906] ; [8.2885906 1.7114094],0
b3,1,0.329428,0.951146,[ 76 106] ; [1 4],[ 74.94117647 107.05882353] ; [2.05882353 2.94117647],0
b2,1,0.329428,0.951146,[ 76 106] ; [1 4],[ 74.94117647 107.05882353] ; [2.05882353 2.94117647],0
s7,1,0.359279,0.840412,[163 110] ; [4 5],[161.67021277 111.32978723] ; [5.32978723 3.67021277],0
a3,1,0.401362,0.704241,[227  60] ; [9 1],[228.05387205  58.94612795] ; [7.94612795 2.05387205],0
b4,1,0.418049,0.655794,[181 108] ; [5 5],[179.77926421 109.22073579] ; [6.22073579 3.77926421],0
d2,1,0.448625,0.574123,[167 121] ; [7 3],[168.16107383 119.83892617] ; [5.83892617 4.16107383],0
s6,1,0.461253,0.542852,[199  82] ; [6 4],[197.95532646  83.04467354] ; [7.04467354 2.95532646],0
p12,1,0.494181,0.467411,[ 36 249] ; [2 8],[ 36.71186441 248.28813559] ; [1.28813559 8.71186441],0
a5,1,0.500276,0.454351,[228  61] ; [7 3],[227.14046823  61.85953177] ; [7.85953177 2.14046823],0
s4,1,0.545006,0.36634,[ 38 247] ; [2 8],[ 38.6440678 246.3559322] ; [1.3559322 8.6440678],0
b5,1,0.577666,0.310023,[170 119] ; [5 5],[169.14715719 119.85284281] ; [5.85284281 4.14715719],0
s5,1,0.593053,0.285601,[107 172] ; [3 7],[106.19377163 172.80622837] ; [3.80622837 6.19377163],0
p8,1,0.598423,0.27738,[164 117] ; [5 5],[163.19243986 117.80756014] ; [5.80756014 4.19243986],0
p5,1,0.615951,0.2516,[ 46 242] ; [2 7],[ 46.54545455 241.45454545] ; [1.45454545 7.54545455],0
p4,1,0.615954,0.251595,[181 103] ; [5 4],[180.28668942 103.71331058] ; [5.71331058 3.28668942],0
d1,1,0.774392,0.08216,[214  75] ; [7 3],[213.60869565  75.39130435] ; [7.39130435 2.60869565],0
u1,1,0.814285,0.055179,[ 67 222] ; [2 8],[ 66.69230769 222.30769231] ; [2.30769231 7.69230769],0
d3,1,0.852638,0.034504,[224  65] ; [8 2],[224.24080268  64.75919732] ; [7.75919732 2.24080268],0
n1,1,0.88054,0.022586,[17 39] ; [2 4],[17.16129032 38.83870968] ; [1.83870968 4.16129032],0
a1,1,0.881636,0.02217,[ 25 264] ; [1 9],[ 25.13043478 263.86956522] ; [0.86956522 9.13043478],0
a2,1,0.910752,0.012564,[ 82 207] ; [3 7],[ 82.15719064 206.84280936] ; [2.84280936 7.15719064],0
p1,1,0.916143,0.011087,[ 26 262] ; [1 9],[ 26.09395973 261.90604027] ; [0.90604027 9.09395973],0
v1,1,0.921664,0.00967,[196  90] ; [7 3],[196.14189189  89.85810811] ; [6.85810811 3.14189189],0
d5,1,0.941746,0.00534,[258  31] ; [9 1],[258.07023411  30.92976589] ; [8.92976589 1.07023411],0
p3,1,0.957695,0.002814,[162 125] ; [5 4],[161.9222973 125.0777027] ; [5.0777027 3.9222973],0
a4,1,0.965557,0.001865,[146 142] ; [5 5],[145.93288591 142.06711409] ; [5.06711409 4.93288591],0
