Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,40.599195,[11 26] ; [45  2],[24.66666667 12.33333333] ; [31.33333333 15.66666667],1
v4,1,0.0,31.941838,[12 25] ; [43  4],[24.22619048 12.77380952] ; [30.77380952 16.22619048],1
r1,1,7e-06,20.094307,[13 24] ; [39  8],[22.9047619 14.0952381] ; [29.0952381 17.9047619],1
r2,1,5.3e-05,16.320696,[21 14] ; [45  2],[28.17073171  6.82926829] ; [37.82926829  9.17073171],1
n6,1,0.001088,10.670769,[14 22] ; [35 12],[21.25301205 14.74698795] ; [27.74698795 19.25301205],0
p11,1,0.001352,10.270577,[ 6 32] ; [23 24],[12.96470588 25.03529412] ; [16.03529412 30.96470588],0
s6,1,0.001871,9.671631,[ 8 30] ; [25 21],[14.92857143 23.07142857] ; [18.07142857 27.92857143],0
n3,1,0.003423,8.567308,[ 5 15] ; [10  3],[ 9.09090909 10.90909091] ; [5.90909091 7.09090909],0
n2,1,0.005122,7.83584,[ 6 15] ; [12  4],[10.21621622 10.78378378] ; [7.78378378 8.21621622],0
p3,1,0.013072,6.159316,[ 4 33] ; [16 31],[ 8.80952381 28.19047619] ; [11.19047619 35.80952381],0
p7,1,0.019301,5.474019,[ 5 31] ; [17 29],[ 9.65853659 26.34146341] ; [12.34146341 33.65853659],0
v3,1,0.039067,4.257935,[ 7 30] ; [18 27],[11.2804878 25.7195122] ; [13.7195122 31.2804878],0
b3,1,0.057322,3.613235,[13 13] ; [ 7 21],[ 9.62962963 16.37037037] ; [10.37037037 17.62962963],0
b2,1,0.057322,3.613235,[13 13] ; [ 7 21],[ 9.62962963 16.37037037] ; [10.37037037 17.62962963],0
p6,1,0.063796,3.43585,[ 1 35] ; [ 7 40],[ 3.46987952 32.53012048] ; [ 4.53012048 42.46987952],0
s2,1,0.086564,2.93713,[ 6 32] ; [15 32],[ 9.38823529 28.61176471] ; [11.61176471 35.38823529],0
u3,1,0.090969,2.857143,[ 5 10] ; [13  8],[7.5 7.5] ; [10.5 10.5],0
d2,1,0.123935,2.366878,[22 15] ; [20 27],[18.5 18.5] ; [23.5 23.5],0
s7,1,0.131052,2.280001,[ 5 31] ; [12 31],[ 7.74683544 28.25316456] ; [ 9.25316456 33.74683544],0
p1,1,0.137686,2.203632,[ 5 33] ; [ 2 45],[ 3.12941176 34.87058824] ; [ 3.87058824 43.12941176],0
s4,1,0.161106,1.963812,[ 6 32] ; [ 3 44],[ 4.02352941 33.97647059] ; [ 4.97647059 42.02352941],0
a1,1,0.161106,1.963812,[ 6 32] ; [ 3 44],[ 4.02352941 33.97647059] ; [ 4.97647059 42.02352941],0
s5,1,0.169908,1.883753,[ 4 34] ; [10 36],[ 6.33333333 31.66666667] ; [ 7.66666667 38.33333333],0
a8,1,0.172569,1.860484,[ 1 34] ; [ 5 41],[ 2.59259259 32.40740741] ; [ 3.40740741 42.59259259],0
p4,1,0.194214,1.68536,[ 6 31] ; [13 33],[ 8.46987952 28.53012048] ; [10.53012048 35.46987952],0
b1,1,0.199503,1.646011,[19 19] ; [30 17],[21.90588235 16.09411765] ; [27.09411765 19.90588235],0
b4,1,0.199503,1.646011,[19 19] ; [30 17],[21.90588235 16.09411765] ; [27.09411765 19.90588235],0
u2,1,0.202892,1.621436,[ 5 10] ; [11  9],[6.85714286 8.14285714] ; [ 9.14285714 10.85714286],0
s1,1,0.281613,1.159287,[ 7 30] ; [ 5 42],[ 5.28571429 31.71428571] ; [ 6.71428571 40.28571429],0
d1,1,0.296953,1.087826,[18 20] ; [17 30],[15.64705882 22.35294118] ; [19.35294118 27.64705882],0
v1,1,0.360644,0.835648,[ 8 30] ; [14 33],[ 9.83529412 28.16470588] ; [12.16470588 34.83529412],0
d3,1,0.377386,0.779199,[19 19] ; [19 28],[16.98823529 21.01176471] ; [21.01176471 25.98823529],0
a4,1,0.388659,0.743133,[16 21] ; [16 31],[14.0952381 22.9047619] ; [17.9047619 29.0952381],0
a7,1,0.393548,0.727952,[17 20] ; [26 21],[18.94047619 18.05952381] ; [24.05952381 22.94047619],0
p5,1,0.431685,0.618286,[ 1 36] ; [ 3 44],[ 1.76190476 35.23809524] ; [ 2.23809524 44.76190476],0
p10,1,0.432873,0.615103,[ 5 33] ; [ 9 37],[ 6.33333333 31.66666667] ; [ 7.66666667 38.33333333],0
a3,1,0.527684,0.39885,[23 14] ; [26 21],[21.58333333 15.41666667] ; [27.41666667 19.58333333],0
v2,1,0.527816,0.398594,[12 25] ; [18 28],[13.37349398 23.62650602] ; [16.62650602 29.37349398],0
s3,1,0.534182,0.386429,[11 26] ; [17 30],[12.33333333 24.66666667] ; [15.66666667 31.33333333],0
d4,1,0.538043,0.379179,[26 12] ; [35 12],[27.27058824 10.72941176] ; [33.72941176 13.27058824],0
d5,1,0.556531,0.345746,[25 13] ; [28 19],[23.69411765 14.30588235] ; [29.30588235 17.69411765],0
n5,1,0.565651,0.330015,[22 15] ; [25 22],[20.70238095 16.29761905] ; [26.29761905 20.70238095],0
u1,1,0.666687,0.185502,[ 3 35] ; [ 5 42],[ 3.57647059 34.42352941] ; [ 4.42352941 42.57647059],0
a2,1,0.690612,0.158424,[ 6 32] ; [ 6 41],[ 5.36470588 32.63529412] ; [ 6.63529412 40.36470588],0
n1,1,0.77816,0.079365,[ 8 13] ; [6 8],[ 8.4 12.6] ; [5.6 8.4],0
n4,1,0.794827,0.067625,[21 16] ; [28 19],[21.58333333 15.41666667] ; [27.41666667 19.58333333],0
a5,1,0.811784,0.056704,[22 16] ; [26 21],[21.45882353 16.54117647] ; [26.54117647 20.45882353],0
b5,1,0.885645,0.020683,[18 20] ; [23 24],[18.32941176 19.67058824] ; [22.67058824 24.32941176],0
p8,1,0.921703,0.009661,[ 6 31] ; [ 8 39],[ 6.16666667 30.83333333] ; [ 7.83333333 39.16666667],0
a6,1,0.922301,0.009513,[19 19] ; [23 24],[18.77647059 19.22352941] ; [23.22352941 23.77647059],0
