Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.00011,14.951957,[54  8] ; [21 19],[45.58823529 16.41176471] ; [29.41176471 10.58823529],1
d3,1,0.000224,13.618133,[46 16] ; [15 25],[37.07843137 24.92156863] ; [23.92156863 16.07843137],1
s7,1,0.003443,8.556229,[21 37] ; [ 4 36],[14.79591837 43.20408163] ; [10.20408163 29.79591837],0
u3,1,0.012412,6.251082,[24 11] ; [ 9 16],[19.25 15.75] ; [13.75 11.25],0
p7,1,0.024703,5.044561,[22 39] ; [23 16],[27.45 33.55] ; [17.55 21.45],0
a7,1,0.028306,4.809333,[47 15] ; [22 18],[41.94117647 20.05882353] ; [27.05882353 12.94117647],0
r4,1,0.032724,4.560184,[48 14] ; [23 17],[43.15686275 18.84313725] ; [27.84313725 12.15686275],0
d2,1,0.051098,3.805058,[18 44] ; [ 5 35],[13.98039216 48.01960784] ; [ 9.01960784 30.98039216],0
s5,1,0.06556,3.390824,[17 41] ; [ 5 33],[13.29166667 44.70833333] ; [ 8.70833333 29.29166667],0
a8,1,0.08028,3.059217,[ 2 56] ; [ 5 34],[ 4.18556701 53.81443299] ; [ 2.81443299 36.18556701],0
p8,1,0.098756,2.725516,[25 36] ; [10 30],[21.13861386 39.86138614] ; [13.86138614 26.13861386],0
s4,1,0.103685,2.647926,[14 48] ; [ 4 36],[10.94117647 51.05882353] ; [ 7.05882353 32.94117647],0
r1,1,0.125141,2.351768,[39 23] ; [19 21],[35.25490196 26.74509804] ; [22.74509804 17.25490196],0
v2,1,0.13451,2.239662,[26 33] ; [11 27],[22.50515464 36.49484536] ; [14.49484536 23.50515464],0
a1,1,0.134786,2.236496,[ 1 61] ; [ 3 37],[ 2.43137255 59.56862745] ; [ 1.56862745 38.43137255],0
r2,1,0.137796,2.202405,[54  7] ; [31  9],[51.33663366  9.66336634] ; [33.66336634  6.33663366],0
b4,1,0.168678,1.894655,[41 21] ; [21 19],[37.68627451 24.31372549] ; [24.31372549 15.68627451],0
a6,1,0.18259,1.776413,[30 32] ; [14 26],[26.74509804 35.25490196] ; [17.25490196 22.74509804],0
a4,1,0.204658,1.608815,[12 50] ; [ 4 36],[ 9.7254902 52.2745098] ; [ 6.2745098 33.7254902],0
p10,1,0.210573,1.567486,[33 24] ; [18 22],[29.96907216 27.03092784] ; [21.03092784 18.96907216],0
r3,1,0.247407,1.337884,[56  6] ; [33  7],[54.09803922  7.90196078] ; [34.90196078  5.09803922],0
s6,1,0.276549,1.183971,[26 34] ; [13 27],[23.4 36.6] ; [15.6 24.4],0
p11,1,0.338372,0.91659,[36 26] ; [27 13],[38.29411765 23.70588235] ; [24.70588235 15.29411765],0
n1,1,0.342953,0.899362,[ 8 14] ; [ 3 11],[ 6.72222222 15.27777778] ; [4.27777778 9.72222222],0
n2,1,0.391504,0.734266,[12  9] ; [10  4],[13.2  7.8] ; [8.8 5.2],0
s8,1,0.395045,0.723358,[17 45] ; [ 8 32],[15.19607843 46.80392157] ; [ 9.80392157 30.19607843],0
b1,1,0.424391,0.638123,[20 42] ; [16 24],[21.88235294 40.11764706] ; [14.11764706 25.88235294],0
v4,1,0.432792,0.615321,[55  6] ; [34  6],[53.75247525  7.24752475] ; [35.24752475  4.75247525],0
a3,1,0.44587,0.58113,[27 35] ; [14 25],[25.16831683 36.83168317] ; [15.83168317 23.16831683],0
v1,1,0.462687,0.539388,[20 40] ; [10 28],[18.36734694 41.63265306] ; [11.63265306 26.36734694],0
n6,1,0.483647,0.49063,[36 26] ; [26 14],[37.68627451 24.31372549] ; [24.31372549 15.68627451],0
v3,1,0.496712,0.461955,[13 43] ; [ 7 33],[11.66666667 44.33333333] ; [ 8.33333333 31.66666667],0
u2,1,0.498065,0.459057,[22 12] ; [14 11],[20.74576271 13.25423729] ; [15.25423729  9.74576271],0
s2,1,0.498388,0.458368,[21 41] ; [11 29],[19.45098039 42.54901961] ; [12.54901961 27.45098039],0
p4,1,0.498388,0.458368,[21 41] ; [11 29],[19.45098039 42.54901961] ; [12.54901961 27.45098039],0
p2,1,0.642755,0.215157,[40 21] ; [28 12],[41.06930693 19.93069307] ; [26.93069307 13.06930693],0
n3,1,0.693012,0.155844,[16  6] ; [11  3],[16.5  5.5] ; [10.5  3.5],0
p6,1,0.740057,0.110076,[11 49] ; [ 8 30],[11.63265306 48.36734694] ; [ 7.36734694 30.63265306],0
p1,1,0.74607,0.104863,[ 4 57] ; [ 2 38],[ 3.62376238 57.37623762] ; [ 2.37623762 37.62376238],0
s1,1,0.760972,0.09254,[ 4 58] ; [ 2 38],[ 3.64705882 58.35294118] ; [ 2.35294118 37.64705882],0
n4,1,0.777871,0.079577,[17 45] ; [12 28],[17.62745098 44.37254902] ; [11.37254902 28.62745098],0
p9,1,0.8296,0.046317,[35 23] ; [25 15],[35.51020408 22.48979592] ; [24.48979592 15.51020408],0
b5,1,0.902311,0.015066,[38 24] ; [25 15],[38.29411765 23.70588235] ; [24.70588235 15.29411765],0
s3,1,0.924117,0.009072,[26 35] ; [17 22],[26.23 34.77] ; [16.77 22.23],0
p3,1,0.927298,0.008326,[16 46] ; [10 30],[15.80392157 46.19607843] ; [10.19607843 29.80392157],0
b3,1,0.990568,0.00014,[ 7 22] ; [ 6 19],[ 6.98148148 22.01851852] ; [ 6.01851852 18.98148148],0
b2,1,0.990568,0.00014,[ 7 22] ; [ 6 19],[ 6.98148148 22.01851852] ; [ 6.01851852 18.98148148],0
