Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000486,12.168871,[ 77 158] ; [75 73],[ 93.26370757 141.73629243] ; [58.73629243 89.26370757],1
v3,1,0.00085,11.12935,[ 56 172] ; [59 85],[ 70.48387097 157.51612903] ; [44.51612903 99.48387097],1
v2,1,0.000913,10.99672,[ 88 136] ; [82 62],[103.47826087 120.52173913] ; [66.52173913 77.47826087],1
s6,1,0.001097,10.655726,[111 124] ; [94 52],[126.44356955 108.55643045] ; [78.55643045 67.44356955],0
r1,1,0.003304,8.631669,[163  74] ; [121  26],[175.28125  61.71875] ; [108.71875  38.28125],0
p4,1,0.004778,7.961517,[ 53 180] ; [54 96],[ 65.09399478 167.90600522] ; [ 41.90600522 108.09399478],0
p9,1,0.00784,7.069665,[152  77] ; [117  31],[163.39787798  65.60212202] ; [105.60212202  42.39787798],0
p8,1,0.01116,6.439622,[ 61 172] ; [57 91],[ 72.16272966 160.83727034] ; [ 45.83727034 102.16272966],0
p2,1,0.01389,6.052126,[150  86] ; [114  37],[160.99224806  75.00775194] ; [103.00775194  47.99224806],0
a3,1,0.015153,5.898584,[143  93] ; [109  41],[154.07253886  81.92746114] ; [97.92746114 52.07253886],0
s8,1,0.016509,5.747834,[ 57 180] ; [53 97],[ 67.36434109 169.63565891] ; [ 42.63565891 107.36434109],0
p5,1,0.02199,5.246569,[  4 231] ; [  9 140],[  7.95572917 227.04427083] ; [  5.04427083 143.95572917],0
p11,1,0.025642,4.979967,[150  87] ; [112  39],[160.03608247  76.96391753] ; [101.96391753  49.03608247],0
s3,1,0.027392,4.865954,[ 99 134] ; [79 67],[109.43007916 123.56992084] ; [68.56992084 77.43007916],0
a5,1,0.028358,4.806173,[142  95] ; [107  44],[152.09536082  84.90463918] ; [96.90463918 54.09536082],0
v4,1,0.030946,4.655958,[199  35] ; [135  11],[205.67368421  28.32631579] ; [128.32631579  17.67368421],0
s7,1,0.033231,4.533844,[ 68 159] ; [59 86],[ 77.49731183 149.50268817] ; [49.50268817 95.49731183],0
n2,1,0.038123,4.299535,[54 31] ; [38  9],[59.24242424 25.75757576] ; [32.75757576 14.24242424],0
r3,1,0.045864,3.986599,[202  33] ; [138  11],[208.07291667  26.92708333] ; [131.92708333  17.07291667],0
s5,1,0.055294,3.673203,[ 46 187] ; [ 41 104],[ 53.62698413 179.37301587] ; [ 33.37301587 111.62698413],0
r4,1,0.061151,3.505886,[177  60] ; [125  26],[184.46907216  52.53092784] ; [117.53092784  33.46907216],0
a2,1,0.061573,3.494493,[ 37 200] ; [ 35 116],[ 43.97938144 193.02061856] ; [ 28.02061856 122.97938144],0
p10,1,0.09036,2.867945,[150  82] ; [108  40],[157.51578947  74.48421053] ; [100.48421053  47.51578947],0
u2,1,0.120829,2.406537,[41 50] ; [25 17],[45.15789474 45.84210526] ; [20.84210526 21.15789474],0
r2,1,0.121553,2.397192,[200  33] ; [134  13],[204.79473684  28.20526316] ; [129.20526316  17.79473684],0
a4,1,0.138431,2.195315,[ 86 150] ; [66 84],[ 92.93264249 143.06735751] ; [59.06735751 90.93264249],0
a8,1,0.146875,2.104412,[ 24 195] ; [ 22 113],[ 28.45762712 190.54237288] ; [ 17.54237288 117.45762712],0
n5,1,0.159157,1.982219,[143  90] ; [102  47],[149.43717277  83.56282723] ; [95.56282723 53.43717277],0
b5,1,0.159468,1.979263,[132 105] ; [95 56],[138.65721649  98.34278351] ; [88.34278351 62.65721649],0
u4,1,0.160019,1.974044,[  2 235] ; [  4 147],[  3.66494845 233.33505155] ; [  2.33505155 148.66494845],0
u3,1,0.176562,1.826324,[41 51] ; [24 18],[44.62686567 47.37313433] ; [20.37313433 21.62686567],0
b1,1,0.203527,1.616885,[ 92 145] ; [ 49 102],[ 86.12628866 150.87371134] ; [54.87371134 96.12628866],0
u1,1,0.220649,1.500146,[ 22 215] ; [ 20 131],[ 25.65463918 211.34536082] ; [ 16.34536082 134.65463918],0
p12,1,0.235292,1.408584,[  7 229] ; [  8 141],[  9.19480519 226.80519481] ; [  5.80519481 143.19480519],0
p1,1,0.253477,1.304038,[  7 227] ; [  8 143],[  9.11688312 224.88311688] ; [  5.88311688 145.11688312],0
b4,1,0.256043,1.290027,[141  96] ; [81 70],[135.60309278 101.39690722] ; [86.39690722 64.60309278],0
n4,1,0.272509,1.204076,[147  89] ; [101  48],[152.02077922  83.97922078] ; [95.97922078 53.02077922],0
b2,1,0.275234,1.190475,[37 91] ; [34 61],[40.75336323 87.24663677] ; [30.24663677 64.75336323],0
b3,1,0.275234,1.190475,[37 91] ; [34 61],[40.75336323 87.24663677] ; [30.24663677 64.75336323],0
p7,1,0.304164,1.055847,[ 83 147] ; [60 85],[ 87.70666667 142.29333333] ; [55.29333333 89.70666667],0
n3,1,0.373259,0.792785,[50 32] ; [33 15],[52.35384615 29.64615385] ; [30.64615385 17.35384615],0
n6,1,0.449316,0.572378,[172  64] ; [113  35],[175.15625  60.84375] ; [109.84375  38.15625],0
d5,1,0.477469,0.504638,[175  61] ; [107  44],[171.96899225  64.03100775] ; [110.03100775  40.96899225],0
s4,1,0.500516,0.453842,[ 41 195] ; [ 22 127],[ 38.61818182 197.38181818] ; [ 24.38181818 124.61818182],0
d2,1,0.661863,0.191269,[ 97 137] ; [66 85],[ 99.07012987 134.92987013] ; [63.92987013 87.07012987],0
s1,1,0.670021,0.181577,[ 10 224] ; [  5 142],[  9.21259843 224.78740157] ; [  5.78740157 141.21259843],0
n1,1,0.706145,0.142158,[31 52] ; [16 31],[30.00769231 52.99230769] ; [16.99230769 30.00769231],0
a7,1,0.825537,0.048589,[163  73] ; [102  48],[162.02072539  73.97927461] ; [102.97927461  47.02072539],0
a6,1,0.831182,0.045448,[151  85] ; [95 56],[150.01550388  85.98449612] ; [95.98449612 55.01550388],0
d4,1,0.865203,0.028817,[178  56] ; [116  35],[178.69090909  55.30909091] ; [115.30909091  35.69090909],0
d1,1,0.925996,0.008627,[115 122] ; [74 77],[115.44587629 121.55412371] ; [73.55412371 77.44587629],0
d3,1,0.930102,0.007694,[149  87] ; [96 55],[149.40568475  86.59431525] ; [95.59431525 55.40568475],0
a1,1,0.997964,7e-06,[ 11 226] ; [  7 144],[ 10.99484536 226.00515464] ; [  7.00515464 143.99484536],0
