Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000508,12.085845,[32  8] ; [141 137],[21.76100629 18.23899371] ; [151.23899371 126.76100629],1
s5,1,0.000551,11.935021,[24 14] ; [ 94 181],[14.32587859 23.67412141] ; [103.67412141 171.32587859],1
s3,1,0.014967,5.920338,[29 11] ; [143 132],[21.84126984 18.15873016] ; [150.15873016 124.84126984],0
u2,1,0.030596,4.675505,[3 8] ; [41 25],[6.28571429 4.71428571] ; [37.71428571 28.28571429],0
v3,1,0.03563,4.414729,[18 22] ; [171 103],[24.07643312 15.92356688] ; [164.92356688 109.07643312],0
p2,1,0.041713,4.146805,[32  9] ; [248  30],[35.98746082  5.01253918] ; [244.01253918  33.98746082],0
s6,1,0.050974,3.809134,[32  6] ; [190  86],[26.86624204 11.13375796] ; [195.13375796  80.86624204],0
b3,1,0.092735,2.826238,[ 5 16] ; [ 78 104],[ 8.5862069 12.4137931] ; [ 74.4137931 107.5862069],0
b2,1,0.092735,2.826238,[ 5 16] ; [ 78 104],[ 8.5862069 12.4137931] ; [ 74.4137931 107.5862069],0
u1,1,0.190331,1.71505,[12 29] ; [ 57 224],[ 8.78571429 32.21428571] ; [ 60.21428571 220.78571429],0
a5,1,0.210869,1.565452,[29 12] ; [223  58],[32.08695652  8.91304348] ; [219.91304348  61.08695652],0
s7,1,0.220152,1.503378,[26 14] ; [146 121],[22.41042345 17.58957655] ; [149.58957655 117.41042345],0
a6,1,0.270904,1.212165,[25 16] ; [194  85],[28.059375 12.940625] ; [190.940625  88.059375],0
d1,1,0.313319,1.016632,[24 17] ; [187  94],[26.86645963 14.13354037] ; [184.13354037  96.86645963],0
n4,1,0.316255,1.00437,[31 10] ; [230  50],[33.3364486  7.6635514] ; [227.6635514  52.3364486],0
r4,1,0.385776,0.752215,[39  2] ; [256  25],[37.5621118  3.4378882] ; [257.4378882  23.5621118],0
p10,1,0.407053,0.687392,[35  4] ; [233  42],[33.2866242  5.7133758] ; [234.7133758  40.2866242],0
p11,1,0.409597,0.679969,[32  9] ; [234  47],[33.86956522  7.13043478] ; [232.13043478  48.86956522],0
a8,1,0.410184,0.678269,[ 4 32] ; [ 41 208],[ 5.68421053 30.31578947] ; [ 39.31578947 209.68421053],0
p9,1,0.467974,0.526756,[36  3] ; [244  32],[34.66666667  4.33333333] ; [245.33333333  30.66666667],0
s1,1,0.472071,0.517125,[ 2 38] ; [  8 270],[ 1.25786164 38.74213836] ; [  8.74213836 269.25786164],0
p12,1,0.480647,0.497394,[ 3 37] ; [ 31 246],[ 4.29022082 35.70977918] ; [ 29.70977918 247.29022082],0
a4,1,0.48759,0.48184,[22 19] ; [134 146],[19.92523364 21.07476636] ; [136.07476636 143.92523364],0
a2,1,0.489306,0.478051,[ 9 32] ; [ 76 205],[10.82298137 30.17701863] ; [ 74.17701863 206.82298137],0
n1,1,0.497605,0.46004,[2 5] ; [21 29],[2.8245614 4.1754386] ; [20.1754386 29.8245614],0
s8,1,0.5483,0.360371,[23 18] ; [142 136],[21.20689655 19.79310345] ; [143.79310345 134.20689655],0
r2,1,0.551647,0.354375,[38  3] ; [262  14],[38.80126183  2.19873817] ; [261.19873817  14.80126183],0
p8,1,0.577259,0.310686,[21 17] ; [165 110],[22.58146965 15.41853035] ; [163.41853035 111.58146965],0
r1,1,0.579436,0.307147,[33  8] ; [235  45],[34.2305296  6.7694704] ; [233.7694704  46.2305296],0
d5,1,0.595934,0.281172,[36  5] ; [237  43],[34.86915888  6.13084112] ; [238.13084112  41.86915888],0
p4,1,0.613688,0.254839,[26 15] ; [186  90],[27.41955836 13.58044164] ; [184.58044164  91.41955836],0
p1,1,0.632762,0.228334,[ 3 38] ; [ 27 253],[ 3.8317757 37.1682243] ; [ 26.1682243 253.8317757],0
d2,1,0.639986,0.218761,[20 21] ; [147 132],[21.396875 19.603125] ; [145.603125 133.396875],0
a3,1,0.648203,0.208174,[30 11] ; [214  66],[31.16510903  9.83489097] ; [212.83489097  67.16510903],0
v4,1,0.687379,0.161938,[39  2] ; [268  10],[39.45768025  1.54231975] ; [267.54231975  10.45768025],0
b4,1,0.720759,0.127767,[26 15] ; [170 111],[24.95652174 16.04347826] ; [171.04347826 109.95652174],0
b5,1,0.722153,0.126439,[27 14] ; [177 104],[25.97515528 15.02484472] ; [178.02484472 102.97515528],0
p6,1,0.746307,0.104661,[19 20] ; [125 147],[18.05787781 20.94212219] ; [125.94212219 146.05787781],0
