Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.024387,5.066883,[3 2] ; [ 3 19],[1.11111111 3.88888889] ; [ 4.88888889 17.11111111],0
v1,1,0.027532,4.857112,[4 1] ; [ 6 16],[1.85185185 3.14814815] ; [ 8.14814815 13.85185185],0
p10,1,0.114306,2.493656,[1 4] ; [13  9],[2.59259259 2.40740741] ; [11.40740741 10.59259259],0
a7,1,0.114306,2.493656,[4 1] ; [ 9 13],[2.40740741 2.59259259] ; [10.59259259 11.40740741],0
d3,1,0.222994,1.485,[4 1] ; [11 11],[2.77777778 2.22222222] ; [12.22222222  9.77777778],0
s5,1,0.233613,1.418727,[1 4] ; [ 1 21],[0.37037037 4.62962963] ; [ 1.62962963 20.37037037],0
r4,1,0.233613,1.418727,[1 4] ; [ 1 21],[0.37037037 4.62962963] ; [ 1.62962963 20.37037037],0
a6,1,0.238821,1.38754,[3 2] ; [ 7 15],[1.85185185 3.14814815] ; [ 8.14814815 13.85185185],0
p3,1,0.289471,1.122078,[2 3] ; [ 4 18],[1.11111111 3.88888889] ; [ 4.88888889 17.11111111],0
d1,1,0.289471,1.122078,[2 3] ; [ 4 18],[1.11111111 3.88888889] ; [ 4.88888889 17.11111111],0
r1,1,0.295722,1.093388,[1 4] ; [10 12],[2.03703704 2.96296296] ; [ 8.96296296 13.03703704],0
p8,1,0.34509,0.891429,[1 4] ; [ 9 12],[1.92307692 3.07692308] ; [ 8.07692308 12.92307692],0
p11,1,0.382143,0.763797,[1 4] ; [ 9 13],[1.85185185 3.14814815] ; [ 8.14814815 13.85185185],0
p2,1,0.438058,0.601364,[2 3] ; [13  9],[2.77777778 2.22222222] ; [12.22222222  9.77777778],0
r2,1,0.438058,0.601364,[2 3] ; [13  9],[2.77777778 2.22222222] ; [12.22222222  9.77777778],0
b1,1,0.483522,0.490909,[4 1] ; [14  8],[3.33333333 1.66666667] ; [14.66666667  7.33333333],0
s2,1,0.483522,0.490909,[1 4] ; [ 2 20],[0.55555556 4.44444444] ; [ 2.44444444 19.55555556],0
s8,1,0.483522,0.490909,[1 4] ; [ 2 20],[0.55555556 4.44444444] ; [ 2.44444444 19.55555556],0
a2,1,0.483522,0.490909,[1 4] ; [ 2 20],[0.55555556 4.44444444] ; [ 2.44444444 19.55555556],0
s7,1,0.549185,0.358779,[2 3] ; [ 5 14],[1.45833333 3.54166667] ; [ 5.54166667 13.45833333],0
b4,1,0.556812,0.345255,[2 3] ; [12 10],[2.59259259 2.40740741] ; [11.40740741 10.59259259],0
n1,1,0.591208,0.288462,[1 1] ; [4 9],[0.66666667 1.33333333] ; [4.33333333 8.66666667],0
p9,1,0.618757,0.247619,[2 3] ; [11 10],[2.5 2.5] ; [10.5 10.5],0
b5,1,0.686239,0.163187,[3 2] ; [11 11],[2.59259259 2.40740741] ; [11.40740741 10.59259259],0
d5,1,0.686239,0.163187,[3 2] ; [11 11],[2.59259259 2.40740741] ; [11.40740741 10.59259259],0
v4,1,0.726095,0.122727,[3 2] ; [15  7],[3.33333333 1.66666667] ; [14.66666667  7.33333333],0
a4,1,0.737644,0.112208,[1 4] ; [ 6 16],[1.2962963 3.7037037] ; [ 5.7037037 16.2962963],0
a3,1,0.879193,0.023102,[3 2] ; [14  8],[3.14814815 1.85185185] ; [13.85185185  8.14814815],0
p4,1,0.879193,0.023102,[2 3] ; [ 8 14],[1.85185185 3.14814815] ; [ 8.14814815 13.85185185],0
d2,1,0.89466,0.017532,[1 4] ; [ 5 17],[1.11111111 3.88888889] ; [ 4.88888889 17.11111111],0
p7,1,0.90748,0.013506,[2 3] ; [ 9 12],[2.11538462 2.88461538] ; [ 8.88461538 12.11538462],0
n3,1,0.919154,0.010302,[1 1] ; [6 7],[0.93333333 1.06666667] ; [6.06666667 6.93333333],0
n2,1,0.919154,0.010302,[1 1] ; [7 6],[1.06666667 0.93333333] ; [6.93333333 6.06666667],0
v2,1,0.924731,0.008926,[1 4] ; [ 4 18],[0.92592593 4.07407407] ; [ 4.07407407 17.92592593],0
s4,1,0.924731,0.008926,[1 4] ; [ 4 18],[0.92592593 4.07407407] ; [ 4.07407407 17.92592593],0
a5,1,0.97021,0.001395,[2 3] ; [ 9 13],[2.03703704 2.96296296] ; [ 8.96296296 13.03703704],0
n6,1,0.97021,0.001395,[2 3] ; [ 9 13],[2.03703704 2.96296296] ; [ 8.96296296 13.03703704],0
u2,1,1.0,0.0,[1 1] ; [4 4],[1. 1.] ; [4. 4.],0
