Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.474636,[ 24 114] ; [63 67],[44.79850746 93.20149254] ; [42.20149254 87.79850746],1
v1,1,3.4e-05,17.16694,[43 94] ; [72 55],[59.6780303 77.3219697] ; [55.3219697 71.6780303],1
a7,1,0.00074,11.386138,[87 54] ; [106  26],[99.68131868 41.31868132] ; [93.31868132 38.68131868],1
s1,1,0.002535,9.115032,[ 12 128] ; [  1 131],[  6.69117647 133.30882353] ; [  6.30882353 125.69117647],0
r1,1,0.003622,8.464377,[90 51] ; [106  27],[100.86131387  40.13868613] ; [95.13868613 37.86131387],0
r3,1,0.004467,8.083527,[121  19] ; [127   5],[127.64705882  12.35294118] ; [120.35294118  11.64705882],0
d5,1,0.008604,6.903166,[100  41] ; [112  21],[109.09489051  31.90510949] ; [102.90510949  30.09489051],0
d1,1,0.008673,6.888913,[69 72] ; [86 47],[79.76277372 61.23722628] ; [75.23722628 57.76277372],0
p12,1,0.014578,5.966728,[  5 135] ; [ 15 118],[ 10.25641026 129.74358974] ; [  9.74358974 123.25641026],0
a5,1,0.029241,4.753381,[90 51] ; [101  32],[98.28832117 42.71167883] ; [92.71167883 40.28832117],0
d4,1,0.037015,4.349724,[104  37] ; [111  21],[111.04395604  29.95604396] ; [103.95604396  28.04395604],0
p5,1,0.052415,3.762477,[ 15 124] ; [  6 127],[ 10.73161765 128.26838235] ; [ 10.26838235 122.73161765],0
n3,1,0.053226,3.736813,[26 20] ; [27  8],[30.09876543 15.90123457] ; [22.90123457 12.09876543],0
a1,1,0.074333,3.184652,[  2 139] ; [  7 126],[  4.63138686 136.36861314] ; [  4.36861314 128.63138686],0
p10,1,0.079592,3.073213,[93 46] ; [101  31],[99.50553506 39.49446494] ; [94.49446494 37.50553506],0
p4,1,0.084317,2.979661,[57 83] ; [68 65],[64.1025641 75.8974359] ; [60.8974359 72.1025641],0
d2,1,0.087557,2.91873,[63 76] ; [73 58],[70.01481481 68.98518519] ; [65.98518519 65.01481481],0
r2,1,0.095975,2.771185,[122  18] ; [123   9],[126.10294118  13.89705882] ; [118.89705882  13.10294118],0
d3,1,0.097581,2.744644,[84 57] ; [92 41],[90.56934307 50.43065693] ; [85.43065693 47.56934307],0
p2,1,0.101934,2.675022,[91 50] ; [98 35],[97.25912409 43.74087591] ; [91.74087591 41.25912409],0
p6,1,0.114596,2.489671,[ 17 123] ; [ 25 106],[ 21.69741697 118.30258303] ; [ 20.30258303 110.69741697],0
p9,1,0.126182,2.33886,[101  36] ; [106  24],[106.21348315  30.78651685] ; [100.78651685  29.21348315],0
s6,1,0.134237,2.242811,[80 59] ; [87 44],[85.97407407 53.02592593] ; [81.02592593 49.97407407],0
a3,1,0.139742,2.180796,[86 54] ; [93 40],[91.79487179 48.20512821] ; [87.20512821 45.79487179],0
n4,1,0.154536,2.026892,[102  39] ; [106  27],[107.03649635  33.96350365] ; [100.96350365  32.03649635],0
s2,1,0.159287,1.980986,[56 83] ; [63 66],[61.72014925 77.27985075] ; [57.27985075 71.72014925],0
p1,1,0.167803,1.902464,[ 15 126] ; [  8 125],[ 11.83576642 129.16423358] ; [ 11.16423358 121.83576642],0
r4,1,0.181438,1.785803,[111  30] ; [113  20],[115.27007299  25.72992701] ; [108.72992701  24.27007299],0
a6,1,0.198776,1.651342,[86 55] ; [91 42],[91.08394161 49.91605839] ; [85.91605839 47.08394161],0
s8,1,0.22488,1.472955,[46 95] ; [52 79],[50.80147059 90.19852941] ; [47.19852941 83.80147059],0
u3,1,0.342361,0.901572,[29 26] ; [25 15],[31.26315789 23.73684211] ; [22.73684211 17.26315789],0
b1,1,0.374074,0.790085,[55 86] ; [45 88],[51.45985401 89.54014599] ; [48.54014599 84.45985401],0
n5,1,0.382399,0.762975,[110  31] ; [97 35],[106.91208791  34.08791209] ; [100.08791209  31.91208791],0
a2,1,0.399591,0.709557,[ 27 114] ; [ 31 102],[ 29.84671533 111.15328467] ; [ 28.15328467 104.84671533],0
s7,1,0.409856,0.679217,[53 83] ; [55 70],[56.27586207 79.72413793] ; [51.72413793 73.27586207],0
s4,1,0.452684,0.563924,[ 26 113] ; [ 20 111],[ 23.68148148 115.31851852] ; [ 22.31851852 108.68148148],0
n1,1,0.460072,0.54572,[19 27] ; [12 24],[17.3902439 28.6097561] ; [13.6097561 22.3902439],0
b2,1,0.464948,0.533957,[27 55] ; [30 48],[29.2125 52.7875] ; [27.7875 50.2125],0
b3,1,0.464948,0.533957,[27 55] ; [30 48],[29.2125 52.7875] ; [27.7875 50.2125],0
n2,1,0.483581,0.490776,[33 14] ; [27  8],[34.3902439 12.6097561] ; [25.6097561  9.3902439],0
p3,1,0.495101,0.465421,[43 97] ; [46 87],[45.64102564 94.35897436] ; [43.35897436 89.64102564],0
u1,1,0.58824,0.293102,[ 24 117] ; [ 26 107],[ 25.72992701 115.27007299] ; [ 24.27007299 108.72992701],0
s3,1,0.600888,0.273659,[64 75] ; [64 66],[66.14126394 72.85873606] ; [61.85873606 68.14126394],0
p11,1,0.609755,0.260532,[100  41] ; [98 35],[101.89051095  39.10948905] ; [96.10948905 36.89051095],0
v4,1,0.611809,0.257549,[128  13] ; [123  10],[129.16423358  11.83576642] ; [121.83576642  11.16423358],0
u2,1,0.614874,0.253138,[26 29] ; [21 19],[27.21052632 27.78947368] ; [19.78947368 20.21052632],0
a8,1,0.738939,0.111061,[ 12 120] ; [ 12 104],[ 12.77419355 119.22580645] ; [ 11.22580645 104.77419355],0
a4,1,0.746448,0.10454,[60 79] ; [60 73],[61.32352941 77.67647059] ; [58.67647059 74.32352941],0
b5,1,0.777394,0.079929,[91 50] ; [88 45],[92.11313869 48.88686131] ; [86.88686131 46.11313869],0
b4,1,0.902672,0.014954,[89 52] ; [83 50],[88.51094891 52.48905109] ; [83.48905109 49.51094891],0
p8,1,0.909839,0.012824,[ 36 104] ; [35 98],[ 36.41025641 103.58974359] ; [34.58974359 98.41025641],0
u4,1,0.942327,0.005234,[  3 138] ; [  3 130],[  3.08759124 137.91240876] ; [  2.91240876 130.08759124],0
s5,1,0.952127,0.003604,[ 35 100] ; [32 93],[ 34.78846154 100.21153846] ; [32.21153846 92.78846154],0
