Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,48.135209,[ 20 127] ; [38 25],[ 40.6 106.4] ; [17.4 45.6],1
n1,1,0.533932,0.386902,[10 23] ; [ 3 11],[ 9.12765957 23.87234043] ; [ 3.87234043 10.12765957],0
r2,1,0.546236,0.364104,[132  13] ; [58  4],[133.09178744  11.90821256] ; [56.90821256  5.09178744],0
r1,1,0.552011,0.353726,[119  28] ; [54 10],[120.52606635  26.47393365] ; [52.47393365 11.52606635],0
p11,1,0.619778,0.24618,[115  32] ; [52 12],[116.34597156  30.65402844] ; [50.65402844 13.34597156],0
a4,1,0.629135,0.233236,[67 80] ; [31 32],[68.6 78.4] ; [29.4 33.6],0
d3,1,0.765027,0.089333,[105  42] ; [47 17],[105.8957346  41.1042654] ; [46.1042654 17.8957346],0
b4,1,0.877431,0.023786,[81 66] ; [36 28],[81.51184834 65.48815166] ; [35.48815166 28.51184834],0
p8,1,0.903729,0.01463,[73 71] ; [32 30],[73.39805825 70.60194175] ; [31.60194175 30.39805825],0
s1,1,0.913769,0.011726,[  2 144] ; [ 1 63],[  2.08571429 143.91428571] ; [ 0.91428571 63.08571429],0
d4,1,0.981221,0.000554,[123  23] ; [54 10],[123.05714286  22.94285714] ; [53.94285714 10.05714286],0
a1,1,0.981345,0.000547,[  7 140] ; [ 3 61],[  6.96682464 140.03317536] ; [ 3.03317536 60.96682464],0
