Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.00261,9.06167,[25 29] ; [ 9 40],[17.82524272 36.17475728] ; [16.17475728 32.82524272],0
v1,1,0.003032,8.788237,[35 17] ; [19 31],[27.52941176 24.47058824] ; [26.47058824 23.52941176],0
p12,1,0.008637,6.896411,[ 9 45] ; [ 1 52],[ 5.04672897 48.95327103] ; [ 4.95327103 48.04672897],0
n2,1,0.016148,5.78669,[12  1] ; [7 7],[9.14814815 3.85185185] ; [9.85185185 4.14814815],0
a7,1,0.017922,5.603756,[43 11] ; [31 22],[37.34579439 16.65420561] ; [36.65420561 16.34579439],0
a5,1,0.020948,5.331101,[46  8] ; [35 18],[40.87850467 13.12149533] ; [40.12149533 12.87850467],0
n3,1,0.037219,4.340345,[12  1] ; [8 6],[9.62962963 3.37037037] ; [10.37037037  3.62962963],0
s6,1,0.059041,3.564134,[41 12] ; [32 21],[36.5 16.5] ; [36.5 16.5],0
d5,1,0.070416,3.273293,[42 12] ; [48  5],[45.42056075  8.57943925] ; [44.57943925  8.42056075],0
r1,1,0.109257,2.564938,[44  9] ; [37 16],[40.5 12.5] ; [40.5 12.5],0
p8,1,0.110682,2.544462,[21 33] ; [13 40],[17.1588785 36.8411215] ; [16.8411215 36.1588785],0
s4,1,0.112296,2.521604,[ 5 47] ; [11 42],[ 7.92380952 44.07619048] ; [ 8.07619048 44.92380952],0
r3,1,0.134188,2.243375,[52  2] ; [47  6],[49.96261682  4.03738318] ; [49.03738318  3.96261682],0
p4,1,0.149123,2.081197,[45  9] ; [38 15],[41.88785047 12.11214953] ; [41.11214953 11.88785047],0
r4,1,0.152326,2.048804,[49  5] ; [43 10],[46.42990654  7.57009346] ; [45.57009346  7.42990654],0
r2,1,0.162836,1.947687,[53  1] ; [49  4],[51.47663551  2.52336449] ; [50.52336449  2.47663551],0
p1,1,0.172463,1.861405,[ 6 48] ; [11 42],[ 8.57943925 45.42056075] ; [ 8.42056075 44.57943925],0
u2,1,0.176076,1.830439,[8 4] ; [ 7 10],[6.20689655 5.79310345] ; [8.79310345 8.20689655],0
p9,1,0.205921,1.599875,[46  8] ; [40 13],[43.40186916 10.59813084] ; [42.59813084 10.40186916],0
a3,1,0.251604,1.314376,[42 12] ; [36 17],[39.36448598 14.63551402] ; [38.63551402 14.36448598],0
u1,1,0.299122,1.078105,[ 8 46] ; [12 41],[10.09345794 43.90654206] ; [ 9.90654206 43.09345794],0
a1,1,0.317202,1.00045,[ 3 51] ; [ 1 52],[ 2.01869159 51.98130841] ; [ 1.98130841 51.01869159],0
u4,1,0.317202,1.00045,[ 3 51] ; [ 1 52],[ 2.01869159 51.98130841] ; [ 1.98130841 51.01869159],0
p5,1,0.317622,0.998713,[ 5 49] ; [ 8 43],[ 6.68571429 47.31428571] ; [ 6.31428571 44.68571429],0
n5,1,0.338854,0.914761,[43 11] ; [38 15],[40.87850467 13.12149533] ; [40.12149533 12.87850467],0
a8,1,0.342362,0.901565,[ 4 42] ; [ 2 48],[ 2.875 43.125] ; [ 3.125 46.875],0
a2,1,0.344347,0.894181,[12 42] ; [ 8 45],[10.09345794 43.90654206] ; [ 9.90654206 43.09345794],0
b2,1,0.365135,0.820154,[15 19] ; [11 22],[13.19402985 20.80597015] ; [12.80597015 20.19402985],0
b3,1,0.365135,0.820154,[15 19] ; [11 22],[13.19402985 20.80597015] ; [12.80597015 20.19402985],0
p6,1,0.366533,0.815385,[15 38] ; [11 42],[13. 40.] ; [13. 40.],0
a4,1,0.385541,0.752958,[24 30] ; [28 25],[26.24299065 27.75700935] ; [25.75700935 27.24299065],0
p2,1,0.476801,0.506171,[41 13] ; [37 16],[39.36448598 14.63551402] ; [38.63551402 14.36448598],0
a6,1,0.501089,0.45263,[35 19] ; [31 22],[33.30841121 20.69158879] ; [32.69158879 20.30841121],0
n6,1,0.575219,0.314027,[46  8] ; [43 10],[44.91588785  9.08411215] ; [44.08411215  8.91588785],0
b4,1,0.596523,0.280271,[33 21] ; [35 18],[34.31775701 19.68224299] ; [33.68224299 19.31775701],0
p10,1,0.618871,0.247457,[41 13] ; [38 15],[39.86915888 14.13084112] ; [39.13084112 13.86915888],0
d3,1,0.635255,0.225002,[35 19] ; [32 21],[33.81308411 20.18691589] ; [33.18691589 19.81308411],0
b5,1,0.635677,0.22444,[33 21] ; [30 23],[31.79439252 22.20560748] ; [31.20560748 21.79439252],0
v4,1,0.676997,0.173527,[51  3] ; [49  4],[50.46728972  3.53271028] ; [49.53271028  3.46728972],0
s8,1,0.696348,0.152299,[25 28] ; [23 30],[24. 29.] ; [24. 29.],0
s5,1,0.720513,0.128002,[16 34] ; [17 31],[16.83673469 33.16326531] ; [16.16326531 31.83673469],0
u3,1,0.72759,0.121336,[7 5] ; [11  6],[7.44827586 4.55172414] ; [10.55172414  6.44827586],0
s2,1,0.758668,0.09439,[30 22] ; [29 24],[29.21904762 22.78095238] ; [29.78095238 23.21904762],0
s7,1,0.824349,0.049264,[21 26] ; [23 26],[21.54166667 25.45833333] ; [22.45833333 26.54166667],0
d2,1,0.83088,0.045614,[29 25] ; [29 23],[29.54716981 24.45283019] ; [28.45283019 23.54716981],0
n1,1,0.841596,0.039941,[7 6] ; [7 7],[6.74074074 6.25925926] ; [7.25925926 6.74074074],0
s3,1,0.844212,0.038616,[30 23] ; [31 22],[30.5 22.5] ; [30.5 22.5],0
p11,1,0.87968,0.022914,[38 16] ; [38 15],[38.35514019 15.64485981] ; [37.64485981 15.35514019],0
d1,1,0.902375,0.015046,[33 21] ; [33 20],[33.30841121 20.69158879] ; [32.69158879 20.30841121],0
b1,1,0.927852,0.008199,[25 29] ; [25 28],[25.23364486 28.76635514] ; [24.76635514 28.23364486],0
d4,1,0.963029,0.002149,[44 10] ; [43 10],[43.90654206 10.09345794] ; [43.09345794  9.90654206],0
n4,1,0.965321,0.00189,[45  9] ; [44  9],[44.91588785  9.08411215] ; [44.08411215  8.91588785],0
