Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,7.3e-05,15.732146,[34 30] ; [11 48],[23.41463415 40.58536585] ; [21.58536585 37.41463415],1
r3,1,0.014321,5.998114,[61  1] ; [53  8],[57.46341463  4.53658537] ; [56.53658537  4.46341463],0
r1,1,0.02699,4.891478,[56  7] ; [44 16],[51.2195122 11.7804878] ; [48.7804878 11.2195122],0
d5,1,0.05141,3.794872,[56  8] ; [45 16],[51.712 12.288] ; [49.288 11.712],0
s7,1,0.051924,3.778203,[43 21] ; [30 30],[37.67741935 26.32258065] ; [35.32258065 24.67741935],0
a5,1,0.079892,3.067095,[50 14] ; [39 22],[45.568 18.432] ; [43.432 17.568],0
d1,1,0.091998,2.839054,[39 25] ; [28 33],[34.304 29.696] ; [32.696 28.304],0
r2,1,0.093994,2.804598,[60  1] ; [56  5],[58.  3.] ; [58.  3.],0
a4,1,0.170386,1.879547,[33 31] ; [24 37],[29.184 34.816] ; [27.816 33.184],0
d2,1,0.177016,1.822499,[36 26] ; [28 33],[32.2601626 29.7398374] ; [31.7398374 29.2601626],0
s2,1,0.225905,1.466461,[47 17] ; [38 22],[43.87096774 20.12903226] ; [41.12903226 18.87096774],0
n1,1,0.242403,1.366562,[ 6 13] ; [10 10],[ 7.79487179 11.20512821] ; [ 8.20512821 11.79487179],0
v1,1,0.247755,1.335917,[37 26] ; [29 31],[33.80487805 29.19512195] ; [32.19512195 27.80487805],0
u1,1,0.257479,1.282264,[12 52] ; [ 7 54],[ 9.728 54.272] ; [ 9.272 51.728],0
d3,1,0.257682,1.281166,[43 21] ; [35 26],[39.936 24.064] ; [38.064 22.936],0
a7,1,0.271937,1.20695,[47 16] ; [40 21],[44.2016129 18.7983871] ; [42.7983871 18.2016129],0
s1,1,0.278335,1.175201,[ 1 62] ; [ 3 56],[ 2.06557377 60.93442623] ; [ 1.93442623 57.06557377],0
p6,1,0.29731,1.086222,[16 46] ; [21 40],[18.6504065 43.3495935] ; [18.3495935 42.6504065],0
s4,1,0.304642,1.053764,[15 49] ; [19 41],[17.5483871 46.4516129] ; [16.4516129 43.5483871],0
p5,1,0.31592,1.005763,[ 5 59] ; [ 8 52],[ 6.70967742 57.29032258] ; [ 6.29032258 53.70967742],0
p11,1,0.336548,0.923538,[48 16] ; [41 20],[45.568 18.432] ; [43.432 17.568],0
s8,1,0.371957,0.797116,[35 28] ; [29 32],[32.51612903 30.48387097] ; [31.48387097 29.51612903],0
b5,1,0.414154,0.666846,[31 33] ; [34 27],[33.28 30.72] ; [31.72 29.28],0
d4,1,0.424001,0.639198,[54  9] ; [49 12],[52.33064516 10.66935484] ; [50.66935484 10.33064516],0
p1,1,0.426835,0.63142,[ 4 60] ; [ 6 53],[ 5.20325203 58.79674797] ; [ 4.79674797 54.20325203],0
p12,1,0.4308,0.620665,[ 8 56] ; [ 5 56],[ 6.656 57.344] ; [ 6.344 54.656],0
