Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,30.752897,[ 3 70] ; [37 51],[18.13664596 54.86335404] ; [21.86335404 66.13664596],1
p2,1,1.4e-05,18.882108,[37 37] ; [73 16],[49.93865031 24.06134969] ; [60.06134969 28.93865031],1
p4,1,2.2e-05,18.001495,[18 56] ; [51 38],[31.32515337 42.67484663] ; [37.67484663 51.32515337],1
s3,1,3.6e-05,17.070707,[23 49] ; [57 31],[36. 36.] ; [44. 44.],1
s2,1,0.000105,15.042617,[16 57] ; [46 43],[27.9382716 45.0617284] ; [34.0617284 54.9382716],1
p8,1,0.000304,13.048562,[17 57] ; [45 44],[28.14723926 45.85276074] ; [33.85276074 55.14723926],1
p3,1,0.000508,12.084555,[17 57] ; [44 45],[27.69325153 46.30674847] ; [33.30674847 55.69325153],1
s7,1,0.001867,9.676339,[20 53] ; [44 41],[29.56962025 43.43037975] ; [34.43037975 50.56962025],0
s8,1,0.006816,7.320925,[17 57] ; [38 50],[25.12345679 48.87654321] ; [29.87654321 58.12345679],0
v1,1,0.007328,7.190872,[24 49] ; [47 40],[32.39375 40.60625] ; [38.60625 48.39375],0
r3,1,0.010364,6.571273,[53 21] ; [78 11],[59.47239264 14.52760736] ; [71.52760736 17.47239264],0
d5,1,0.011065,6.454901,[26 48] ; [49 40],[34.04907975 39.95092025] ; [40.95092025 48.04907975],0
v2,1,0.012493,6.23948,[19 50] ; [41 46],[26.53846154 42.46153846] ; [33.46153846 53.53846154],0
d3,1,0.019188,5.484257,[ 9 65] ; [24 65],[14.98159509 59.01840491] ; [18.01840491 70.98159509],0
s5,1,0.019301,5.474034,[12 58] ; [29 57],[18.3974359 51.6025641] ; [22.6025641 63.3974359],0
p10,1,0.040076,4.214675,[40 33] ; [62 26],[46.2484472 26.7515528] ; [55.7515528 32.2484472],0
d4,1,0.046751,3.954324,[30 44] ; [50 39],[36.3190184 37.6809816] ; [43.6809816 45.3190184],0
a6,1,0.048029,3.908956,[38 36] ; [32 57],[31.7791411 42.2208589] ; [38.2208589 50.7791411],0
p11,1,0.048336,3.898258,[46 28] ; [68 21],[51.75460123 22.24539877] ; [62.24539877 26.75460123],0
s6,1,0.060763,3.516436,[33 41] ; [50 34],[38.87341772 35.12658228] ; [44.12658228 39.87341772],0
b3,1,0.079465,3.075812,[21 21] ; [20 41],[16.7184466 25.2815534] ; [24.2815534 36.7184466],0
b2,1,0.079465,3.075812,[21 21] ; [20 41],[16.7184466 25.2815534] ; [24.2815534 36.7184466],0
p5,1,0.088035,2.909946,[ 3 71] ; [10 78],[ 5.9382716 68.0617284] ; [ 7.0617284 80.9382716],0
s4,1,0.16803,1.900432,[ 9 65] ; [18 71],[12.25766871 61.74233129] ; [14.74233129 74.25766871],0
n6,1,0.189433,1.722021,[49 24] ; [68 21],[52.72222222 20.27777778] ; [64.27777778 24.72222222],0
r4,1,0.191846,1.703385,[47 27] ; [65 24],[50.84662577 23.15337423] ; [61.15337423 27.84662577],0
n3,1,0.194871,1.680401,[16 12] ; [22  8],[18.34482759  9.65517241] ; [19.65517241 10.34482759],0
b4,1,0.201224,1.633465,[44 30] ; [44 45],[39.95092025 34.04907975] ; [48.04907975 40.95092025],0
v4,1,0.244125,1.356613,[59 14] ; [77 11],[61.66459627 11.33540373] ; [74.33540373 13.66459627],0
p9,1,0.276701,1.183223,[46 26] ; [64 25],[49.19254658 22.80745342] ; [60.80745342 28.19254658],0
a2,1,0.286353,1.136689,[ 4 70] ; [ 2 87],[ 2.72392638 71.27607362] ; [ 3.27607362 85.72392638],0
v3,1,0.328129,0.956269,[19 50] ; [31 58],[21.83544304 47.16455696] ; [28.16455696 60.83544304],0
s1,1,0.336318,0.924416,[ 6 67] ; [ 4 84],[ 4.53416149 68.46583851] ; [ 5.46583851 82.53416149],0
b5,1,0.382929,0.761279,[40 34] ; [42 47],[37.22699387 36.77300613] ; [44.77300613 44.22699387],0
a3,1,0.385971,0.751599,[37 37] ; [50 38],[39.74074074 34.25925926] ; [47.25925926 40.74074074],0
n2,1,0.541552,0.372671,[22  8] ; [24  6],[23.  7.] ; [23.  7.],0
n5,1,0.563671,0.333387,[51 23] ; [65 24],[52.66257669 21.33742331] ; [63.33742331 25.66257669],0
d2,1,0.608486,0.262386,[14 59] ; [20 69],[15.32098765 57.67901235] ; [18.67901235 70.32098765],0
r1,1,0.631951,0.229424,[43 31] ; [55 34],[44.49079755 29.50920245] ; [53.50920245 35.49079755],0
b1,1,0.695611,0.153078,[31 43] ; [40 49],[32.23312883 41.76687117] ; [38.76687117 50.23312883],0
n1,1,0.710599,0.13768,[11 19] ; [12 17],[11.69491525 18.30508475] ; [11.30508475 17.69491525],0
r2,1,0.736413,0.113304,[59 15] ; [72 16],[59.83950617 14.16049383] ; [71.16049383 16.83950617],0
a4,1,0.763719,0.090361,[17 57] ; [22 66],[17.81481481 56.18518519] ; [21.18518519 66.81481481],0
u3,1,0.763811,0.090288,[13 24] ; [15 24],[13.63157895 23.36842105] ; [14.36842105 24.63157895],0
u2,1,0.836412,0.042636,[17 20] ; [17 22],[16.55263158 20.44736842] ; [17.44736842 21.55263158],0
a5,1,0.852852,0.034403,[36 38] ; [42 47],[35.41104294 38.58895706] ; [42.58895706 46.41104294],0
a8,1,0.927028,0.008388,[ 8 62] ; [10 74],[ 8.18181818 61.81818182] ; [ 9.81818182 74.18181818],0
p1,1,0.954544,0.003249,[ 6 68] ; [ 7 82],[ 5.90184049 68.09815951] ; [ 7.09815951 81.90184049],0
n4,1,0.983562,0.000425,[50 24] ; [60 29],[49.93865031 24.06134969] ; [60.06134969 28.93865031],0
a1,1,0.99693,1.5e-05,[ 5 69] ; [ 6 83],[ 4.99386503 69.00613497] ; [ 6.00613497 82.99386503],0
p12,1,0.99693,1.5e-05,[ 5 69] ; [ 6 83],[ 4.99386503 69.00613497] ; [ 6.00613497 82.99386503],0
