Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,110.205802,[107  27] ; [ 17 104],[65.16078431 68.83921569] ; [58.83921569 62.16078431],1
s6,1,0.0,58.473545,[110  22] ; [44 77],[80.34782609 51.65217391] ; [73.65217391 47.34782609],1
s7,1,0.0,57.069763,[86 46] ; [21 97],[56.496 75.504] ; [50.504 67.496],1
s8,1,0.0,34.788327,[74 59] ; [24 98],[51.11372549 81.88627451] ; [46.88627451 75.11372549],1
s5,1,1e-06,23.593494,[51 74] ; [ 16 105],[34.04471545 90.95528455] ; [32.95528455 88.04471545],1
s4,1,0.003667,8.441849,[ 28 103] ; [ 10 111],[ 19.75396825 111.24603175] ; [ 18.24603175 102.75396825],0
p10,1,0.011204,6.432739,[106  27] ; [80 42],[97.01176471 35.98823529] ; [88.98823529 33.01176471],0
n5,1,0.014434,5.984273,[102  32] ; [75 46],[93.01176471 40.98823529] ; [83.98823529 37.01176471],0
p6,1,0.027603,4.852672,[41 91] ; [23 98],[33.39130435 98.60869565] ; [30.60869565 90.39130435],0
v1,1,0.040109,4.213279,[66 65] ; [45 75],[57.93227092 73.06772908] ; [53.06772908 66.93227092],0
r1,1,0.044098,4.052802,[116  18] ; [93 28],[109.82745098  24.17254902] ; [99.17254902 21.82745098],0
p9,1,0.047501,3.927554,[109  24] ; [85 34],[102.38888889  30.61111111] ; [91.61111111 27.38888889],0
n1,1,0.048068,3.907603,[17 21] ; [10 32],[12.825 25.175] ; [14.175 27.825],0
r2,1,0.049598,3.855,[128   3] ; [109   9],[124.68674699   6.31325301] ; [112.31325301   5.68674699],0
s1,1,0.071724,3.243127,[  6 125] ; [  1 119],[  3.65338645 127.34661355] ; [  3.34661355 116.65338645],0
n2,1,0.072468,3.226218,[28 11] ; [22 20],[24.07407407 14.92592593] ; [25.92592593 16.07407407],0
p12,1,0.104646,2.633271,[  9 124] ; [  3 119],[  6.25882353 126.74117647] ; [  5.74117647 116.25882353],0
r3,1,0.124478,2.360055,[129   5] ; [111  10],[126.11764706   7.88235294] ; [113.88235294   7.11764706],0
a8,1,0.129497,2.298521,[ 19 103] ; [ 10 101],[ 15.18454936 106.81545064] ; [13.81545064 97.18454936],0
p2,1,0.137834,2.201981,[104  30] ; [84 37],[98.79215686 35.20784314] ; [89.20784314 31.79215686],0
d3,1,0.155887,2.013682,[121  12] ; [104  18],[117.35294118  15.64705882] ; [107.64705882  14.35294118],0
