Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.004119,8.230538,[ 2 13] ; [18 13],[6.52173913 8.47826087] ; [13.47826087 17.52173913],0
v1,1,0.027028,4.889015,[7 8] ; [ 5 26],[ 3.91304348 11.08695652] ; [ 8.08695652 22.91304348],0
p11,1,0.036128,4.391056,[9 6] ; [ 9 23],[5.74468085 9.25531915] ; [12.25531915 19.74468085],0
s2,1,0.038603,4.278274,[ 4 10] ; [ 2 30],[ 1.82608696 12.17391304] ; [ 4.17391304 27.82608696],0
r4,1,0.041623,4.150474,[ 5 10] ; [ 3 29],[ 2.55319149 12.44680851] ; [ 5.44680851 26.55319149],0
p4,1,0.041623,4.150474,[ 5 10] ; [ 3 29],[ 2.55319149 12.44680851] ; [ 5.44680851 26.55319149],0
n1,1,0.046906,3.948774,[1 5] ; [12  7],[3.12 2.88] ; [9.88 9.12],0
r3,1,0.09331,2.816327,[9 5] ; [12 20],[6.39130435 7.60869565] ; [14.60869565 17.39130435],0
p10,1,0.110972,2.540323,[7 7] ; [ 8 23],[4.66666667 9.33333333] ; [10.33333333 20.66666667],0
n6,1,0.114682,2.488479,[8 6] ; [10 21],[5.6 8.4] ; [12.4 18.6],0
p9,1,0.134611,2.238502,[8 6] ; [10 20],[5.72727273 8.27272727] ; [12.27272727 17.72727273],0
n4,1,0.13744,2.206389,[8 7] ; [24  8],[10.21276596  4.78723404] ; [21.78723404 10.21276596],0
d1,1,0.16423,1.934841,[ 3 12] ; [13 19],[5.10638298 9.89361702] ; [10.89361702 21.10638298],0
v2,1,0.184792,1.758662,[ 5 10] ; [ 5 26],[ 3.26086957 11.73913043] ; [ 6.73913043 24.26086957],0
r1,1,0.211123,1.563705,[7 8] ; [ 9 23],[5.10638298 9.89361702] ; [10.89361702 21.10638298],0
b5,1,0.216993,1.52415,[8 7] ; [11 21],[6.06382979 8.93617021] ; [12.93617021 19.06382979],0
d3,1,0.216993,1.52415,[8 7] ; [11 21],[6.06382979 8.93617021] ; [12.93617021 19.06382979],0
p7,1,0.271016,1.211595,[ 5 10] ; [ 6 26],[ 3.5106383 11.4893617] ; [ 7.4893617 24.5106383],0
s1,1,0.27809,1.176399,[ 1 14] ; [ 6 26],[ 2.23404255 12.76595745] ; [ 4.76595745 27.23404255],0
a1,1,0.27809,1.176399,[ 1 14] ; [ 6 26],[ 2.23404255 12.76595745] ; [ 4.76595745 27.23404255],0
b1,1,0.284023,1.147741,[10  5] ; [16 16],[8.29787234 6.70212766] ; [17.70212766 14.29787234],0
b2,1,0.298782,1.079622,[2 6] ; [11 13],[3.25 4.75] ; [ 9.75 14.25],0
b3,1,0.298782,1.079622,[2 6] ; [11 13],[3.25 4.75] ; [ 9.75 14.25],0
n3,1,0.345779,0.888889,[4 2] ; [ 8 10],[3. 3.] ; [9. 9.],0
a4,1,0.421436,0.646308,[ 4 11] ; [12 19],[5.2173913 9.7826087] ; [10.7826087 20.2173913],0
a8,1,0.478001,0.503421,[ 1 12] ; [ 5 27],[ 1.73333333 11.26666667] ; [ 4.26666667 27.73333333],0
s3,1,0.497224,0.460857,[5 9] ; [ 8 23],[4.04444444 9.95555556] ; [ 8.95555556 22.04444444],0
p8,1,0.529885,0.394612,[ 3 12] ; [ 4 27],[ 2.2826087 12.7173913] ; [ 4.7173913 26.2826087],0
p6,1,0.591646,0.287781,[ 1 14] ; [ 1 30],[ 0.65217391 14.34782609] ; [ 1.34782609 29.65217391],0
r2,1,0.592346,0.286695,[7 8] ; [16 13],[7.84090909 7.15909091] ; [15.15909091 13.84090909],0
b4,1,0.631683,0.229785,[10  5] ; [19 13],[9.25531915 5.74468085] ; [19.74468085 12.25531915],0
a5,1,0.679697,0.170467,[7 8] ; [17 15],[7.65957447 7.34042553] ; [16.34042553 15.65957447],0
a7,1,0.679697,0.170467,[8 7] ; [15 17],[7.34042553 7.65957447] ; [15.65957447 16.34042553],0
s4,1,0.681606,0.168323,[ 2 13] ; [ 3 29],[ 1.59574468 13.40425532] ; [ 3.40425532 28.59574468],0
p3,1,0.709875,0.138401,[ 3 12] ; [ 5 27],[ 2.55319149 12.44680851] ; [ 5.44680851 26.55319149],0
a2,1,0.756428,0.096209,[ 1 14] ; [ 3 29],[ 1.27659574 13.72340426] ; [ 2.72340426 29.27659574],0
d4,1,0.781685,0.076797,[10  5] ; [20 12],[9.57446809 5.42553191] ; [20.42553191 11.57446809],0
s5,1,0.804737,0.061118,[ 1 13] ; [ 3 29],[ 1.2173913 12.7826087] ; [ 2.7826087 29.2173913],0
v3,1,0.837022,0.042314,[ 2 13] ; [ 5 27],[ 2.23404255 12.76595745] ; [ 4.76595745 27.23404255],0
n5,1,0.869454,0.027011,[9 6] ; [20 12],[9.25531915 5.74468085] ; [19.74468085 12.25531915],0
a3,1,0.90054,0.01562,[9 6] ; [18 13],[8.80434783 6.19565217] ; [18.19565217 12.80434783],0
n2,1,0.910443,0.012652,[3 3] ; [10  9],[3.12 2.88] ; [9.88 9.12],0
s7,1,0.916705,0.010938,[ 2 11] ; [ 5 25],[ 2.11627907 10.88372093] ; [ 4.88372093 25.11627907],0
u1,1,0.956559,0.002967,[ 1 14] ; [ 2 30],[ 0.95744681 14.04255319] ; [ 2.04255319 29.95744681],0
s8,1,0.956559,0.002967,[ 1 14] ; [ 2 30],[ 0.95744681 14.04255319] ; [ 2.04255319 29.95744681],0
a6,1,0.989354,0.000178,[7 8] ; [15 17],[7.0212766 7.9787234] ; [14.9787234 17.0212766],0
d5,1,0.989354,0.000178,[8 7] ; [17 15],[7.9787234 7.0212766] ; [17.0212766 14.9787234],0
