Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.002493,9.14574,[36 42] ; [36 13],[44.22047244 33.77952756] ; [27.77952756 21.22047244],0
a4,1,0.026779,4.904986,[23 55] ; [24 25],[28.86614173 49.13385827] ; [18.13385827 30.86614173],0
p6,1,0.038686,4.274583,[ 5 72] ; [ 9 40],[ 8.55555556 68.44444444] ; [ 5.44444444 43.55555556],0
s5,1,0.042416,4.118526,[23 52] ; [ 6 37],[18.43220339 56.56779661] ; [10.56779661 32.43220339],0
p11,1,0.049061,3.873266,[37 41] ; [32 17],[42.37795276 35.62204724] ; [26.62204724 22.37795276],0
a7,1,0.058048,3.592289,[60 18] ; [30 19],[55.27559055 22.72440945] ; [34.72440945 14.27559055],0
a8,1,0.066442,3.368802,[ 2 71] ; [ 5 41],[ 4.29411765 68.70588235] ; [ 2.70588235 43.29411765],0
a3,1,0.074643,3.177848,[40 38] ; [33 16],[44.83464567 33.16535433] ; [28.16535433 20.83464567],0
d3,1,0.10683,2.600505,[54 24] ; [27 22],[49.7480315 28.2519685] ; [31.2519685 17.7480315],0
d5,1,0.110445,2.54784,[65 13] ; [35 14],[61.41732283 16.58267717] ; [38.58267717 10.41732283],0
p10,1,0.114798,2.486889,[43 32] ; [21 28],[38.70967742 36.29032258] ; [25.29032258 23.70967742],0
d1,1,0.116345,2.465853,[43 35] ; [20 29],[38.69291339 39.30708661] ; [24.30708661 24.69291339],0
p8,1,0.120839,2.406417,[18 59] ; [ 6 43],[14.66666667 62.33333333] ; [ 9.33333333 39.66666667],0
v1,1,0.167487,1.905298,[28 49] ; [23 24],[31.66935484 45.33064516] ; [19.33064516 27.66935484],0
p3,1,0.17146,1.87013,[14 63] ; [14 35],[17.11111111 59.88888889] ; [10.88888889 38.11111111],0
u3,1,0.200546,1.63839,[26 12] ; [8 8],[23.92592593 14.07407407] ; [10.07407407  5.92592593],0
s7,1,0.253024,1.306529,[18 56] ; [15 29],[20.69491525 53.30508475] ; [12.30508475 31.69491525],0
u1,1,0.255127,1.295007,[ 5 73] ; [ 6 43],[ 6.75590551 71.24409449] ; [ 4.24409449 44.75590551],0
