Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000198,13.84765,[41  4] ; [10 10],[35.30769231  9.69230769] ; [15.69230769  4.30769231],1
r1,1,0.001846,9.69697,[38  6] ; [10 10],[33. 11.] ; [15.  5.],0
a3,1,0.004317,8.145455,[30 14] ; [ 6 14],[24.75 19.25] ; [11.25  8.75],0
d3,1,0.021171,5.31267,[37  8] ; [11  9],[33.23076923 11.76923077] ; [14.76923077  5.23076923],0
a6,1,0.027462,4.861542,[33 12] ; [ 9 11],[29.07692308 15.92307692] ; [12.92307692  7.07692308],0
d2,1,0.033928,4.498324,[24 21] ; [ 5 15],[20.07692308 24.92307692] ; [ 8.92307692 11.07692308],0
b5,1,0.04201,4.1348,[34 11] ; [10 10],[30.46153846 14.53846154] ; [13.53846154  6.46153846],0
b1,1,0.042162,4.128704,[17 28] ; [13  7],[20.76923077 24.23076923] ; [ 9.23076923 10.76923077],0
a2,1,0.043846,4.0625,[12 33] ; [ 1 19],[ 9. 36.] ; [ 4. 16.],0
r2,1,0.045534,3.998745,[43  2] ; [16  4],[40.84615385  4.15384615] ; [18.15384615  1.84615385],0
r4,1,0.060858,3.513842,[40  5] ; [14  6],[37.38461538  7.61538462] ; [16.61538462  3.38461538],0
p9,1,0.07363,3.200183,[21 22] ; [ 5 15],[17.74603175 25.25396825] ; [ 8.25396825 11.74603175],0
u1,1,0.121865,2.393182,[ 9 36] ; [ 1 19],[ 6.92307692 38.07692308] ; [ 3.07692308 16.92307692],0
d4,1,0.128253,2.313519,[37  8] ; [13  7],[34.61538462 10.38461538] ; [15.38461538  4.61538462],0
d1,1,0.135479,2.228571,[27 18] ; [ 8 12],[24.23076923 20.76923077] ; [10.76923077  9.23076923],0
a4,1,0.141075,2.166193,[17 27] ; [ 4 16],[14.4375 29.5625] ; [ 6.5625 13.4375],0
s2,1,0.161724,1.958031,[16 28] ; [11  9],[18.5625 25.4375] ; [ 8.4375 11.5625],0
d5,1,0.195072,1.67889,[36  9] ; [13  7],[33.92307692 11.07692308] ; [15.07692308  4.92307692],0
u2,1,0.195646,1.674579,[ 4 11] ; [7 7],[5.68965517 9.31034483] ; [5.31034483 8.68965517],0
a8,1,0.21456,1.540389,[ 6 29] ; [ 1 18],[ 4.53703704 30.46296296] ; [ 2.46296296 16.53703704],0
p11,1,0.261504,1.260776,[27 18] ; [ 9 11],[24.92307692 20.07692308] ; [11.07692308  8.92307692],0
s5,1,0.282332,1.155828,[ 6 37] ; [ 5 15],[ 7.50793651 35.49206349] ; [ 3.49206349 16.50793651],0
p5,1,0.284052,1.147599,[ 3 42] ; [ 3 17],[ 4.15384615 40.84615385] ; [ 1.84615385 18.15384615],0
n6,1,0.30283,1.061691,[34 10] ; [13  7],[32.3125 11.6875] ; [14.6875  5.3125],0
n1,1,0.376954,0.780612,[5 5] ; [5 2],[5.88235294 4.11764706] ; [4.11764706 2.88235294],0
n3,1,0.387094,0.748052,[7 4] ; [3 4],[6.11111111 4.88888889] ; [3.88888889 3.11111111],0
a5,1,0.470072,0.521806,[29 16] ; [11  9],[27.69230769 17.30769231] ; [12.30769231  7.69230769],0
v1,1,0.475753,0.508582,[20 25] ; [ 7 13],[18.69230769 26.30769231] ; [ 8.30769231 11.69230769],0
p7,1,0.495381,0.464817,[33 12] ; [13  7],[31.84615385 13.15384615] ; [14.15384615  5.84615385],0
b2,1,0.511936,0.430108,[ 7 24] ; [3 6],[ 7.75 23.25] ; [2.25 6.75],0
b3,1,0.511936,0.430108,[ 7 24] ; [3 6],[ 7.75 23.25] ; [2.25 6.75],0
v2,1,0.535095,0.384706,[24 21] ; [ 9 11],[22.84615385 22.15384615] ; [10.15384615  9.84615385],0
n5,1,0.560422,0.338974,[26 19] ; [10 10],[24.92307692 20.07692308] ; [11.07692308  8.92307692],0
p3,1,0.560422,0.338974,[19 26] ; [10 10],[20.07692308 24.92307692] ; [ 8.92307692 11.07692308],0
b4,1,0.583303,0.300926,[28 17] ; [11  9],[27. 18.] ; [12.  8.],0
s3,1,0.611533,0.257949,[25 19] ; [10 10],[24.0625 19.9375] ; [10.9375  9.0625],0
s6,1,0.6309,0.230843,[27 17] ; [11  9],[26.125 17.875] ; [11.875  8.125],0
s7,1,0.653355,0.201697,[18 26] ; [ 7 13],[17.1875 26.8125] ; [ 7.8125 12.1875],0
