Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-06,21.626301,[27 71] ; [32 15],[39.87586207 58.12413793] ; [19.12413793 27.87586207],1
s8,1,1.5e-05,18.799933,[18 81] ; [25 22],[29.15753425 69.84246575] ; [13.84246575 33.15753425],1
s3,1,7.8e-05,15.604954,[40 58] ; [35 11],[51.04166667 46.95833333] ; [23.95833333 22.04166667],1
s4,1,8.8e-05,15.37061,[ 7 92] ; [15 32],[14.91780822 84.08219178] ; [ 7.08219178 39.91780822],1
s6,1,0.000119,14.803306,[40 59] ; [35 12],[50.85616438 48.14383562] ; [24.14383562 22.85616438],1
s5,1,0.005813,7.607393,[13 81] ; [15 29],[19.07246377 74.92753623] ; [ 8.92753623 35.07246377],0
p10,1,0.011153,6.440747,[50 47] ; [34 12],[56.97902098 40.02097902] ; [27.02097902 18.97902098],0
p9,1,0.029052,4.764555,[61 37] ; [37  9],[66.69444444 31.30555556] ; [31.30555556 14.69444444],0
n2,1,0.035268,4.432142,[22 10] ; [17  1],[24.96  7.04] ; [14.04  3.96],0
p7,1,0.053549,3.726706,[39 55] ; [26 18],[44.27536232 49.72463768] ; [20.72463768 23.27536232],0
u2,1,0.081822,3.02834,[22 16] ; [11  2],[24.58823529 13.41176471] ; [8.41176471 4.58823529],0
d3,1,0.092785,2.825385,[56 42] ; [33 13],[60.56944444 37.43055556] ; [28.43055556 17.56944444],0
v2,1,0.103502,2.650736,[38 55] ; [24 19],[42.39705882 50.60294118] ; [19.60294118 23.39705882],0
u3,1,0.105737,2.616809,[23 14] ; [12  2],[25.39215686 11.60784314] ; [9.60784314 4.39215686],0
v4,1,0.109378,2.563185,[83 16] ; [43  3],[86.02758621 12.97241379] ; [39.97241379  6.02758621],0
r3,1,0.109378,2.563185,[83 16] ; [43  3],[86.02758621 12.97241379] ; [39.97241379  6.02758621],0
p6,1,0.144248,2.132048,[18 75] ; [14 32],[21.41007194 71.58992806] ; [10.58992806 35.41007194],0
v1,1,0.154969,2.022647,[37 59] ; [24 23],[40.95104895 55.04895105] ; [20.04895105 26.95104895],0
d4,1,0.157692,1.996224,[71 28] ; [38  8],[74.42068966 24.57931034] ; [34.57931034 11.42068966],0
