Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,57.919628,[179  88] ; [34 95],[143.61363636 123.38636364] ; [69.38636364 59.61363636],1
s2,1,0.286837,1.134406,[126 137] ; [54 74],[121.0741688 141.9258312] ; [58.9258312 69.0741688],0
r3,1,0.407216,0.686913,[251  15] ; [118  10],[249.12182741  16.87817259] ; [119.87817259   8.12182741],0
p11,1,0.495,0.465639,[205  62] ; [95 34],[202.27272727  64.72727273] ; [97.72727273 31.27272727],0
p7,1,0.508332,0.4375,[130 128] ; [58 66],[126.97382199 131.02617801] ; [61.02617801 62.97382199],0
a1,1,0.569595,0.32336,[  9 258] ; [  3 126],[  8.09090909 258.90909091] ; [  3.90909091 125.09090909],0
p1,1,0.608398,0.262514,[ 16 251] ; [  6 121],[ 14.90862944 252.09137056] ; [  7.09137056 119.90862944],0
b5,1,0.638999,0.220054,[170  97] ; [79 50],[167.88636364  99.11363636] ; [81.11363636 47.88636364],0
p5,1,0.712101,0.136188,[ 15 252] ; [  6 121],[ 14.23096447 252.76903553] ; [  6.76903553 120.23096447],0
b4,1,0.752103,0.099772,[157 110] ; [78 51],[158.4469697 108.5530303] ; [76.5530303 52.4469697],0
a8,1,0.772545,0.083548,[ 34 209] ; [ 18 101],[ 34.90607735 208.09392265] ; [ 17.09392265 101.90607735],0
u3,1,0.796214,0.066693,[32 35] ; [33 33],[32.7443609 34.2556391] ; [32.2556391 33.7443609],0
b1,1,0.826069,0.048288,[ 84 183] ; [42 87],[ 84.95454545 182.04545455] ; [41.04545455 87.95454545],0
u2,1,0.861663,0.030366,[32 34] ; [31 35],[31.5 34.5] ; [31.5 34.5],0
v3,1,0.878792,0.023257,[ 87 170] ; [42 85],[ 86.3359375 170.6640625] ; [42.6640625 84.3359375],0
p12,1,0.930942,0.00751,[ 13 253] ; [  6 122],[ 12.82741117 253.17258883] ; [  6.17258883 121.82741117],0
s4,1,0.958407,0.00272,[ 45 218] ; [ 22 105],[ 45.18205128 217.81794872] ; [ 21.81794872 105.18205128],0
s3,1,0.975845,0.000917,[133 128] ; [64 62],[132.86046512 128.13953488] ; [64.13953488 61.86046512],0
