Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,35.277208,[11 79] ; [37 28],[27.87096774 62.12903226] ; [20.12903226 44.87096774],1
s3,1,0.0,32.111166,[23 65] ; [47 18],[40.26143791 47.73856209] ; [29.73856209 35.26143791],1
s6,1,0.0,27.925745,[31 58] ; [48 13],[46.87333333 42.12666667] ; [32.12666667 28.87333333],1
s5,1,0.0,25.826527,[10 76] ; [29 29],[23.29166667 62.70833333] ; [15.70833333 42.29166667],1
s7,1,2.6e-05,17.702763,[20 64] ; [36 26],[32.21917808 51.78082192] ; [23.78082192 38.21917808],1
s4,1,0.001132,10.598291,[10 80] ; [21 44],[18. 72.] ; [13. 52.],0
p10,1,0.007318,7.193227,[54 32] ; [53 11],[61.34666667 24.65333333] ; [45.65333333 18.34666667],0
v1,1,0.011144,6.44215,[31 58] ; [34 27],[38.56666667 50.43333333] ; [26.43333333 34.56666667],0
r3,1,0.022676,5.193171,[71 19] ; [60  5],[76.06451613 13.93548387] ; [54.93548387 10.06451613],0
p9,1,0.03291,4.550478,[62 25] ; [55  9],[67.41059603 19.58940397] ; [49.58940397 14.41059603],0
v2,1,0.033008,4.545359,[36 53] ; [36 26],[42.43708609 46.56291391] ; [29.56291391 32.43708609],0
p6,1,0.0379,4.30949,[23 61] ; [28 36],[28.94594595 55.05405405] ; [22.05405405 41.94594595],0
r2,1,0.039436,4.241999,[66 19] ; [57  6],[70.64189189 14.35810811] ; [52.35810811 10.64189189],0
p3,1,0.061627,3.493056,[34 54] ; [35 30],[39.68627451 48.31372549] ; [29.31372549 35.68627451],0
b3,1,0.077206,3.122764,[25 27] ; [13 30],[20.8 31.2] ; [17.2 25.8],0
b2,1,0.077206,3.122764,[25 27] ; [13 30],[20.8 31.2] ; [17.2 25.8],0
a5,1,0.097518,2.745667,[55 35] ; [48 17],[59.80645161 30.19354839] ; [43.19354839 21.80645161],0
d1,1,0.123614,2.370925,[47 43] ; [42 23],[51.67741935 38.32258065] ; [37.32258065 27.67741935],0
n2,1,0.126622,2.333433,[20 12] ; [18  4],[22.51851852  9.48148148] ; [15.48148148  6.51851852],0
v4,1,0.132843,2.258965,[72 18] ; [57  7],[75.38961039 14.61038961] ; [53.61038961 10.38961039],0
p11,1,0.142657,2.149064,[61 29] ; [51 14],[65.03225806 24.96774194] ; [46.96774194 18.03225806],0
p4,1,0.175881,1.832091,[39 49] ; [36 29],[43.1372549 44.8627451] ; [31.8627451 33.1372549],0
u3,1,0.206153,1.598237,[10 16] ; [13 10],[12.20408163 13.79591837] ; [10.79591837 12.20408163],0
r4,1,0.318867,0.99359,[51 39] ; [42 23],[54. 36.] ; [39. 26.],0
p2,1,0.360123,0.837466,[60 28] ; [48 16],[62.52631579 25.47368421] ; [45.47368421 18.52631579],0
a1,1,0.363218,0.826736,[ 6 84] ; [ 7 58],[ 7.5483871 82.4516129] ; [ 5.4516129 59.5483871],0
d4,1,0.367011,0.813761,[71 19] ; [55 10],[73.16129032 16.83870968] ; [52.83870968 12.16129032],0
d3,1,0.415668,0.66253,[56 33] ; [45 20],[58.37012987 30.62987013] ; [42.62987013 22.37012987],0
u2,1,0.418833,0.653587,[16 11] ; [11 12],[14.58 12.42] ; [12.42 10.58],0
a6,1,0.449051,0.573045,[58 32] ; [38 27],[55.74193548 34.25806452] ; [40.25806452 24.74193548],0
b4,1,0.470133,0.521664,[53 37] ; [42 23],[55.16129032 34.83870968] ; [39.83870968 25.16129032],0
n4,1,0.479162,0.500769,[63 27] ; [42 23],[60.96774194 29.03225806] ; [44.03225806 20.96774194],0
a3,1,0.479162,0.500769,[63 27] ; [42 23],[60.96774194 29.03225806] ; [44.03225806 20.96774194],0
n6,1,0.49008,0.476352,[67 22] ; [52 13],[68.77272727 20.22727273] ; [50.22727273 14.77272727],0
a4,1,0.505132,0.444138,[39 50] ; [25 40],[36.98701299 52.01298701] ; [27.01298701 37.98701299],0
d2,1,0.509792,0.434494,[44 44] ; [29 36],[41.9869281 46.0130719] ; [31.0130719 33.9869281],0
p8,1,0.541061,0.373577,[32 56] ; [26 37],[33.8013245 54.1986755] ; [24.1986755 38.8013245],0
u1,1,0.555584,0.347409,[ 6 84] ; [ 6 59],[ 6.96774194 83.03225806] ; [ 5.03225806 59.96774194],0
n1,1,0.59179,0.287558,[11 20] ; [ 9 12],[11.92307692 19.07692308] ; [ 8.07692308 12.92307692],0
v3,1,0.597935,0.278122,[27 62] ; [21 40],[28.48 60.52] ; [19.52 41.48],0
a8,1,0.606712,0.264991,[ 9 76] ; [ 5 57],[ 8.0952381 76.9047619] ; [ 5.9047619 56.0952381],0
p7,1,0.621346,0.243981,[43 46] ; [33 30],[44.5 44.5] ; [31.5 31.5],0
n3,1,0.625156,0.238686,[21 11] ; [13  9],[20.14814815 11.85185185] ; [13.85185185  8.14814815],0
p1,1,0.641672,0.216563,[ 9 81] ; [ 5 59],[ 8.18181818 81.81818182] ; [ 5.81818182 58.18181818],0
a7,1,0.643465,0.214239,[60 30] ; [41 24],[58.64516129 31.35483871] ; [42.35483871 22.64516129],0
p12,1,0.693421,0.155407,[ 3 86] ; [ 3 62],[ 3.46753247 85.53246753] ; [ 2.53246753 62.46753247],0
s1,1,0.693421,0.155407,[ 3 86] ; [ 3 62],[ 3.46753247 85.53246753] ; [ 2.53246753 62.46753247],0
b5,1,0.803571,0.061865,[55 35] ; [41 24],[55.74193548 34.25806452] ; [40.25806452 24.74193548],0
u4,1,0.816048,0.054117,[ 1 89] ; [ 1 64],[ 1.16129032 88.83870968] ; [ 0.83870968 64.16129032],0
p5,1,0.893359,0.017971,[ 8 82] ; [ 6 57],[ 8.23529412 81.76470588] ; [ 5.76470588 57.23529412],0
a2,1,0.91612,0.011093,[13 77] ; [ 9 56],[12.77419355 77.22580645] ; [ 9.22580645 55.77419355],0
b1,1,0.974633,0.001011,[39 51] ; [28 37],[38.90322581 51.09677419] ; [28.09677419 36.90322581],0
n5,1,0.985701,0.000321,[59 30] ; [43 22],[58.94805195 30.05194805] ; [43.05194805 21.94805195],0
