Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.02052,5.367066,[ 4 27] ; [4 4],[ 6.35897436 24.64102564] ; [1.64102564 6.35897436],0
b1,1,0.04448,4.038253,[11 20] ; [6 2],[13.51282051 17.48717949] ; [3.48717949 4.51282051],0
v1,1,0.078519,3.095288,[ 9 22] ; [5 3],[11.12820513 19.87179487] ; [2.87179487 5.12820513],0
p12,1,0.123146,2.376843,[ 2 29] ; [2 6],[ 3.17948718 27.82051282] ; [0.82051282 7.17948718],0
p4,1,0.166045,1.918292,[20 11] ; [3 5],[18.28205128 12.71794872] ; [4.71794872 3.28205128],0
s7,1,0.176118,1.830077,[22  5] ; [4 3],[20.64705882  6.35294118] ; [5.35294118 1.64705882],0
a6,1,0.178243,1.812212,[15 16] ; [6 2],[16.69230769 14.30769231] ; [4.30769231 3.69230769],0
v3,1,0.226346,1.463677,[12 19] ; [5 3],[13.51282051 17.48717949] ; [3.48717949 4.51282051],0
d5,1,0.234314,1.414482,[15 16] ; [2 6],[13.51282051 17.48717949] ; [3.48717949 4.51282051],0
d3,1,0.339702,0.911555,[ 9 22] ; [1 7],[ 7.94871795 23.05128205] ; [2.05128205 5.94871795],0
u2,1,0.374857,0.7875,[7 7] ; [1 3],[6.22222222 7.77777778] ; [1.77777778 2.22222222],0
u3,1,0.374857,0.7875,[7 7] ; [3 1],[7.77777778 6.22222222] ; [2.22222222 1.77777778],0
s2,1,0.380042,0.770565,[18 13] ; [6 2],[19.07692308 11.92307692] ; [4.92307692 3.07692308],0
p7,1,0.388904,0.742367,[24  7] ; [5 3],[23.05128205  7.94871795] ; [5.94871795 2.05128205],0
s3,1,0.421999,0.644742,[17 14] ; [5 2],[17.94736842 13.05263158] ; [4.05263158 2.94736842],0
p5,1,0.512285,0.429396,[ 8 23] ; [3 5],[ 8.74358974 22.25641026] ; [2.25641026 5.74358974],0
v2,1,0.56635,0.328827,[17 14] ; [3 4],[16.31578947 14.68421053] ; [3.68421053 3.31578947],0
n4,1,0.589032,0.291859,[25  5] ; [6 2],[24.47368421  5.52631579] ; [6.52631579 1.47368421],0
p10,1,0.589032,0.291859,[25  5] ; [6 2],[24.47368421  5.52631579] ; [6.52631579 1.47368421],0
p9,1,0.589032,0.291859,[25  5] ; [6 2],[24.47368421  5.52631579] ; [6.52631579 1.47368421],0
r1,1,0.626814,0.236406,[24  6] ; [7 1],[24.47368421  5.52631579] ; [6.52631579 1.47368421],0
s4,1,0.643615,0.214046,[ 9 22] ; [3 5],[ 9.53846154 21.46153846] ; [2.46153846 5.53846154],0
b5,1,0.696829,0.151792,[14 17] ; [3 5],[13.51282051 17.48717949] ; [3.48717949 4.51282051],0
a3,1,0.806642,0.059908,[17 14] ; [4 4],[16.69230769 14.30769231] ; [4.30769231 3.69230769],0
p3,1,0.806642,0.059908,[14 17] ; [4 4],[14.30769231 16.69230769] ; [3.69230769 4.30769231],0
p6,1,0.806642,0.059908,[14 17] ; [4 4],[14.30769231 16.69230769] ; [3.69230769 4.30769231],0
r3,1,0.814514,0.05504,[28  3] ; [7 1],[27.82051282  3.17948718] ; [7.17948718 0.82051282],0
a5,1,0.820119,0.051707,[18 13] ; [5 3],[18.28205128 12.71794872] ; [4.71794872 3.28205128],0
b4,1,0.820119,0.051707,[18 13] ; [5 3],[18.28205128 12.71794872] ; [4.71794872 3.28205128],0
d2,1,0.821233,0.051058,[ 9 22] ; [2 6],[ 8.74358974 22.25641026] ; [2.25641026 5.74358974],0
s8,1,0.866761,0.028148,[16 14] ; [4 4],[15.78947368 14.21052632] ; [4.21052632 3.78947368],0
p11,1,0.884867,0.020968,[24  7] ; [6 2],[23.84615385  7.15384615] ; [6.15384615 1.84615385],0
a7,1,0.915595,0.011233,[20 11] ; [5 3],[19.87179487 11.12820513] ; [5.12820513 2.87179487],0
a8,1,0.924541,0.008971,[ 4 25] ; [1 7],[ 3.91891892 25.08108108] ; [1.08108108 6.91891892],0
a4,1,0.962853,0.002169,[ 8 23] ; [2 6],[ 7.94871795 23.05128205] ; [2.05128205 5.94871795],0
p8,1,0.96537,0.001885,[19 11] ; [5 3],[18.94736842 11.05263158] ; [5.05263158 2.94736842],0
n5,1,0.975736,0.000925,[27  4] ; [7 1],[27.02564103  3.97435897] ; [6.97435897 1.02564103],0
