Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,71.248922,[128   4] ; [18 25],[110.12571429  21.87428571] ; [35.87428571  7.12571429],1
v4,1,0.0,55.188955,[128   3] ; [23 20],[113.68390805  17.31609195] ; [37.31609195  5.68390805],1
r2,1,0.0,48.124908,[128   4] ; [24 19],[114.65142857  17.34857143] ; [37.34857143  5.65142857],1
r1,1,0.0,45.181956,[98 32] ; [ 8 36],[79.1954023 50.8045977] ; [26.8045977 17.1954023],1
n6,1,3.2e-05,17.305686,[108  24] ; [22 22],[97.5 34.5] ; [32.5 11.5],1
a7,1,0.000129,14.659227,[85 46] ; [14 30],[74.10857143 56.89142857] ; [24.89142857 19.10857143],1
p11,1,0.000443,12.339539,[99 33] ; [21 24],[89.49152542 42.50847458] ; [30.50847458 14.49152542],1
s3,1,0.000557,11.91529,[68 61] ; [10 34],[58.16184971 70.83815029] ; [19.83815029 24.16184971],1
p3,1,0.000573,11.860594,[58 73] ; [ 7 38],[48.38068182 82.61931818] ; [16.61931818 28.38068182],1
a1,1,0.000919,10.984738,[  1 131] ; [ 5 40],[  4.47457627 127.52542373] ; [ 1.52542373 43.47457627],1
s6,1,0.001004,10.820672,[74 55] ; [13 32],[64.5 64.5] ; [22.5 22.5],0
p9,1,0.001187,10.510773,[101  30] ; [22 21],[92.60344828 38.39655172] ; [30.39655172 12.60344828],0
p10,1,0.001587,9.974617,[95 34] ; [21 23],[86.49710983 42.50289017] ; [29.50289017 14.49710983],0
n3,1,0.001821,9.722222,[29  3] ; [13 11],[24.  8.] ; [18.  6.],0
s8,1,0.002905,8.866427,[49 83] ; [ 6 39],[41.01694915 90.98305085] ; [13.98305085 31.01694915],0
n2,1,0.003519,8.516629,[30  4] ; [13 11],[25.20689655  8.79310345] ; [17.79310345  6.20689655],0
v3,1,0.004946,7.899241,[43 86] ; [ 5 39],[35.79190751 93.20809249] ; [12.20809249 31.79190751],0
d5,1,0.009686,6.691682,[67 64] ; [13 32],[59.54545455 71.45454545] ; [20.45454545 24.54545455],0
u3,1,0.012513,6.236729,[34 30] ; [ 7 21],[28.52173913 35.47826087] ; [12.47826087 15.52173913],0
v2,1,0.013076,6.158735,[55 68] ; [10 33],[48.1626506 74.8373494] ; [16.8373494 26.1626506],0
v1,1,0.014194,6.013861,[61 67] ; [12 33],[54.01156069 73.98843931] ; [18.98843931 26.01156069],0
s7,1,0.017171,5.678857,[49 76] ; [ 8 34],[42.66467066 82.33532934] ; [14.33532934 27.66467066],0
a6,1,0.025306,5.002845,[81 51] ; [19 26],[74.57627119 57.42372881] ; [25.42372881 19.57627119],0
b1,1,0.030382,4.687552,[49 83] ; [25 20],[55.18644068 76.81355932] ; [18.81355932 26.18644068],0
p4,1,0.034608,4.46442,[65 67] ; [14 31],[58.91525424 73.08474576] ; [20.08474576 24.91525424],0
p2,1,0.042601,4.111164,[100  32] ; [27 18],[94.71186441 37.28813559] ; [32.28813559 12.71186441],0
p7,1,0.043456,4.077583,[76 54] ; [18 26],[70.22988506 59.77011494] ; [23.77011494 20.22988506],0
a5,1,0.052047,3.774269,[72 60] ; [17 28],[66.37288136 65.62711864] ; [22.62711864 22.37288136],0
s2,1,0.054458,3.698617,[49 80] ; [10 35],[43.74137931 85.25862069] ; [15.25862069 29.74137931],0
b5,1,0.069508,3.294604,[82 50] ; [21 24],[76.81355932 55.18644068] ; [26.18644068 18.81355932],0
b2,1,0.086432,2.939605,[17 62] ; [10 16],[20.31428571 58.68571429] ; [ 6.68571429 19.31428571],0
b3,1,0.086432,2.939605,[17 62] ; [10 16],[20.31428571 58.68571429] ; [ 6.68571429 19.31428571],0
