Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,127.387127,[ 53 172] ; [280 117],[120.45819936 104.54180064] ; [212.54180064 184.45819936],1
p2,1,0.0,67.782287,[151  74] ; [367  29],[187.68115942  37.31884058] ; [330.31884058  65.68115942],1
p8,1,0.0,62.466675,[ 73 146] ; [262 132],[119.68189233  99.31810767] ; [215.31810767 178.68189233],1
p6,1,0.0,62.022972,[ 43 179] ; [203 189],[ 88.94462541 133.05537459] ; [157.05537459 234.94462541],1
p7,1,0.0,33.929156,[107 109] ; [288 106],[139.86885246  76.13114754] ; [255.13114754 138.86885246],1
p5,1,0.0,32.077894,[  9 215] ; [ 82 312],[ 32.98381877 191.01618123] ; [ 58.01618123 335.98381877],1
p9,1,0.0,27.20916,[166  52] ; [362  34],[187.46579805  30.53420195] ; [340.53420195  55.46579805],1
r4,1,0.0,25.489824,[182  44] ; [373  25],[201.00961538  24.99038462] ; [353.99038462  44.00961538],1
p10,1,1e-06,24.987844,[165  58] ; [354  42],[186.97415186  36.02584814] ; [332.02584814  63.97415186],1
s6,1,1e-06,24.514307,[127  95] ; [295  91],[154.08552632  67.91447368] ; [267.91447368 118.08552632],1
v1,1,4e-06,21.177052,[ 99 120] ; [250 138],[125.91598023  93.08401977] ; [223.08401977 164.91598023],1
n6,1,4e-06,21.133805,[188  37] ; [376  21],[204.0192926  20.9807074] ; [359.9807074  37.0192926],1
r3,1,5e-06,20.997139,[194  30] ; [381  14],[208.07754443  15.92245557] ; [366.92245557  28.07754443],1
d1,1,8e-06,19.931156,[113 113] ; [271 127],[139.07692308  86.92307692] ; [244.92307692 153.07692308],1
d3,1,1.5e-05,18.691013,[127  98] ; [292 106],[151.32423756  73.67576244] ; [267.67576244 130.32423756],1
p11,1,1.9e-05,18.335287,[161  65] ; [340  58],[181.45192308  44.54807692] ; [319.54807692  78.45192308],1
s7,1,3.2e-05,17.320837,[ 92 126] ; [224 150],[116.36486486 101.63513514] ; [199.63513514 174.36486486],1
d5,1,4e-05,16.871396,[166  59] ; [345  52],[184.84726688  40.15273312] ; [326.15273312  70.84726688],1
d4,1,0.000177,14.057187,[163  61] ; [338  59],[180.71497585  43.28502415] ; [320.28502415  76.71497585],1
v4,1,0.000198,13.846853,[200  26] ; [380  15],[211.07890499  14.92109501] ; [368.92109501  26.07890499],1
s8,1,0.000267,13.291085,[ 84 141] ; [207 187],[105.77544426 119.22455574] ; [185.22455574 208.77544426],1
s2,1,0.000333,12.873308,[ 97 127] ; [228 163],[118.37398374 105.62601626] ; [206.62601626 184.37398374],1
s5,1,0.000535,11.991018,[ 58 160] ; [155 226],[ 77.51919866 140.48080134] ; [135.48080134 245.51919866],1
r1,1,0.003699,8.425727,[167  57] ; [334  63],[180.71497585  43.28502415] ; [320.28502415  76.71497585],0
u1,1,0.007174,7.228941,[ 33 193] ; [ 94 304],[ 45.99679487 180.00320513] ; [ 81.00320513 316.99679487],0
d2,1,0.01033,6.577055,[102 120] ; [225 172],[117.27625202 104.72374798] ; [209.72374798 187.27625202],0
v3,1,0.014973,5.919695,[ 83 138] ; [182 199],[ 97.28405316 123.71594684] ; [167.71594684 213.28405316],0
a5,1,0.015199,5.893283,[160  66] ; [316  82],[172.3974359  53.6025641] ; [303.6025641  94.3974359],0
v2,1,0.016401,5.759314,[105 106] ; [232 155],[118.90802676  92.09197324] ; [218.09197324 168.90802676],0
a7,1,0.032713,4.560733,[146  79] ; [290 107],[157.7170418  67.2829582] ; [278.2829582 118.7170418],0
a4,1,0.049386,3.862168,[ 97 127] ; [204 192],[108.7483871 115.2516129] ; [192.2516129 203.7483871],0
p12,1,0.078746,3.090585,[ 15 207] ; [ 44 353],[ 21.15993538 200.84006462] ; [ 37.84006462 359.15993538],0
s3,1,0.095899,2.772459,[119 103] ; [236 154],[128.7745098  93.2254902] ; [226.2254902 163.7745098],0
s4,1,0.109833,2.556627,[ 26 197] ; [ 64 326],[ 32.7406199 190.2593801] ; [ 57.2593801 332.7406199],0
a3,1,0.111464,2.533346,[156  67] ; [301  96],[164.37258065  58.62741935] ; [292.62741935 104.37258065],0
u3,1,0.124827,2.355685,[32 38] ; [56 41],[36.88622754 33.11377246] ; [51.11377246 45.88622754],0
u4,1,0.139628,2.182058,[  3 223] ; [ 13 384],[  5.80417335 220.19582665] ; [ 10.19582665 386.80417335],0
u2,1,0.151158,2.060522,[31 38] ; [54 42],[35.54545455 33.45454545] ; [49.45454545 46.54545455],0
a2,1,0.161578,1.9594,[ 52 174] ; [112 286],[ 59.3974359 166.6025641] ; [104.6025641 293.3974359],0
b5,1,0.171496,1.869819,[141  85] ; [226 172],[132.91987179  93.08012821] ; [234.08012821 163.91987179],0
r2,1,0.179761,1.799597,[208  16] ; [375  18],[211.65640194  12.34359806] ; [371.34359806  21.65640194],0
a8,1,0.207305,1.590149,[ 40 170] ; [ 53 301],[ 34.62765957 175.37234043] ; [ 58.37234043 295.62765957],0
a6,1,0.256667,1.286644,[146  78] ; [277 121],[152.33440514  71.66559486] ; [270.66559486 127.33440514],0
p1,1,0.440415,0.595201,[ 20 205] ; [ 43 354],[ 22.78938907 202.21061093] ; [ 40.21061093 356.78938907],0
a1,1,0.518819,0.41624,[ 16 210] ; [ 23 375],[ 14.125 211.875] ; [ 24.875 373.125],0
s1,1,0.749366,0.102065,[  9 212] ; [ 14 379],[  8.27850163 212.72149837] ; [ 14.72149837 378.27850163],0
b3,1,0.784959,0.074454,[53 83] ; [105 155],[54.26262626 81.73737374] ; [103.73737374 156.26262626],0
b2,1,0.784959,0.074454,[53 83] ; [105 155],[54.26262626 81.73737374] ; [103.73737374 156.26262626],0
n3,1,0.79955,0.06448,[47 21] ; [42 17],[47.65354331 20.34645669] ; [41.34645669 17.65354331],0
n2,1,0.81018,0.057693,[53 16] ; [45 15],[52.41860465 16.58139535] ; [45.58139535 14.41860465],0
b4,1,0.869161,0.027134,[131  95] ; [228 170],[130.0224359  95.9775641] ; [228.9775641 169.0224359],0
n1,1,0.933076,0.007052,[34 33] ; [30 30],[33.76377953 33.23622047] ; [30.23622047 29.76377953],0
b1,1,0.950142,0.00391,[ 92 134] ; [161 237],[ 91.63141026 134.36858974] ; [161.36858974 236.63141026],0
