Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,123.798167,[ 4 67] ; [265  87],[45.15130024 25.84869976] ; [223.84869976 128.15130024],1
d3,1,0.0,89.046043,[15 56] ; [275  77],[48.67612293 22.32387707] ; [241.32387707 110.67612293],1
d5,1,0.0,79.831305,[35 36] ; [322  30],[59.92198582 11.07801418] ; [297.07801418  54.92198582],1
s2,1,3e-06,21.951473,[20 50] ; [207 143],[37.83333333 32.16666667] ; [189.16666667 160.83333333],1
d2,1,1.1e-05,19.328754,[21 50] ; [204 147],[37.85545024 33.14454976] ; [187.14454976 163.85545024],1
a5,1,3.1e-05,17.380707,[43 28] ; [291  61],[56.06146572 14.93853428] ; [277.93853428  74.06146572],1
u1,1,4e-05,16.893261,[ 3 68] ; [ 94 258],[16.28132388 54.71867612] ; [ 80.71867612 271.28132388],1
a4,1,6.6e-05,15.919584,[19 52] ; [185 166],[34.32227488 36.67772512] ; [169.67772512 181.32227488],1
a3,1,0.000101,15.115413,[41 30] ; [278  72],[53.79809976 17.20190024] ; [265.20190024  84.79809976],1
a2,1,0.00095,10.922657,[ 8 63] ; [107 245],[19.30260047 51.69739953] ; [ 95.69739953 256.30260047],1
p10,1,0.001041,10.753807,[53 18] ; [312  38],[61.55581948  9.44418052] ; [303.44418052  46.55581948],0
s5,1,0.001542,10.027155,[16 52] ; [149 188],[27.7037037 40.2962963] ; [137.2962963 199.7037037],0
s7,1,0.00295,8.83837,[27 39] ; [201 130],[37.90428212 28.09571788] ; [190.09571788 140.90428212],0
p2,1,0.003162,8.71164,[55 16] ; [315  35],[62.39904988  8.60095012] ; [307.60095012  42.39904988],0
s6,1,0.009027,6.817429,[41 27] ; [261  84],[49.72397094 18.27602906] ; [252.27602906  92.72397094],0
u2,1,0.010927,6.477194,[12 18] ; [49 24],[17.76699029 12.23300971] ; [43.23300971 29.76699029],0
s3,1,0.01135,6.409639,[32 38] ; [217 133],[41.5 28.5] ; [207.5 142.5],0
s8,1,0.018245,5.572482,[28 42] ; [194 156],[37. 33.] ; [185. 165.],0
r1,1,0.019587,5.448352,[54 16] ; [308  43],[60.19002375  9.80997625] ; [301.80997625  49.19002375],0
p4,1,0.034218,4.4838,[51 20] ; [291  61],[57.40425532 13.59574468] ; [284.59574468  67.40425532],0
p8,1,0.044078,4.053566,[39 31] ; [238 111],[46.27684964 23.72315036] ; [230.72315036 118.27684964],0
v1,1,0.055611,3.66367,[35 34] ; [215 126],[42.07317073 26.92682927] ; [207.92682927 133.07317073],0
p9,1,0.069253,3.300628,[58 12] ; [316  34],[62.33333333  7.66666667] ; [311.66666667  38.33333333],0
v2,1,0.088105,2.908663,[36 32] ; [218 123],[42.22982885 25.77017115] ; [211.77017115 129.22982885],0
u3,1,0.100004,2.705482,[16 14] ; [52 22],[19.61538462 10.38461538] ; [48.38461538 25.61538462],0
r2,1,0.115539,2.476768,[68  3] ; [345   5],[69.65083135  1.34916865] ; [343.34916865   6.65083135],0
b4,1,0.12554,2.346807,[36 35] ; [213 139],[41.79432624 29.20567376] ; [207.20567376 144.79432624],0
n4,1,0.158423,1.989214,[55 16] ; [296  55],[59.05450237 11.94549763] ; [291.94549763  59.05450237],0
p6,1,0.180484,1.793637,[29 42] ; [171 174],[34.13461538 36.86538462] ; [165.86538462 179.13461538],0
r3,1,0.180807,1.790975,[68  3] ; [345   6],[69.48578199  1.51421801] ; [343.51421801   7.48578199],0
a1,1,0.200361,1.639742,[ 2 69] ; [ 24 328],[ 4.36406619 66.63593381] ; [ 21.63593381 330.36406619],0
p1,1,0.20456,1.609512,[12 59] ; [ 40 309],[ 8.79047619 62.20952381] ; [ 43.20952381 305.79047619],0
b2,1,0.215326,1.535251,[17 33] ; [ 98 127],[20.90909091 29.09090909] ; [ 94.09090909 130.90909091],0
b3,1,0.215326,1.535251,[17 33] ; [ 98 127],[20.90909091 29.09090909] ; [ 94.09090909 130.90909091],0
a8,1,0.244055,1.357016,[ 6 61] ; [ 45 270],[ 8.94502618 58.05497382] ; [ 42.05497382 272.94502618],0
p7,1,0.24743,1.337754,[51 20] ; [272  76],[54.7326969 16.2673031] ; [268.2673031  79.7326969],0
n3,1,0.367095,0.813476,[10  1] ; [42 11],[8.9375 2.0625] ; [43.0625  9.9375],0
a6,1,0.40516,0.692959,[46 25] ; [245 106],[48.95971564 22.04028436] ; [242.04028436 108.95971564],0
