Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,31.884094,[27 51] ; [72 21],[45.15789474 32.84210526] ; [53.84210526 39.15789474],1
d1,1,0.0,28.928927,[12 67] ; [51 42],[28.93604651 50.06395349] ; [34.06395349 58.93604651],1
d5,1,0.0,27.563375,[32 47] ; [74 19],[48.68604651 30.31395349] ; [57.31395349 35.68604651],1
a4,1,0.0,26.297895,[14 65] ; [51 40],[30.20588235 48.79411765] ; [34.79411765 56.20588235],1
d4,1,2.4e-05,17.867702,[38 40] ; [74 19],[51.0877193 26.9122807] ; [60.9122807 32.0877193],1
d2,1,0.000608,11.75183,[22 57] ; [49 42],[32.99411765 46.00588235] ; [38.00588235 52.99411765],1
r1,1,0.003522,8.514982,[37 42] ; [64 29],[46.38953488 32.61046512] ; [54.61046512 38.38953488],0
r2,1,0.003866,8.345786,[57 21] ; [82  9],[64.15384615 13.84615385] ; [74.84615385 16.15384615],0
r4,1,0.004145,8.21896,[44 35] ; [71 22],[52.81976744 26.18023256] ; [62.18023256 30.81976744],0
d3,1,0.00666,7.362316,[23 56] ; [46 47],[31.69186047 47.30813953] ; [37.30813953 55.69186047],0
a6,1,0.009147,6.793861,[26 53] ; [49 44],[34.44767442 44.55232558] ; [40.55232558 52.44767442],0
p10,1,0.012903,6.182389,[37 40] ; [61 30],[44.91666667 32.08333333] ; [53.08333333 37.91666667],0
p3,1,0.021966,5.248447,[18 60] ; [36 55],[24.92307692 53.07692308] ; [29.07692308 61.92307692],0
n6,1,0.040232,4.208062,[48 30] ; [70 22],[54.14117647 23.85882353] ; [63.85882353 28.14117647],0
s7,1,0.044495,4.037669,[12 64] ; [25 61],[17.35802469 58.64197531] ; [19.64197531 66.35802469],0
p2,1,0.049554,3.85649,[47 31] ; [67 23],[52.92857143 25.07142857] ; [61.07142857 28.92857143],0
r3,1,0.062322,3.474475,[57 22] ; [78 15],[62.00581395 16.99418605] ; [72.99418605 20.00581395],0
p9,1,0.077718,3.111998,[45 32] ; [65 26],[50.41666667 26.58333333] ; [59.58333333 31.41666667],0
n3,1,0.079399,3.077153,[17 15] ; [21  7],[20.26666667 11.73333333] ; [17.73333333 10.26666667],0
s6,1,0.081709,3.030577,[25 51] ; [42 49],[30.49101796 45.50898204] ; [36.50898204 54.49101796],0
u1,1,0.086288,2.942296,[ 1 78] ; [ 6 87],[ 3.21511628 75.78488372] ; [ 3.78488372 89.21511628],0
b5,1,0.092362,2.832721,[45 34] ; [41 52],[39.5 39.5] ; [46.5 46.5],0
b2,1,0.09722,2.750559,[12 35] ; [23 33],[15.97087379 31.02912621] ; [19.02912621 36.97087379],0
b3,1,0.09722,2.750559,[12 35] ; [23 33],[15.97087379 31.02912621] ; [19.02912621 36.97087379],0
n4,1,0.117192,2.454453,[48 31] ; [67 26],[52.81976744 26.18023256] ; [62.18023256 30.81976744],0
v4,1,0.133187,2.254964,[59 19] ; [78 14],[62.85882353 15.14117647] ; [74.14117647 17.85882353],0
p11,1,0.158171,1.991627,[48 31] ; [66 27],[52.36046512 26.63953488] ; [61.63953488 31.36046512],0
p6,1,0.182057,1.780751,[19 56] ; [15 74],[15.54878049 59.45121951] ; [18.45121951 70.54878049],0
v3,1,0.195855,1.673019,[15 62] ; [25 64],[18.55421687 58.44578313] ; [21.44578313 67.55421687],0
p4,1,0.199563,1.645569,[26 50] ; [40 51],[30.03592814 45.96407186] ; [35.96407186 55.03592814],0
p8,1,0.207371,1.589685,[22 56] ; [34 57],[25.84615385 52.15384615] ; [30.15384615 60.84615385],0
v2,1,0.269599,1.218787,[26 47] ; [41 52],[29.46385542 43.53614458] ; [37.53614458 55.46385542],0
s5,1,0.332154,0.940482,[18 57] ; [28 63],[20.78313253 54.21686747] ; [25.21686747 65.78313253],0
p7,1,0.396579,0.718675,[35 40] ; [49 43],[37.7245509 37.2754491] ; [46.2754491 45.7245509],0
b4,1,0.41721,0.65816,[49 30] ; [52 41],[46.38953488 32.61046512] ; [54.61046512 38.38953488],0
u3,1,0.424406,0.638082,[20 32] ; [ 6 15],[18.52054795 33.47945205] ; [ 7.47945205 13.52054795],0
v1,1,0.471021,0.51958,[28 50] ; [38 54],[30.28235294 47.71764706] ; [35.71764706 56.28235294],0
s3,1,0.513376,0.427181,[31 45] ; [33 59],[28.95238095 47.04761905] ; [35.04761905 56.95238095],0
n5,1,0.610016,0.260151,[51 26] ; [65 28],[52.54117647 24.45882353] ; [63.45882353 29.54117647],0
p5,1,0.632074,0.229259,[ 6 72] ; [ 9 83],[ 6.88235294 71.11764706] ; [ 8.11764706 83.88235294],0
n1,1,0.71267,0.135625,[11 21] ; [ 9 21],[10.32258065 21.67741935] ; [ 9.67741935 20.32258065],0
s4,1,0.753422,0.098678,[13 66] ; [17 76],[13.77906977 65.22093023] ; [16.22093023 76.77906977],0
p1,1,0.76928,0.086035,[ 6 73] ; [ 6 87],[ 5.51162791 73.48837209] ; [ 6.48837209 86.51162791],0
b1,1,0.779906,0.078088,[34 45] ; [42 51],[34.90697674 44.09302326] ; [41.09302326 51.90697674],0
s1,1,0.796234,0.06668,[ 4 73] ; [ 4 88],[ 3.64497041 73.35502959] ; [ 4.35502959 87.64497041],0
a8,1,0.805218,0.060812,[ 6 69] ; [ 6 80],[ 5.59006211 69.40993789] ; [ 6.40993789 79.59006211],0
s2,1,0.814374,0.055125,[19 59] ; [21 71],[18.35294118 59.64705882] ; [21.64705882 70.35294118],0
u2,1,0.836283,0.042704,[22 30] ; [ 9 11],[22.38888889 29.61111111] ; [ 8.61111111 11.38888889],0
p12,1,0.867176,0.027971,[ 2 76] ; [ 2 90],[ 1.83529412 76.16470588] ; [ 2.16470588 89.83529412],0
n2,1,0.915034,0.011383,[22 10] ; [21  9],[22.19354839  9.80645161] ; [20.80645161  9.19354839],0
a1,1,0.973896,0.001071,[ 5 74] ; [ 6 87],[ 5.05232558 73.94767442] ; [ 5.94767442 87.05232558],0
