Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,62.421843,[ 40 101] ; [193  87],[78.03562945 62.96437055] ; [154.96437055 125.03562945],1
p3,1,0.0,35.299123,[47 93] ; [181 101],[75.63981043 64.36018957] ; [152.36018957 129.63981043],1
p6,1,0.0,33.025691,[ 26 113] ; [133 146],[52.87320574 86.12679426] ; [106.12679426 172.87320574],1
p10,1,2.3e-05,17.892138,[99 41] ; [246  35],[114.72684086  25.27315914] ; [230.27315914  50.72684086],1
p2,1,4.7e-05,16.57936,[106  35] ; [255  28],[120.0495283  20.9504717] ; [240.9504717  42.0495283],1
v4,1,6.9e-05,15.847863,[124  17] ; [272   7],[132.94285714   8.05714286] ; [263.05714286  15.94285714],1
p4,1,8e-05,15.553331,[69 72] ; [193  88],[87.54028436 53.45971564] ; [174.45971564 106.54028436],1
n5,1,0.000204,13.791862,[91 49] ; [228  52],[106.33333333  33.66666667] ; [212.66666667  67.33333333],1
p5,1,0.00071,11.462391,[  6 135] ; [ 44 240],[ 16.58823529 124.41176471] ; [ 33.41176471 250.58823529],1
r4,1,0.00124,10.429063,[116  25] ; [263  21],[125.73882353  15.26117647] ; [253.26117647  30.73882353],0
p11,1,0.001532,10.039556,[104  37] ; [245  39],[115.78588235  25.21411765] ; [233.21411765  50.78588235],0
a8,1,0.002611,9.06123,[ 10 118] ; [ 50 204],[ 20.10471204 107.89528796] ; [ 39.89528796 214.10471204],0
s5,1,0.002864,8.891912,[ 30 104] ; [103 175],[43.25728155 90.74271845] ; [ 89.74271845 188.25728155],0
p9,1,0.009086,6.805786,[108  30] ; [249  34],[117.02137767  20.97862233] ; [239.97862233  43.02137767],0
s7,1,0.011087,6.451348,[56 77] ; [150 120],[67.98511166 65.01488834] ; [138.01488834 131.98511166],0
n4,1,0.012206,6.280737,[103  38] ; [236  47],[112.73349057  28.26650943] ; [226.26650943  56.73349057],0
n6,1,0.014369,5.992265,[111  30] ; [245  34],[119.51428571  21.48571429] ; [236.48571429  42.51428571],0
s8,1,0.016877,5.709081,[53 87] ; [141 140],[64.51306413 75.48693587] ; [129.48693587 151.51306413],0
v1,1,0.020828,5.34109,[78 57] ; [194  86],[88.48192771 46.51807229] ; [183.51807229  96.48192771],0
r2,1,0.032337,4.58056,[128  12] ; [267  10],[132.61390887   7.38609113] ; [262.38609113  14.61390887],0
v3,1,0.060647,3.519602,[68 69] ; [165 113],[76.91807229 60.08192771] ; [156.08192771 121.91807229],0
d3,1,0.095072,2.78632,[91 50] ; [205  78],[98.43396226 42.56603774] ; [197.56603774  85.43396226],0
a3,1,0.124308,2.36219,[100  41] ; [220  63],[106.41509434  34.58490566] ; [213.58490566  69.41509434],0
r1,1,0.155176,2.020616,[111  29] ; [240  43],[116.17021277  23.82978723] ; [234.82978723  48.17021277],0
a2,1,0.163371,1.942744,[ 29 112] ; [ 76 208],[ 34.83529412 106.16470588] ; [ 70.16470588 213.83529412],0
u1,1,0.167711,1.903284,[ 21 120] ; [ 58 226],[ 26.20941176 114.79058824] ; [ 52.79058824 231.20941176],0
s3,1,0.187863,1.734297,[66 73] ; [151 127],[72.33333333 66.66666667] ; [144.66666667 133.33333333],0
a6,1,0.202261,1.625971,[93 48] ; [203  79],[98.66666667 42.33333333] ; [197.33333333  84.66666667],0
r3,1,0.209184,1.577064,[134   6] ; [276   6],[136.01895735   3.98104265] ; [273.98104265   8.01895735],0
a1,1,0.315159,1.008929,[  6 135] ; [ 19 265],[  8.29411765 132.70588235] ; [ 16.70588235 267.29411765],0
b1,1,0.343766,0.896338,[47 94] ; [108 176],[51.42352941 89.57647059] ; [103.57647059 180.42352941],0
s2,1,0.366593,0.815179,[63 76] ; [141 141],[67.35391924 71.64608076] ; [136.64608076 145.35391924],0
s1,1,0.375689,0.784761,[  2 137] ; [  8 274],[  3.30166271 135.69833729] ; [  6.69833729 275.30166271],0
b5,1,0.395535,0.721858,[87 54] ; [163 121],[82.94117647 58.05882353] ; [167.05882353 116.94117647],0
s6,1,0.447437,0.577137,[87 54] ; [182  96],[90.52267303 50.47732697] ; [178.47732697  99.52267303],0
p12,1,0.569457,0.323592,[ 16 125] ; [ 27 255],[ 14.33333333 126.66666667] ; [ 28.66666667 253.33333333],0
u3,1,0.586408,0.29599,[24 17] ; [34 30],[22.64761905 18.35238095] ; [35.35238095 28.64761905],0
b3,1,0.604817,0.267792,[35 48] ; [ 73 115],[33.07749077 49.92250923] ; [ 74.92250923 113.07749077],0
b2,1,0.604817,0.267792,[35 48] ; [ 73 115],[33.07749077 49.92250923] ; [ 74.92250923 113.07749077],0
d5,1,0.627047,0.236087,[117  24] ; [240  43],[118.71933962  22.28066038] ; [238.28066038  44.71933962],0
p1,1,0.633807,0.226933,[ 11 130] ; [ 26 257],[ 12.30424528 128.69575472] ; [ 24.69575472 258.30424528],0
u4,1,0.642815,0.21508,[  4 137] ; [  6 278],[  3.31764706 137.68235294] ; [  6.68235294 277.31764706],0
a4,1,0.649897,0.20603,[60 81] ; [127 156],[62.18632075 78.81367925] ; [124.81367925 158.18632075],0
d2,1,0.65114,0.204466,[73 66] ; [142 141],[70.81753555 68.18246445] ; [144.18246445 138.81753555],0
u2,1,0.658047,0.195905,[24 17] ; [33 28],[22.91176471 18.08823529] ; [34.08823529 26.91176471],0
