Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000211,13.72975,[16 35] ; [27 11],[24.64044944 26.35955056] ; [18.35955056 19.64044944],1
n4,1,0.00194,9.605556,[38 14] ; [38  1],[43.42857143  8.57142857] ; [32.57142857  6.42857143],0
s7,1,0.002823,8.918727,[27 23] ; [32  6],[33.52272727 16.47727273] ; [25.47727273 12.52272727],0
s8,1,0.00542,7.73366,[26 25] ; [31  8],[32.3 18.7] ; [24.7 14.3],0
v1,1,0.010875,6.485701,[21 30] ; [26 12],[26.93258427 24.06741573] ; [20.06741573 17.93258427],0
a3,1,0.011243,6.426554,[28 24] ; [31  8],[33.71428571 18.28571429] ; [25.28571429 13.71428571],0
d5,1,0.036049,4.394781,[39 13] ; [35  3],[42.75555556  9.24444444] ; [31.24444444  6.75555556],0
a1,1,0.054403,3.700301,[ 2 50] ; [ 6 33],[ 4.57142857 47.42857143] ; [ 3.42857143 35.57142857],0
s4,1,0.060643,3.519716,[15 36] ; [ 5 34],[11.33333333 39.66666667] ; [ 8.66666667 30.33333333],0
n6,1,0.078183,3.102273,[41 11] ; [36  3],[44.  8.] ; [33.  6.],0
a5,1,0.082198,3.020902,[31 21] ; [30  9],[34.85714286 17.14285714] ; [26.14285714 12.85714286],0
n5,1,0.111858,2.527778,[40 12] ; [35  4],[42.85714286  9.14285714] ; [32.14285714  6.85714286],0
d3,1,0.11556,2.47649,[22 30] ; [23 16],[25.71428571 26.28571429] ; [19.28571429 19.71428571],0
p9,1,0.130794,2.283061,[42 10] ; [35  3],[44.48888889  7.51111111] ; [32.51111111  5.48888889],0
d4,1,0.148042,2.092313,[37 15] ; [32  6],[39.86666667 12.13333333] ; [29.13333333  8.86666667],0
p1,1,0.187575,1.736563,[ 7 45] ; [ 2 37],[ 5.14285714 46.85714286] ; [ 3.85714286 35.14285714],0
p10,1,0.218254,1.515818,[39 12] ; [33  5],[41.25842697  9.74157303] ; [30.74157303  7.25842697],0
u1,1,0.222694,1.486928,[ 2 50] ; [ 4 35],[ 3.42857143 48.57142857] ; [ 2.57142857 36.42857143],0
p5,1,0.233095,1.421875,[ 7 45] ; [ 9 30],[ 9.14285714 42.85714286] ; [ 6.85714286 32.14285714],0
a6,1,0.233095,1.421875,[18 34] ; [ 9 30],[15.42857143 36.57142857] ; [11.57142857 27.42857143],0
p2,1,0.240308,1.378788,[42 10] ; [35  4],[44.  8.] ; [33.  6.],0
b1,1,0.250143,1.322504,[29 23] ; [17 22],[26.28571429 25.71428571] ; [19.71428571 19.28571429],0
p8,1,0.263691,1.249277,[34 18] ; [29  9],[36.4 15.6] ; [26.6 11.4],0
b3,1,0.284666,1.144679,[16 22] ; [15 12],[18.12307692 19.87692308] ; [12.87692308 14.12307692],0
b2,1,0.284666,1.144679,[16 22] ; [15 12],[18.12307692 19.87692308] ; [12.87692308 14.12307692],0
n1,1,0.319499,0.990997,[ 7 10] ; [5 3],[8.16 8.84] ; [3.84 4.16],0
s2,1,0.326201,0.963919,[28 24] ; [25 14],[30.28571429 21.71428571] ; [22.71428571 16.28571429],0
a8,1,0.350481,0.871713,[ 6 45] ; [ 7 30],[ 7.53409091 43.46590909] ; [ 5.46590909 31.53409091],0
d1,1,0.360429,0.836397,[27 25] ; [24 15],[29.14285714 22.85714286] ; [21.85714286 17.14285714],0
n3,1,0.371093,0.8,[9 7] ; [6 2],[10.  6.] ; [5. 3.],0
d2,1,0.395416,0.722222,[26 26] ; [23 16],[28. 24.] ; [21. 18.],0
u3,1,0.414216,0.666667,[13 11] ; [3 5],[12. 12.] ; [4. 4.],0
p3,1,0.423192,0.641433,[29 23] ; [25 14],[30.85714286 21.14285714] ; [23.14285714 15.85714286],0
b5,1,0.503476,0.447602,[25 27] ; [16 23],[23.42857143 28.57142857] ; [17.57142857 21.42857143],0
s5,1,0.509676,0.434733,[25 22] ; [17 20],[23.5 23.5] ; [18.5 18.5],0
