Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,34.607065,[ 1 31] ; [55 31],[15.18644068 16.81355932] ; [40.81355932 45.18644068],1
d5,1,2e-06,22.695033,[12 20] ; [71 15],[22.50847458  9.49152542] ; [60.49152542 25.50847458],1
d3,1,0.000405,12.510462,[10 22] ; [58 28],[18.44067797 13.55932203] ; [49.55932203 36.44067797],1
a7,1,0.000997,10.832367,[13 19] ; [63 23],[20.61016949 11.38983051] ; [55.38983051 30.61016949],1
d2,1,0.002385,9.226705,[ 8 24] ; [48 37],[15.31623932 16.68376068] ; [40.68376068 44.31623932],0
a5,1,0.0058,7.611283,[11 21] ; [54 32],[17.62711864 14.37288136] ; [47.37288136 38.62711864],0
a2,1,0.014626,5.960992,[ 1 31] ; [19 67],[ 5.42372881 26.57627119] ; [14.57627119 71.42372881],0
v2,1,0.015094,5.905455,[ 8 24] ; [42 42],[13.79310345 18.20689655] ; [36.20689655 47.79310345],0
a4,1,0.016027,5.799938,[ 5 26] ; [34 51],[10.42241379 20.57758621] ; [28.57758621 56.42241379],0
r3,1,0.026807,4.903215,[24  8] ; [78  8],[27.66101695  4.33898305] ; [74.33898305 11.66101695],0
a3,1,0.030707,4.669262,[13 19] ; [54 32],[18.16949153 13.83050847] ; [48.83050847 37.16949153],0
b3,1,0.039193,4.252474,[ 3 20] ; [18 31],[ 6.70833333 16.29166667] ; [14.29166667 34.70833333],0
b2,1,0.039193,4.252474,[ 3 20] ; [18 31],[ 6.70833333 16.29166667] ; [14.29166667 34.70833333],0
a6,1,0.041051,4.173899,[13 19] ; [53 33],[17.89830508 14.10169492] ; [48.10169492 37.89830508],0
a8,1,0.075472,3.159818,[ 5 23] ; [ 5 73],[ 2.64150943 25.35849057] ; [ 7.35849057 70.64150943],0
r2,1,0.106703,2.60239,[26  6] ; [78  7],[28.44444444  3.55555556] ; [75.55555556  9.44444444],0
s1,1,0.118588,2.435873,[ 4 27] ; [ 4 82],[ 2.11965812 28.88034188] ; [ 5.88034188 80.11965812],0
s6,1,0.139802,2.180137,[13 19] ; [47 37],[16.55172414 15.44827586] ; [43.44827586 40.55172414],0
p2,1,0.167052,1.909202,[22 10] ; [47 39],[18.71186441 13.28813559] ; [50.28813559 35.71186441],0
p5,1,0.195652,1.674535,[ 3 29] ; [ 3 83],[ 1.62711864 30.37288136] ; [ 4.37288136 81.62711864],0
s3,1,0.200156,1.641233,[16 15] ; [33 53],[12.98290598 18.01709402] ; [36.01709402 49.98290598],0
p6,1,0.249367,1.326848,[ 9 22] ; [16 68],[ 6.73913043 24.26086957] ; [18.26086957 65.73913043],0
s4,1,0.254129,1.300458,[ 7 25] ; [11 72],[ 5.00869565 26.99130435] ; [12.99130435 70.00869565],0
r1,1,0.279456,1.169732,[21 11] ; [65 21],[23.3220339  8.6779661] ; [62.6779661 23.3220339],0
n3,1,0.297963,1.083288,[7 2] ; [17 12],[5.68421053 3.31578947] ; [18.31578947 10.68421053],0
p7,1,0.360423,0.836417,[17 14] ; [38 46],[14.82608696 16.17391304] ; [40.17391304 43.82608696],0
s5,1,0.390152,0.738468,[ 5 27] ; [19 64],[ 6.67826087 25.32173913] ; [17.32173913 65.67826087],0
r4,1,0.408157,0.684162,[23  9] ; [68 18],[24.6779661  7.3220339] ; [66.3220339 19.6779661],0
b4,1,0.443722,0.586638,[18 14] ; [55 31],[19.79661017 12.20338983] ; [53.20338983 32.79661017],0
s7,1,0.451127,0.567818,[ 9 22] ; [30 52],[10.69911504 20.30088496] ; [28.30088496 53.69911504],0
p8,1,0.487758,0.481468,[ 9 23] ; [30 56],[10.57627119 21.42372881] ; [28.42372881 57.57627119],0
n5,1,0.487758,0.481468,[23  9] ; [56 30],[21.42372881 10.57627119] ; [57.57627119 28.42372881],0
p4,1,0.48932,0.478022,[16 16] ; [36 48],[14.34482759 17.65517241] ; [37.65517241 46.34482759],0
b1,1,0.498174,0.458825,[16 16] ; [49 37],[17.62711864 14.37288136] ; [47.37288136 38.62711864],0
b5,1,0.517208,0.419458,[18 14] ; [54 32],[19.52542373 12.47457627] ; [52.47457627 33.52542373],0
n1,1,0.555818,0.346997,[5 5] ; [11 17],[4.21052632 5.78947368] ; [11.78947368 16.21052632],0
s2,1,0.56402,0.332791,[10 21] ; [32 52],[11.32173913 19.67826087] ; [30.67826087 53.32173913],0
n4,1,0.576874,0.311315,[24  8] ; [60 26],[22.77966102  9.22033898] ; [61.22033898 24.77966102],0
u3,1,0.584984,0.298246,[ 8 11] ; [16 16],[ 8.94117647 10.05882353] ; [15.05882353 16.94117647],0
u2,1,0.652385,0.202907,[ 7 12] ; [13 17],[ 7.75510204 11.24489796] ; [12.24489796 17.75510204],0
p1,1,0.662589,0.190394,[ 3 29] ; [ 6 80],[ 2.44067797 29.55932203] ; [ 6.55932203 79.44067797],0
