Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,33.786927,[45 51] ; [192  51],[67.11504425 28.88495575] ; [169.88495575  73.11504425],1
v3,1,0.742476,0.107962,[30 61] ; [ 82 153],[31.26380368 59.73619632] ; [ 80.73619632 154.26380368],0
p12,1,0.803879,0.061668,[ 4 88] ; [ 12 228],[ 4.43373494 87.56626506] ; [ 11.56626506 228.43373494],0
p10,1,0.811602,0.056815,[69 23] ; [183  57],[69.8313253 22.1686747] ; [182.1686747  57.8313253],0
n6,1,0.826849,0.047849,[76 19] ; [191  51],[75.26706231 19.73293769] ; [191.73293769  50.26706231],0
r2,1,0.845171,0.038136,[85  8] ; [220  19],[85.43674699  7.56325301] ; [219.56325301  19.43674699],0
a4,1,0.861025,0.03065,[48 46] ; [121 121],[47.2797619 46.7202381] ; [121.7202381 120.2797619],0
p11,1,0.915597,0.011232,[74 22] ; [186  57],[73.62831858 22.37168142] ; [186.37168142  56.62831858],0
n4,1,0.916681,0.010944,[74 21] ; [188  55],[73.63905325 21.36094675] ; [188.36094675  54.63905325],0
a3,1,0.934976,0.006656,[73 23] ; [183  59],[72.71005917 23.28994083] ; [183.28994083  58.71005917],0
n2,1,0.951999,0.003624,[20  9] ; [41 19],[19.87640449  9.12359551] ; [41.12359551 18.87640449],0
p9,1,0.957063,0.002899,[73 19] ; [189  50],[72.82175227 19.17824773] ; [189.17824773  49.82175227],0
s1,1,0.97971,0.000647,[ 2 92] ; [  5 235],[ 1.97005988 92.02994012] ; [  5.02994012 234.97005988],0
