Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,62.465895,[392  54] ; [72 55],[361.15881326  84.84118674] ; [102.84118674  24.15881326],1
p9,1,0.0,42.150306,[396  48] ; [82 44],[372.33684211  71.66315789] ; [105.66315789  20.33684211],1
p2,1,0.0,33.962504,[397  52] ; [87 43],[375.3298791  73.6701209] ; [108.6701209  21.3298791],1
p8,1,0.0,30.926609,[261 183] ; [40 89],[233.23560209 210.76439791] ; [67.76439791 61.23560209],1
n6,1,0.0,25.899778,[390  56] ; [89 41],[370.89236111  75.10763889] ; [108.10763889  21.89236111],1
p4,1,1e-06,24.113612,[295 153] ; [54 75],[270.97400347 177.02599653] ; [78.02599653 50.97400347],1
p7,1,1e-06,23.904375,[291 144] ; [55 73],[267.3357016 167.6642984] ; [78.6642984 49.3357016],1
r3,1,4e-06,21.263295,[437  10] ; [114  15],[427.59895833  19.40104167] ; [123.40104167   5.59895833],1
n4,1,0.000119,14.80715,[355  94] ; [82 49],[338.29827586 110.70172414] ; [98.70172414 32.29827586],1
r4,1,0.000121,14.780072,[416  34] ; [106  25],[404.30292599  45.69707401] ; [117.69707401  13.30292599],1
n5,1,0.000122,14.760225,[335 110] ; [76 55],[317.52604167 127.47395833] ; [93.47395833 37.52604167],1
v4,1,0.002068,9.488251,[432  13] ; [119  12],[425.68576389  19.31423611] ; [125.31423611   5.68576389],0
b1,1,0.005732,7.632537,[147 303] ; [60 71],[160.32702238 289.67297762] ; [46.67297762 84.32702238],0
v1,1,0.009655,6.697416,[243 191] ; [56 74],[230.08156028 203.91843972] ; [68.91843972 61.08156028],0
p12,1,0.011855,6.332494,[ 45 402] ; [  4 126],[ 37.96013865 409.03986135] ; [ 11.03986135 118.96013865],0
p3,1,0.013331,6.124709,[230 220] ; [50 79],[217.61658031 232.38341969] ; [62.38341969 66.61658031],0
v2,1,0.019624,5.444993,[268 164] ; [63 62],[256.71813285 175.28186715] ; [74.28186715 50.71813285],0
a5,1,0.050258,3.832815,[350 100] ; [91 40],[341.56626506 108.43373494] ; [99.43373494 31.56626506],0
s4,1,0.0555,3.66699,[ 64 377] ; [ 28 102],[ 71.05429072 369.94570928] ; [ 20.94570928 109.05429072],0
s8,1,0.057567,3.606121,[200 247] ; [46 84],[190.57538995 256.42461005] ; [55.42461005 74.57538995],0
a8,1,0.058389,3.582564,[ 68 335] ; [ 11 103],[ 61.58027079 341.41972921] ; [17.41972921 96.58027079],0
a6,1,0.103048,2.657723,[362  87] ; [97 34],[355.32931034  93.67068966] ; [103.67068966  27.32931034],0
v3,1,0.11289,2.51329,[175 253] ; [42 85],[167.34414414 260.65585586] ; [49.65585586 77.34414414],0
p5,1,0.127332,2.324731,[ 56 391] ; [ 10 120],[ 51.12998267 395.87001733] ; [ 14.87001733 115.12998267],0
b5,1,0.150706,2.065092,[289 161] ; [93 38],[295.86919105 154.13080895] ; [86.13080895 44.86919105],0
n1,1,0.166446,1.914662,[25 57] ; [20 27],[28.60465116 53.39534884] ; [16.39534884 30.60465116],0
p6,1,0.180926,1.790001,[169 276] ; [40 87],[162.59615385 282.40384615] ; [46.40384615 80.59615385],0
u3,1,0.212944,1.551298,[77 38] ; [20 16],[73.87417219 41.12582781] ; [23.12582781 12.87417219],0
r2,1,0.215239,1.535834,[423  19] ; [120   9],[420.32574431  21.67425569] ; [122.67425569   6.32574431],0
d2,1,0.241679,1.370773,[231 218] ; [75 56],[236.8862069 212.1137931] ; [69.1137931 61.8862069],0
u2,1,0.241707,1.370613,[75 40] ; [19 16],[72.06666667 42.93333333] ; [21.93333333 13.06666667],0
s3,1,0.249023,1.328774,[249 189] ; [67 64],[243.24780316 194.75219684] ; [72.75219684 58.24780316],0
s1,1,0.266107,1.236705,[ 12 431] ; [  6 123],[ 13.94055944 429.05944056] ; [  4.05944056 124.94055944],0
b4,1,0.290374,1.117886,[284 166] ; [76 55],[278.82960413 171.17039587] ; [81.17039587 49.82960413],0
d3,1,0.387647,0.746312,[388  62] ; [109  22],[384.93975904  65.06024096] ; [112.06024096  18.93975904],0
d1,1,0.403202,0.698757,[326 124] ; [90 41],[322.20309811 127.79690189] ; [93.79690189 37.20309811],0
b2,1,0.446714,0.578977,[105 172] ; [21 43],[102.35190616 174.64809384] ; [23.64809384 40.35190616],0
b3,1,0.446714,0.578977,[105 172] ; [21 43],[102.35190616 174.64809384] ; [23.64809384 40.35190616],0
a2,1,0.453438,0.562044,[139 311] ; [45 86],[142.51290878 307.48709122] ; [41.48709122 89.51290878],0
s6,1,0.472208,0.516803,[302 139] ; [84 45],[298.64210526 142.35789474] ; [87.35789474 41.64210526],0
a4,1,0.494527,0.466662,[211 238] ; [66 65],[214.4362069 234.5637931] ; [62.5637931 68.4362069],0
d5,1,0.512597,0.428763,[396  54] ; [118  13],[398.10671256  51.89328744] ; [115.89328744  15.10671256],0
a3,1,0.515608,0.42267,[334 115] ; [93 37],[331.12780656 117.87219344] ; [95.87219344 34.12780656],0
u4,1,0.529973,0.394442,[ 11 438] ; [  2 129],[ 10.0637931 438.9362069] ; [  2.9362069 128.0637931],0
n2,1,0.577071,0.310994,[59 23] ; [33 16],[57.58778626 24.41221374] ; [34.41221374 14.58778626],0
n3,1,0.59682,0.279818,[59 24] ; [32 16],[57.65648855 25.34351145] ; [33.34351145 14.65648855],0
s7,1,0.668857,0.182942,[208 225] ; [55 65],[205.92947559 227.07052441] ; [57.07052441 62.92947559],0
s2,1,0.697891,0.150675,[234 210] ; [66 64],[232.05574913 211.94425087] ; [67.94425087 62.05574913],0
p1,1,0.731664,0.117589,[ 35 412] ; [  9 121],[ 34.08665511 412.91334489] ; [  9.91334489 120.08665511],0
r1,1,0.744194,0.106474,[370  77] ; [106  24],[368.75563258  78.24436742] ; [107.24436742  22.75563258],0
a1,1,0.805995,0.060318,[ 23 427] ; [  6 125],[ 22.46127367 427.53872633] ; [  6.53872633 124.46127367],0
s5,1,0.816133,0.054066,[141 293] ; [41 81],[142.0647482 291.9352518] ; [39.9352518 82.0647482],0
