Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,34.164148,[187  78] ; [68 94],[158.25526932 106.74473068] ; [96.74473068 65.25526932],1
v3,1,0.0,32.855964,[147 114] ; [ 45 117],[118.46808511 142.53191489] ; [73.53191489 88.46808511],1
r4,1,0.000743,11.378072,[261  10] ; [145  20],[252.35321101  18.64678899] ; [153.64678899  11.35321101],1
p8,1,0.001906,9.638078,[191  76] ; [94 71],[176.14583333  90.85416667] ; [108.85416667  56.14583333],0
p10,1,0.004198,8.195958,[245  24] ; [134  30],[235.45265589  33.54734411] ; [143.54734411  20.45265589],0
n5,1,0.00558,7.681318,[250  20] ; [138  26],[241.38248848  28.61751152] ; [146.61751152  17.38248848],0
s8,1,0.00674,7.341047,[152 116] ; [71 93],[138.34259259 129.65740741] ; [84.65740741 79.34259259],0
r3,1,0.008658,6.89213,[266   5] ; [152  11],[261.00921659   9.99078341] ; [156.99078341   6.00921659],0
p9,1,0.010473,6.552583,[249  20] ; [140  25],[241.10829493  27.89170507] ; [147.89170507  17.10829493],0
s1,1,0.042265,4.12455,[  6 260] ; [ 10 155],[  9.87470998 256.12529002] ; [  6.12529002 158.87470998],0
p7,1,0.042288,4.123633,[206  61] ; [112  52],[196.99767981  70.00232019] ; [121.00232019  42.99767981],0
p6,1,0.042653,4.109088,[150 116] ; [76 88],[139.80465116 126.19534884] ; [86.19534884 77.80465116],0
d1,1,0.045982,3.98224,[191  80] ; [101  64],[181.49541284  89.50458716] ; [110.50458716  54.49541284],0
n2,1,0.049273,3.866013,[28  6] ; [22 14],[24.28571429  9.71428571] ; [25.71428571 10.28571429],0
u4,1,0.066259,3.373347,[  9 262] ; [  1 164],[  6.21559633 264.78440367] ; [  3.78440367 161.21559633],0
p11,1,0.068859,3.310008,[236  35] ; [133  32],[229.35550459  41.64449541] ; [139.64449541  25.35550459],0
p5,1,0.071434,3.249763,[ 56 213] ; [ 23 142],[ 48.96543779 220.03456221] ; [ 30.03456221 134.96543779],0
r1,1,0.082912,3.006882,[233  37] ; [132  33],[226.55172414  43.44827586] ; [138.44827586  26.55172414],0
b5,1,0.085608,2.955077,[164 107] ; [86 79],[155.38990826 115.61009174] ; [94.61009174 70.38990826],0
p2,1,0.09065,2.862799,[254  16] ; [147  17],[249.47004608  20.52995392] ; [151.52995392  12.47004608],0
n1,1,0.096992,2.754316,[19 15] ; [13 23],[15.54285714 18.45714286] ; [16.45714286 19.54285714],0
s3,1,0.113985,2.498088,[148 116] ; [104  59],[155.80327869 108.19672131] ; [96.19672131 66.80327869],0
s5,1,0.127221,2.326086,[108 150] ; [ 55 105],[100.6076555 157.3923445] ; [62.3923445 97.6076555],0
r2,1,0.140208,2.175678,[257  11] ; [150  12],[253.66511628  14.33488372] ; [153.33488372   8.66511628],0
p12,1,0.186752,1.743054,[ 32 238] ; [ 13 152],[ 27.93103448 242.06896552] ; [ 17.06896552 147.93103448],0
v4,1,0.191386,1.706918,[261   8] ; [155   9],[258.43879908  10.56120092] ; [157.56120092   6.43879908],0
u1,1,0.197651,1.659649,[ 67 204] ; [ 32 133],[ 61.53440367 209.46559633] ; [ 37.46559633 127.53440367],0
