Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,93.547585,[197  95] ; [ 1 64],[161.94957983 130.05042017] ; [36.05042017 28.94957983],1
d5,1,0.0,59.628125,[255  37] ; [29 36],[232.29131653  59.70868347] ; [51.70868347 13.29131653],1
d3,1,0.0,56.614516,[219  73] ; [17 48],[193.03081232  98.96918768] ; [42.96918768 22.03081232],1
d2,1,4e-06,21.157758,[140 151] ; [11 54],[123.42977528 167.57022472] ; [27.57022472 37.42977528],1
a5,1,8e-05,15.550173,[220  72] ; [33 32],[206.93557423  85.06442577] ; [46.06442577 18.93557423],1
a4,1,0.00032,12.947757,[132 160] ; [13 50],[119.26760563 172.73239437] ; [25.73239437 37.26760563],1
p10,1,0.001274,10.379848,[226  63] ; [37 26],[215.92897727  73.07102273] ; [47.07102273 15.92897727],0
u1,1,0.002535,9.114975,[ 45 247] ; [ 1 64],[ 37.62464986 254.37535014] ; [ 8.37535014 56.62464986],0
p1,1,0.00759,7.127692,[ 14 276] ; [ 9 56],[ 18.78873239 271.21126761] ; [ 4.21126761 60.78873239],0
a2,1,0.015103,5.904429,[ 66 226] ; [ 6 59],[ 58.8907563 233.1092437] ; [13.1092437 51.8907563],0
a3,1,0.015954,5.807969,[191 101] ; [31 32],[182.6028169 109.3971831] ; [39.3971831 23.6028169],0
s5,1,0.016989,5.697561,[ 74 210] ; [ 7 53],[ 66.87209302 217.12790698] ; [14.12790698 45.87209302],0
p9,1,0.020441,5.373803,[228  60] ; [42 22],[220.90909091  67.09090909] ; [49.09090909 14.90909091],0
a7,1,0.027472,4.860898,[226  65] ; [42 23],[219.06741573  71.93258427] ; [48.93258427 16.06741573],0
b2,1,0.036957,4.352379,[56 99] ; [ 7 31],[ 50.59585492 104.40414508] ; [12.40414508 25.59585492],0
b3,1,0.036957,4.352379,[56 99] ; [ 7 31],[ 50.59585492 104.40414508] ; [12.40414508 25.59585492],0
p2,1,0.040916,4.179494,[237  52] ; [46 19],[231.03672316  57.96327684] ; [51.96327684 13.03672316],0
u2,1,0.064949,3.406268,[56 43] ; [13 21],[51.36090226 47.63909774] ; [17.63909774 16.36090226],0
s2,1,0.087885,2.912691,[ 87 202] ; [12 50],[ 81.51282051 207.48717949] ; [17.48717949 44.51282051],0
r3,1,0.087908,2.912275,[280  12] ; [59  6],[277.27731092  14.72268908] ; [61.72268908  3.27731092],0
p12,1,0.11776,2.446864,[ 13 276] ; [ 6 58],[ 15.55524079 273.44475921] ; [ 3.44475921 60.55524079],0
n2,1,0.121907,2.392647,[45 22] ; [17  3],[47.74712644 19.25287356] ; [14.25287356  5.74712644],0
a6,1,0.14326,2.142589,[215  77] ; [42 23],[210.20728291  81.79271709] ; [46.79271709 18.20728291],0
v2,1,0.152143,2.050628,[158 120] ; [27 31],[153.06547619 124.93452381] ; [31.93452381 26.06547619],0
p8,1,0.159047,1.983259,[145 144] ; [25 37],[139.97150997 149.02849003] ; [30.02849003 31.97150997],0
r2,1,0.174877,1.840634,[280   8] ; [61  4],[278.20963173   9.79036827] ; [62.79036827  2.20963173],0
n1,1,0.175275,1.837241,[19 47] ; [ 9 11],[21.48837209 44.51162791] ; [ 6.51162791 13.48837209],0
n4,1,0.191463,1.706323,[200  91] ; [50 15],[204.35393258  86.64606742] ; [45.64606742 19.35393258],0
s1,1,0.215712,1.532668,[  6 281] ; [ 3 59],[  7.40114613 279.59885387] ; [ 1.59885387 60.40114613],0
p7,1,0.224348,1.47634,[168 116] ; [32 31],[163.68876081 120.31123919] ; [36.31123919 26.68876081],0
n3,1,0.267736,1.228308,[48 19] ; [16  3],[49.86046512 17.13953488] ; [14.13953488  4.86046512],0
u3,1,0.329313,0.951599,[59 40] ; [17 17],[56.57142857 42.42857143] ; [19.42857143 14.57142857],0
n6,1,0.367617,0.811703,[229  61] ; [48 17],[226.28169014  63.71830986] ; [50.71830986 14.28169014],0
b5,1,0.378069,0.776971,[179 113] ; [36 29],[175.85434174 116.14565826] ; [39.14565826 25.85434174],0
s8,1,0.395869,0.720838,[ 63 228] ; [11 54],[ 60.48876404 230.51123596] ; [13.51123596 51.48876404],0
b4,1,0.418276,0.655154,[182 110] ; [37 28],[179.12605042 112.87394958] ; [39.87394958 25.12605042],0
s4,1,0.470652,0.520444,[ 35 250] ; [10 54],[ 36.747851 248.252149] ; [ 8.252149 55.747851],0
n5,1,0.490267,0.47594,[191  97] ; [46 19],[193.35977337  94.64022663] ; [43.64022663 21.35977337],0
r4,1,0.492881,0.470232,[276  16] ; [60  5],[274.82352941  17.17647059] ; [61.17647059  3.82352941],0
a8,1,0.498747,0.457601,[ 29 242] ; [ 8 50],[ 30.47720365 240.52279635] ; [ 6.52279635 51.47720365],0
p6,1,0.546702,0.363259,[ 79 208] ; [15 48],[ 77.08 209.92] ; [16.92 46.08],0
v1,1,0.604107,0.268845,[146 139] ; [30 33],[144.13793103 140.86206897] ; [31.86206897 31.13793103],0
p3,1,0.647937,0.208511,[116 174] ; [28 37],[117.63380282 172.36619718] ; [26.36619718 38.63380282],0
v4,1,0.745912,0.104999,[276  15] ; [61  4],[275.46910112  15.53089888] ; [61.53089888  3.46910112],0
s6,1,0.769408,0.085936,[148 137] ; [34 29],[149.05172414 135.94827586] ; [32.94827586 30.05172414],0
p11,1,0.779012,0.07874,[229  63] ; [52 13],[229.83753501  62.16246499] ; [51.16246499 13.83753501],0
b1,1,0.787079,0.072957,[104 188] ; [22 43],[103.05882353 188.94117647] ; [22.94117647 42.05882353],0
v3,1,0.820206,0.051656,[ 90 188] ; [21 41],[ 90.75882353 187.24117647] ; [20.24117647 41.75882353],0
s3,1,0.856404,0.032744,[110 177] ; [23 39],[109.37249284 177.62750716] ; [23.62750716 38.37249284],0
p5,1,0.905348,0.014139,[ 17 273] ; [ 4 60],[ 17.20338983 272.79661017] ; [ 3.79661017 60.20338983],0
p4,1,0.947714,0.0043,[147 140] ; [33 32],[146.76136364 140.23863636] ; [33.23863636 31.76136364],0
a1,1,0.998226,5e-06,[  9 283] ; [ 2 63],[  8.99719888 283.00280112] ; [ 2.00280112 62.99719888],0
