Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,9e-06,19.659988,[3 2] ; [130   3],[4.81884058 0.18115942] ; [128.18115942   4.81884058],1
r2,1,0.045916,3.984673,[4 1] ; [129   4],[4.81884058 0.18115942] ; [128.18115942   4.81884058],0
d3,1,0.048514,3.892107,[2 3] ; [103  29],[3.83211679 1.16788321] ; [101.16788321  30.83211679],0
b1,1,0.067473,3.343439,[4 1] ; [52 81],[2.02898551 2.97101449] ; [53.97101449 79.02898551],0
p10,1,0.12127,2.400836,[4 1] ; [127   6],[4.74637681 0.25362319] ; [126.25362319   6.74637681],0
a4,1,0.124608,2.358423,[1 4] ; [73 60],[2.68115942 2.31884058] ; [71.31884058 61.68115942],0
r1,1,0.153847,2.033684,[3 2] ; [112  21],[4.16666667 0.83333333] ; [110.83333333  22.16666667],0
a7,1,0.156086,2.011739,[2 3] ; [93 40],[3.44202899 1.55797101] ; [91.55797101 41.44202899],0
v1,1,0.183225,1.771273,[2 3] ; [91 42],[3.36956522 1.63043478] ; [89.63043478 43.36956522],0
d2,1,0.198956,1.650019,[4 1] ; [67 65],[2.59124088 2.40875912] ; [68.40875912 63.59124088],0
s8,1,0.21761,1.520063,[2 3] ; [88 44],[3.28467153 1.71532847] ; [86.71532847 45.28467153],0
p11,1,0.217763,1.519049,[3 2] ; [109  24],[4.05797101 0.94202899] ; [107.94202899  25.05797101],0
b3,1,0.243688,1.359132,[3 1] ; [38 46],[1.86363636 2.13636364] ; [39.13636364 44.86363636],0
b2,1,0.243688,1.359132,[3 1] ; [38 46],[1.86363636 2.13636364] ; [39.13636364 44.86363636],0
v2,1,0.29681,1.08847,[4 1] ; [74 57],[2.86764706 2.13235294] ; [75.13235294 55.86764706],0
s2,1,0.313269,1.016842,[3 2] ; [105  28],[3.91304348 1.08695652] ; [104.08695652  28.91304348],0
n6,1,0.319559,0.990752,[4 1] ; [121  10],[4.59558824 0.40441176] ; [120.40441176  10.59558824],0
p8,1,0.443499,0.587212,[3 2] ; [100  33],[3.73188406 1.26811594] ; [99.26811594 33.73188406],0
b4,1,0.460449,0.544802,[4 1] ; [85 48],[3.22463768 1.77536232] ; [85.77536232 47.22463768],0
v3,1,0.468837,0.524717,[1 3] ; [57 75],[1.70588235 2.29411765] ; [56.29411765 75.70588235],0
p7,1,0.509048,0.436023,[4 1] ; [118  14],[4.45255474 0.54744526] ; [117.54744526  14.45255474],0
b5,1,0.578828,0.308134,[2 3] ; [70 63],[2.60869565 2.39130435] ; [69.39130435 63.60869565],0
s4,1,0.633245,0.227686,[2 3] ; [39 91],[1.51851852 3.48148148] ; [39.48148148 90.51851852],0
p2,1,0.638011,0.221353,[4 1] ; [116  17],[4.34782609 0.65217391] ; [115.65217391  17.34782609],0
d4,1,0.649246,0.206852,[4 1] ; [114  17],[4.33823529 0.66176471] ; [113.66176471  17.33823529],0
p12,1,0.655623,0.198885,[1 3] ; [ 22 111],[0.67153285 3.32846715] ; [ 22.32846715 110.67153285],0
p5,1,0.676033,0.174625,[1 4] ; [38 95],[1.41304348 3.58695652] ; [37.58695652 95.41304348],0
d5,1,0.691925,0.157009,[4 1] ; [113  18],[4.30147059 0.69852941] ; [112.69852941  18.30147059],0
d1,1,0.719498,0.128974,[3 2] ; [90 43],[3.36956522 1.63043478] ; [89.63043478 43.36956522],0
n4,1,0.761678,0.091977,[4 1] ; [113  20],[4.23913043 0.76086957] ; [112.76086957  20.23913043],0
p4,1,0.806794,0.059811,[4 1] ; [111  21],[4.19708029 0.80291971] ; [110.80291971  21.19708029],0
n5,1,0.875432,0.024575,[4 1] ; [110  23],[4.13043478 0.86956522] ; [109.86956522  23.13043478],0
a3,1,0.916741,0.010928,[4 1] ; [103  29],[3.90510949 1.09489051] ; [103.09489051  28.90510949],0
a6,1,0.934062,0.006845,[3 2] ; [81 50],[3.08823529 1.91176471] ; [80.91176471 50.08823529],0
p1,1,0.952661,0.003524,[1 4] ; [ 25 107],[0.94890511 4.05109489] ; [ 25.05109489 106.94890511],0
s7,1,0.971359,0.001289,[3 1] ; [97 31],[3.03030303 0.96969697] ; [96.96969697 31.03030303],0
