Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,140.084521,[ 65 215] ; [297 136],[142.1598878 137.8401122] ; [219.8401122 213.1598878],1
p6,1,0.0,76.271133,[ 47 228] ; [213 216],[101.5625 173.4375] ; [158.4375 270.5625],1
p8,1,0.0,71.43404,[ 93 181] ; [286 144],[147.50852273 126.49147727] ; [231.49147727 198.50852273],1
p7,1,0.0,46.121725,[133 135] ; [321 108],[174.56527977  93.43472023] ; [279.43472023 149.56527977],1
p2,1,0.0,38.533439,[205  75] ; [392  40],[234.7752809  45.2247191] ; [362.2247191  69.7752809],1
p5,1,0.0,26.990368,[ 10 268] ; [ 70 361],[ 31.36812412 246.63187588] ; [ 48.63187588 382.36812412],1
p10,1,1e-06,25.14805,[201  76] ; [378  54],[226.21015515  50.78984485] ; [352.78984485  79.21015515],1
n5,1,1e-06,24.697325,[183  96] ; [355  78],[210.81741573  68.18258427] ; [327.18258427 105.81741573],1
s7,1,1e-05,19.467423,[110 160] ; [239 173],[138.16715543 131.83284457] ; [210.83284457 201.16715543],1
n4,1,1.1e-05,19.357566,[196  84] ; [364  70],[219.60784314  60.39215686] ; [340.39215686  93.60784314],1
s6,1,3.1e-05,17.340438,[167 110] ; [320 106],[191.89046942  85.10953058] ; [295.10953058 130.89046942],1
p9,1,3.6e-05,17.048825,[211  63] ; [383  49],[230.5325779  43.4674221] ; [363.4674221  68.5325779],1
d1,1,8.5e-05,15.451911,[150 131] ; [295 139],[174.88811189 106.11188811] ; [270.11188811 163.88811189],1
d5,1,0.000148,14.40164,[213  67] ; [377  56],[231.6970547  48.3029453] ; [358.3029453  74.6970547],1
s8,1,0.000165,14.192098,[106 173] ; [226 205],[130.46197183 148.53802817] ; [201.53802817 229.46197183],1
n6,1,0.000166,14.183822,[219  61] ; [383  49],[236.74157303  43.25842697] ; [365.25842697  66.74157303],1
d2,1,0.000244,13.457086,[116 163] ; [241 192],[139.89185393 139.10814607] ; [217.10814607 215.89185393],1
d3,1,0.000307,13.026886,[180 100] ; [333 101],[201.17647059  78.82352941] ; [311.82352941 122.17647059],1
p1,1,0.000512,12.073,[ 11 268] ; [ 49 382],[ 23.57746479 255.42253521] ; [ 36.42253521 394.57746479],1
v1,1,0.000534,11.992399,[132 144] ; [258 164],[154.21203438 121.78796562] ; [235.78796562 186.21203438],1
p11,1,0.000688,11.520897,[204  77] ; [361  73],[222.04895105  58.95104895] ; [342.95104895  91.04895105],1
