Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,8e-06,19.954401,[30  5] ; [60 78],[18.20809249 16.79190751] ; [71.79190751 66.20809249],1
s2,1,1.1e-05,19.366381,[24 12] ; [37 99],[12.76744186 23.23255814] ; [48.23255814 87.76744186],1
s7,1,0.000521,12.039294,[20 14] ; [36 96],[11.46987952 22.53012048] ; [44.53012048 87.46987952],1
s3,1,0.003263,8.654264,[24 11] ; [55 80],[16.26470588 18.73529412] ; [62.73529412 72.26470588],0
s4,1,0.007102,7.247056,[10 26] ; [ 14 122],[ 5.02325581 30.97674419] ; [ 18.97674419 117.02325581],0
p5,1,0.00801,7.031152,[ 5 31] ; [  4 134],[ 1.86206897 34.13793103] ; [  7.13793103 130.86206897],0
a8,1,0.009552,6.716601,[ 8 23] ; [ 11 114],[ 3.77564103 27.22435897] ; [ 15.22435897 109.77564103],0
a7,1,0.058073,3.591582,[17 18] ; [91 47],[21.84971098 13.15028902] ; [86.15028902 51.84971098],0
s8,1,0.074905,3.172116,[13 22] ; [ 31 107],[ 8.9017341 26.0982659] ; [ 35.0982659 102.9017341],0
n2,1,0.081822,3.02834,[10  1] ; [36 20],[7.55223881 3.44776119] ; [38.44776119 17.55223881],0
b4,1,0.101876,2.675932,[26 10] ; [79 59],[21.72413793 14.27586207] ; [83.27586207 54.72413793],0
p11,1,0.117966,2.444114,[23 13] ; [68 70],[18.82758621 17.17241379] ; [72.17241379 65.82758621],0
v3,1,0.135837,2.224495,[14 22] ; [34 96],[10.40963855 25.59036145] ; [37.59036145 92.40963855],0
v2,1,0.149783,2.074455,[19 16] ; [55 80],[15.23529412 19.76470588] ; [58.76470588 76.23529412],0
p7,1,0.181996,1.781247,[20 15] ; [61 76],[16.48255814 18.51744186] ; [64.51744186 72.48255814],0
n6,1,0.193337,1.692004,[28  7] ; [95 43],[24.88439306 10.11560694] ; [98.11560694 39.88439306],0
a6,1,0.219428,1.50811,[18 18] ; [84 53],[21.22543353 14.77456647] ; [80.77456647 56.22543353],0
p4,1,0.219428,1.50811,[18 18] ; [53 84],[14.77456647 21.22543353] ; [56.22543353 80.77456647],0
p6,1,0.239171,1.385472,[ 6 30] ; [35 99],[ 8.68235294 27.31764706] ; [ 32.31764706 101.68235294],0
p3,1,0.244963,1.351802,[15 21] ; [43 94],[12.06936416 23.93063584] ; [45.93063584 91.06936416],0
p9,1,0.255664,1.292085,[15 17] ; [49 87],[12.19047619 19.80952381] ; [51.80952381 84.19047619],0
n3,1,0.271712,1.208086,[9 2] ; [35 19],[7.44615385 3.55384615] ; [36.55384615 17.44615385],0
d3,1,0.274516,1.194039,[19 17] ; [86 51],[21.84971098 14.15028902] ; [83.15028902 53.84971098],0
d4,1,0.312484,1.020149,[28  7] ; [98 39],[25.63953488  9.36046512] ; [100.36046512  36.63953488],0
r2,1,0.338899,0.914591,[34  2] ; [123  15],[32.48275862  3.51724138] ; [124.51724138  13.48275862],0
a4,1,0.353099,0.862287,[17 19] ; [53 84],[14.56647399 21.43352601] ; [55.43352601 81.56647399],0
v1,1,0.358077,0.844626,[16 19] ; [51 86],[13.63372093 21.36627907] ; [53.36627907 83.63372093],0
d2,1,0.38024,0.769927,[19 16] ; [63 74],[16.68604651 18.31395349] ; [65.31395349 71.68604651],0
s1,1,0.460764,0.544039,[ 3 33] ; [  7 130],[ 2.08092486 33.91907514] ; [  7.91907514 129.08092486],0
a1,1,0.466326,0.530669,[ 1 35] ; [  8 130],[ 1.86206897 34.13793103] ; [  7.13793103 130.86206897],0
p2,1,0.474607,0.51123,[26 10] ; [91 47],[24.20689655 11.79310345] ; [92.79310345 45.20689655],0
n4,1,0.492349,0.471389,[24 11] ; [86 52],[22.25433526 12.74566474] ; [87.74566474 50.25433526],0
u2,1,0.494552,0.466607,[6 9] ; [26 26],[7.1641791 7.8358209] ; [24.8358209 27.1641791],0
u3,1,0.510961,0.432099,[8 8] ; [32 22],[9.14285714 6.85714286] ; [30.85714286 23.14285714],0
a5,1,0.571463,0.32024,[23 13] ; [81 57],[21.51724138 14.48275862] ; [82.48275862 55.51724138],0
p12,1,0.589843,0.290589,[ 1 35] ; [  2 135],[ 0.62427746 35.37572254] ; [  2.37572254 134.62427746],0
n5,1,0.599857,0.275212,[21 14] ; [76 62],[19.62427746 15.37572254] ; [77.37572254 60.62427746],0
a3,1,0.652399,0.202889,[20 15] ; [84 53],[21.1627907 13.8372093] ; [82.8372093 54.1627907],0
d1,1,0.660449,0.192978,[16 20] ; [67 71],[17.17241379 18.82758621] ; [65.82758621 72.17241379],0
r1,1,0.679271,0.170948,[27  9] ; [98 39],[26.01156069  9.98843931] ; [98.98843931 38.01156069],0
b5,1,0.687071,0.162274,[24 12] ; [87 51],[22.96551724 13.03448276] ; [88.03448276 49.96551724],0
n1,1,0.702947,0.145424,[5 6] ; [22 34],[4.43283582 6.56716418] ; [22.56716418 33.43283582],0
a2,1,0.723209,0.125439,[ 8 28] ; [ 27 111],[ 7.24137931 28.75862069] ; [ 27.75862069 110.24137931],0
d5,1,0.74249,0.10795,[27  9] ; [99 38],[26.21965318  9.78034682] ; [99.78034682 37.21965318],0
b2,1,0.751286,0.100454,[ 8 20] ; [27 58],[ 8.67256637 19.32743363] ; [26.32743363 58.67256637],0
b3,1,0.751286,0.100454,[ 8 20] ; [27 58],[ 8.67256637 19.32743363] ; [26.32743363 58.67256637],0
r4,1,0.7643,0.089904,[30  6] ; [112  26],[29.37931034  6.62068966] ; [112.62068966  25.37931034],0
r3,1,0.780012,0.07801,[32  3] ; [124  14],[31.56069364  3.43930636] ; [124.43930636  13.56069364],0
u1,1,0.830638,0.045746,[ 6 30] ; [ 21 117],[ 5.5862069 30.4137931] ; [ 21.4137931 116.5862069],0
p1,1,0.853605,0.034048,[ 2 33] ; [  9 128],[ 2.23837209 32.76162791] ; [  8.76162791 128.23837209],0
b1,1,0.948491,0.004173,[17 19] ; [66 72],[17.17241379 18.82758621] ; [65.82758621 72.17241379],0
p8,1,0.956207,0.003016,[11 23] ; [45 92],[11.13450292 22.86549708] ; [44.86549708 92.13450292],0
