Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.040424,4.2,[4 6] ; [24  8],[6.66666667 3.33333333] ; [21.33333333 10.66666667],0
n6,1,0.075405,3.16125,[5 5] ; [26  7],[7.20930233 2.79069767] ; [23.79069767  9.20930233],0
v1,1,0.091963,2.839664,[1 9] ; [13 21],[3.18181818 6.81818182] ; [10.81818182 23.18181818],0
p10,1,0.14958,2.076529,[4 6] ; [21 11],[5.95238095 4.04761905] ; [19.04761905 12.95238095],0
b4,1,0.168551,1.895784,[8 2] ; [19 15],[6.13636364 3.86363636] ; [20.86363636 13.13636364],0
a3,1,0.173728,1.850472,[3 7] ; [18 15],[4.88372093 5.11627907] ; [16.11627907 16.88372093],0
a4,1,0.212702,1.552941,[1 9] ; [10 24],[2.5 7.5] ; [ 8.5 25.5],0
u2,1,0.221433,1.495062,[5 2] ; [7 9],[3.65217391 3.34782609] ; [8.34782609 7.65217391],0
p11,1,0.22729,1.457742,[5 5] ; [24 10],[6.59090909 3.40909091] ; [22.40909091 11.59090909],0
p8,1,0.22729,1.457742,[5 5] ; [10 24],[3.40909091 6.59090909] ; [11.59090909 22.40909091],0
u3,1,0.265572,1.239477,[1 6] ; [ 6 10],[2.13043478 4.86956522] ; [ 4.86956522 11.13043478],0
s4,1,0.274598,1.193633,[1 9] ; [ 9 25],[2.27272727 7.72727273] ; [ 7.72727273 26.27272727],0
d4,1,0.284896,1.143584,[8 2] ; [21 13],[6.59090909 3.40909091] ; [22.40909091 11.59090909],0
r4,1,0.303932,1.056863,[4 6] ; [ 8 26],[2.72727273 7.27272727] ; [ 9.27272727 24.72727273],0
r1,1,0.307841,1.039916,[5 5] ; [11 23],[3.63636364 6.36363636] ; [12.36363636 21.63636364],0
p6,1,0.33211,0.940652,[1 9] ; [ 8 25],[2.09302326 7.90697674] ; [ 6.90697674 26.09302326],0
d3,1,0.401156,0.704857,[5 5] ; [12 22],[3.86363636 6.13636364] ; [13.13636364 20.86363636],0
a6,1,0.424761,0.637104,[3 7] ; [15 19],[4.09090909 5.90909091] ; [13.90909091 20.09090909],0
s3,1,0.425031,0.636364,[4 5] ; [10 23],[3. 6.] ; [11. 22.],0
a8,1,0.471063,0.519481,[1 9] ; [ 6 24],[1.75 8.25] ; [ 5.25 24.75],0
b1,1,0.471847,0.517647,[6 4] ; [16 18],[5. 5.] ; [17. 17.],0
v2,1,0.52336,0.407267,[4 6] ; [17 16],[4.88372093 5.11627907] ; [16.11627907 16.88372093],0
r3,1,0.524559,0.40492,[8 2] ; [23 10],[7.20930233 2.79069767] ; [23.79069767  9.20930233],0
s8,1,0.527437,0.399328,[4 6] ; [10 24],[3.18181818 6.81818182] ; [10.81818182 23.18181818],0
d1,1,0.556901,0.345098,[2 8] ; [10 24],[2.72727273 7.27272727] ; [ 9.27272727 24.72727273],0
v3,1,0.556901,0.345098,[2 8] ; [10 24],[2.72727273 7.27272727] ; [ 9.27272727 24.72727273],0
p5,1,0.561119,0.33777,[1 9] ; [ 6 28],[1.59090909 8.40909091] ; [ 5.40909091 28.59090909],0
s7,1,0.563005,0.334528,[2 7] ; [10 21],[2.7 6.3] ; [ 9.3 21.7],0
a5,1,0.577845,0.309731,[4 6] ; [17 17],[4.77272727 5.22727273] ; [16.22727273 17.77272727],0
v4,1,0.577845,0.309731,[6 4] ; [17 17],[5.22727273 4.77272727] ; [17.77272727 16.22727273],0
d5,1,0.634153,0.226471,[7 3] ; [21 13],[6.36363636 3.63636364] ; [21.63636364 12.36363636],0
p3,1,0.634153,0.226471,[3 7] ; [13 21],[3.63636364 6.36363636] ; [12.36363636 21.63636364],0
d2,1,0.756206,0.096389,[3 7] ; [12 22],[3.40909091 6.59090909] ; [11.59090909 22.40909091],0
n2,1,0.792147,0.069444,[2 1] ; [7 5],[1.8 1.2] ; [7.2 4.8],0
n1,1,0.792147,0.069444,[1 2] ; [5 7],[1.2 1.8] ; [4.8 7.2],0
b3,1,0.812547,0.056236,[2 5] ; [ 8 16],[2.25806452 4.74193548] ; [ 7.74193548 16.25806452],0
b2,1,0.812547,0.056236,[2 5] ; [ 8 16],[2.25806452 4.74193548] ; [ 7.74193548 16.25806452],0
a7,1,0.81725,0.053399,[4 6] ; [15 19],[4.31818182 5.68181818] ; [14.68181818 19.31818182],0
p4,1,0.869978,0.026793,[5 5] ; [18 16],[5.22727273 4.77272727] ; [17.77272727 16.22727273],0
b5,1,0.869978,0.026793,[5 5] ; [18 16],[5.22727273 4.77272727] ; [17.77272727 16.22727273],0
s6,1,0.869978,0.026793,[5 5] ; [18 16],[5.22727273 4.77272727] ; [17.77272727 16.22727273],0
p7,1,0.869978,0.026793,[5 5] ; [16 18],[4.77272727 5.22727273] ; [16.22727273 17.77272727],0
p2,1,0.888322,0.01972,[7 3] ; [23 11],[6.81818182 3.18181818] ; [23.18181818 10.81818182],0
a1,1,0.909429,0.012941,[1 9] ; [ 3 31],[0.90909091 9.09090909] ; [ 3.09090909 30.90909091],0
p12,1,0.909429,0.012941,[1 9] ; [ 3 31],[0.90909091 9.09090909] ; [ 3.09090909 30.90909091],0
s1,1,0.909429,0.012941,[1 9] ; [ 3 31],[0.90909091 9.09090909] ; [ 3.09090909 30.90909091],0
s5,1,0.967664,0.001643,[2 8] ; [ 7 27],[2.04545455 7.95454545] ; [ 6.95454545 27.04545455],0
s2,1,0.985417,0.000334,[3 7] ; [10 23],[3.02325581 6.97674419] ; [ 9.97674419 23.02325581],0
