Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.1e-05,19.285917,[117 222] ; [60 42],[136.06122449 202.93877551] ; [40.93877551 61.06122449],1
s8,1,0.007105,7.246226,[ 69 272] ; [34 69],[ 79.10585586 261.89414414] ; [23.89414414 79.10585586],0
d5,1,0.061945,3.484517,[268  76] ; [71 32],[260.88590604  83.11409396] ; [78.11409396 24.88590604],0
s7,1,0.094748,2.791796,[ 76 247] ; [31 66],[ 82.28809524 240.71190476] ; [24.71190476 72.28809524],0
p7,1,0.142819,2.147318,[181 156] ; [62 38],[187.39359268 149.60640732] ; [55.60640732 44.39359268],0
a5,1,0.159292,1.980933,[236 108] ; [63 40],[230.10290828 113.89709172] ; [68.89709172 34.10290828],0
s5,1,0.169446,1.887834,[ 60 277] ; [12 88],[ 55.52402746 281.47597254] ; [16.47597254 83.52402746],0
s1,1,0.173606,1.85153,[  8 333] ; [ 5 96],[ 10.02941176 330.97058824] ; [ 2.97058824 98.02941176],0
p4,1,0.189119,1.724471,[169 172] ; [43 59],[163.18735892 177.81264108] ; [48.81264108 53.18735892],0
a2,1,0.210439,1.568404,[ 69 275] ; [15 88],[ 64.6442953 279.3557047] ; [19.3557047 83.6442953],0
r3,1,0.256298,1.288645,[301  40] ; [95  8],[304.13513514  36.86486486] ; [91.86486486 11.13513514],0
d1,1,0.268649,1.223633,[175 169] ; [46 57],[170.07606264 173.92393736] ; [50.92393736 52.07606264],0
r2,1,0.302174,1.064575,[299  39] ; [93  8],[301.81321185  36.18678815] ; [90.18678815 10.81321185],0
b5,1,0.325945,0.964943,[209 135] ; [57 46],[204.70693512 139.29306488] ; [61.29306488 41.70693512],0
u2,1,0.331393,0.943446,[64 55] ; [17 21],[61.39490446 57.60509554] ; [19.60509554 18.39490446],0
n2,1,0.351329,0.868651,[58 36] ; [22  9],[60.16 33.84] ; [19.84 11.16],0
