Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,64.655311,[240  40] ; [84 82],[203.40807175  76.59192825] ; [120.59192825  45.40807175],1
p6,1,1.3e-05,19.043672,[156 119] ; [ 59 108],[133.76696833 141.23303167] ; [81.23303167 85.76696833],1
p7,1,5.9e-05,16.141906,[243  35] ; [116  45],[227.33940774  50.66059226] ; [131.66059226  29.33940774],1
p5,1,0.000197,13.85495,[ 62 218] ; [ 14 152],[ 47.71300448 232.28699552] ; [ 28.28699552 137.71300448],1
u1,1,0.000657,11.605792,[ 60 220] ; [ 15 152],[ 46.97986577 233.02013423] ; [ 28.02013423 138.97986577],1
n4,1,0.001248,10.41741,[235  45] ; [118  48],[221.61434978  58.38565022] ; [131.38565022  34.61434978],0
p12,1,0.001263,10.395878,[ 36 243] ; [  6 159],[ 26.39189189 252.60810811] ; [ 15.60810811 149.39189189],0
p10,1,0.003392,8.583577,[253  27] ; [133  32],[242.87640449  37.12359551] ; [143.12359551  21.87640449],0
s8,1,0.003929,8.316459,[151 126] ; [67 99],[136.31151242 140.68848758] ; [81.68848758 84.31151242],0
s7,1,0.004894,7.918162,[153 110] ; [72 91],[138.9084507 124.0915493] ; [86.0915493 76.9084507],0
a3,1,0.005097,7.844597,[209  69] ; [104  62],[195.97747748  82.02252252] ; [117.02252252  48.97747748],0
a5,1,0.005864,7.591494,[225  55] ; [115  52],[212.9753915  67.0246085] ; [127.0246085  39.9753915],0
a2,1,0.006063,7.531536,[ 73 207] ; [ 25 142],[ 61.38702461 218.61297539] ; [ 36.61297539 130.38702461],0
d1,1,0.007547,7.137989,[188  92] ; [91 76],[174.76510067 105.23489933] ; [104.23489933  62.76510067],0
d2,1,0.007863,7.064344,[147 133] ; [ 66 101],[133.42281879 146.57718121] ; [79.57718121 87.42281879],0
p9,1,0.007959,7.042629,[257  23] ; [137  27],[248.46846847  31.53153153] ; [145.53153153  18.46846847],0
v2,1,0.008009,7.03143,[174 102] ; [79 79],[160.89400922 115.10599078] ; [92.10599078 65.89400922],0
r4,1,0.008868,6.849255,[271   9] ; [152  15],[264.96644295  15.03355705] ; [158.03355705   8.96644295],0
s5,1,0.009548,6.717343,[117 151] ; [ 50 111],[104.32634033 163.67365967] ; [62.67365967 98.32634033],0
a4,1,0.01072,6.511232,[132 147] ; [ 58 108],[119.12359551 159.87640449] ; [70.87640449 95.12359551],0
n5,1,0.014708,5.951118,[231  49] ; [120  45],[220.85393258  59.14606742] ; [130.14606742  34.85393258],0
n6,1,0.03857,4.279727,[251  27] ; [138  27],[244.11286682  33.88713318] ; [144.88713318  20.11286682],0
v3,1,0.042687,4.107754,[129 144] ; [ 60 101],[118.88709677 154.11290323] ; [70.11290323 90.88709677],0
r1,1,0.044354,4.043049,[244  36] ; [132  33],[236.58426966  43.41573034] ; [139.41573034  25.58426966],0
n2,1,0.046231,3.973174,[25 12] ; [33  5],[28.61333333  8.38666667] ; [29.38666667  8.61333333],0
a1,1,0.05652,3.636677,[ 18 262] ; [  4 163],[ 13.78076063 266.21923937] ; [  8.21923937 158.78076063],0
p1,1,0.066332,3.371545,[ 40 238] ; [ 14 151],[ 33.88713318 244.11286682] ; [ 20.11286682 144.88713318],0
p11,1,0.092253,2.834615,[243  37] ; [135  32],[236.77852349  43.22147651] ; [141.22147651  25.77852349],0
r3,1,0.098682,2.72672,[269   9] ; [156  11],[265.50561798  12.49438202] ; [159.49438202   7.50561798],0
v1,1,0.116573,2.462772,[171 105] ; [88 74],[163.20547945 112.79452055] ; [95.79452055 66.20547945],0
d4,1,0.134057,2.244879,[239  40] ; [134  33],[233.33408072  45.66591928] ; [139.66591928  27.33408072],0
a6,1,0.134847,2.235802,[193  86] ; [104  63],[185.79147982  93.20852018] ; [111.20852018  55.79147982],0
s3,1,0.14058,2.171596,[167 110] ; [86 76],[159.63781321 117.36218679] ; [93.36218679 68.63781321],0
b5,1,0.154499,2.027254,[150 130] ; [101  66],[157.22595078 122.77404922] ; [93.77404922 73.22595078],0
p2,1,0.162175,1.953826,[258  21] ; [147  19],[253.92134831  25.07865169] ; [151.07865169  14.92134831],0
s6,1,0.183357,1.770202,[196  75] ; [106  54],[189.88863109  81.11136891] ; [112.11136891  47.88863109],0
s1,1,0.199799,1.643842,[  6 274] ; [  7 157],[  8.1981982 271.8018018] ; [  4.8018018 159.1981982],0
b1,1,0.230968,1.434888,[108 172] ; [ 55 112],[102.10290828 177.89709172] ; [ 60.89709172 106.10290828],0
u2,1,0.241063,1.374369,[41 30] ; [30 33],[37.61940299 33.38059701] ; [33.38059701 29.61940299],0
b3,1,0.291471,1.112814,[ 70 107] ; [30 61],[ 66.04477612 110.95522388] ; [33.95522388 57.04477612],0
b2,1,0.291471,1.112814,[ 70 107] ; [30 61],[ 66.04477612 110.95522388] ; [33.95522388 57.04477612],0
b4,1,0.308641,1.036482,[168 112] ; [92 75],[162.86353468 117.13646532] ; [97.13646532 69.86353468],0
d3,1,0.323657,0.97411,[205  75] ; [115  52],[200.44742729  79.55257271] ; [119.55257271  47.44742729],0
d5,1,0.324214,0.971872,[231  48] ; [132  35],[227.07847534  51.92152466] ; [135.92152466  31.07847534],0
u4,1,0.369606,0.804988,[  9 271] ; [  3 164],[  7.51677852 272.48322148] ; [  4.48322148 162.51677852],0
u3,1,0.382463,0.762771,[42 29] ; [32 30],[39.5037594 31.4962406] ; [34.4962406 27.5037594],0
s4,1,0.41934,0.652165,[ 49 228] ; [ 24 139],[ 45.95681818 231.04318182] ; [ 27.04318182 135.95681818],0
n3,1,0.460914,0.543673,[23 14] ; [26 11],[24.5 12.5] ; [24.5 12.5],0
a7,1,0.469268,0.523699,[207  72] ; [129  38],[210.18834081  68.81165919] ; [125.81165919  41.18834081],0
s2,1,0.635231,0.225033,[148 130] ; [84 81],[145.58916479 132.41083521] ; [86.41083521 78.58916479],0
n1,1,0.638859,0.220238,[15 22] ; [17 20],[16. 21.] ; [16. 21.],0
a8,1,0.823846,0.049551,[ 36 217] ; [ 23 130],[ 36.76600985 216.23399015] ; [ 22.23399015 130.76600985],0
v4,1,0.851007,0.035281,[273   6] ; [161   4],[272.71621622   6.28378378] ; [161.28378378   3.71621622],0
