Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,28.262003,[16 25] ; [48  5],[27.91489362 13.08510638] ; [36.08510638 16.91489362],1
d2,1,0.0,25.832546,[ 9 32] ; [39 13],[21.16129032 19.83870968] ; [26.83870968 25.16129032],1
a4,1,7e-06,20.161916,[ 8 33] ; [35 18],[18.75531915 22.24468085] ; [24.24468085 28.75531915],1
d4,1,1.1e-05,19.336324,[26 15] ; [51  1],[33.94623656  7.05376344] ; [43.05376344  8.94623656],1
a5,1,1.4e-05,18.825091,[22 19] ; [49  4],[30.96808511 10.03191489] ; [40.03191489 12.96808511],1
a2,1,8.7e-05,15.405637,[ 1 40] ; [19 34],[ 8.72340426 32.27659574] ; [11.27659574 41.72340426],1
u1,1,0.000634,11.674561,[ 2 39] ; [18 35],[ 8.72340426 32.27659574] ; [11.27659574 41.72340426],1
a3,1,0.004155,8.214866,[21 20] ; [42 11],[27.4787234 13.5212766] ; [35.5212766 17.4787234],0
v1,1,0.028912,4.772818,[15 25] ; [32 21],[20.21505376 19.78494624] ; [26.78494624 26.21505376],0
p3,1,0.045446,4.002017,[20 21] ; [36 16],[24.68817204 16.31182796] ; [31.31182796 20.68817204],0
r2,1,0.075126,3.167322,[34  7] ; [50  3],[36.63829787  4.36170213] ; [47.36170213  5.63829787],0
b2,1,0.113964,2.498377,[ 6 15] ; [18 18],[ 8.84210526 12.15789474] ; [15.15789474 20.84210526],0
b3,1,0.113964,2.498377,[ 6 15] ; [18 18],[ 8.84210526 12.15789474] ; [15.15789474 20.84210526],0
n6,1,0.154201,2.030196,[34  7] ; [49  4],[36.20212766  4.79787234] ; [46.79787234  6.20212766],0
v2,1,0.158241,1.990953,[22 19] ; [36 17],[25.29787234 15.70212766] ; [32.70212766 20.29787234],0
p4,1,0.172849,1.858061,[23 17] ; [37 15],[26.08695652 13.91304348] ; [33.91304348 18.08695652],0
a6,1,0.223117,1.484213,[22 19] ; [35 18],[24.86170213 16.13829787] ; [32.13829787 20.86170213],0
p12,1,0.283303,1.151174,[ 6 35] ; [ 4 48],[ 4.40860215 36.59139785] ; [ 5.59139785 46.40860215],0
p5,1,0.367857,0.81089,[12 29] ; [11 41],[10.13978495 30.86021505] ; [12.86021505 39.13978495],0
s8,1,0.3746,0.788348,[13 27] ; [22 31],[15.05376344 24.94623656] ; [19.94623656 33.05376344],0
