Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,119.808914,[ 12 112] ; [102  29],[55.43529412 68.56470588] ; [58.56470588 72.43529412],1
s6,1,0.0,46.83054,[51 75] ; [106  23],[77.57647059 48.42352941] ; [79.42352941 49.57647059],1
s7,1,0.0,39.04,[26 96] ; [74 48],[50. 72.] ; [50. 72.],1
s8,1,0.0,29.030792,[ 27 100] ; [70 60],[47.93385214 79.06614786] ; [49.06614786 80.93385214],1
p9,1,0.007164,7.231263,[83 45] ; [103  26],[92.6381323 35.3618677] ; [93.3618677 35.6381323],0
s4,1,0.007294,7.199174,[ 11 114] ; [ 27 103],[ 18.62745098 106.37254902] ; [ 19.37254902 110.62745098],0
d1,1,0.007484,7.15291,[63 65] ; [86 45],[73.63706564 54.36293436] ; [75.36293436 55.63706564],0
p12,1,0.012907,6.181836,[  5 123] ; [ 16 113],[ 10.45914397 117.54085603] ; [ 10.54085603 118.45914397],0
p3,1,0.014422,5.985682,[32 96] ; [51 79],[41.17829457 86.82170543] ; [41.82170543 88.17829457],0
d2,1,0.024581,5.053196,[53 74] ; [73 58],[62.02325581 64.97674419] ; [63.97674419 67.02325581],0
p10,1,0.02581,4.968698,[78 49] ; [96 33],[86.3203125 40.6796875] ; [87.6796875 41.3203125],0
s5,1,0.032375,4.578514,[ 22 101] ; [36 86],[29.11836735 93.88163265] ; [28.88163265 93.11836735],0
u1,1,0.040695,4.188658,[ 16 112] ; [ 29 102],[ 22.23938224 105.76061776] ; [ 22.76061776 108.23938224],0
p1,1,0.048242,3.90155,[  6 121] ; [ 15 116],[ 10.3372093 116.6627907] ; [ 10.6627907 120.3372093],0
r2,1,0.048543,3.891074,[120   8] ; [129   2],[123.05791506   4.94208494] ; [125.94208494   5.05791506],0
n4,1,0.073042,3.213301,[87 41] ; [102  29],[93.40540541 34.59459459] ; [95.59459459 35.40540541],0
r4,1,0.076056,3.147234,[112  16] ; [123   8],[116.13899614  11.86100386] ; [118.86100386  12.13899614],0
a1,1,0.083294,2.999431,[  7 121] ; [  2 129],[  4.44787645 123.55212355] ; [  4.55212355 126.44787645],0
p2,1,0.083628,2.992937,[81 47] ; [96 35],[87.47490347 40.52509653] ; [89.52509653 41.47490347],0
n1,1,0.123935,2.366878,[15 27] ; [22 20],[18.5 23.5] ; [18.5 23.5],0
a3,1,0.133146,2.25544,[80 47] ; [94 37],[85.65116279 41.34883721] ; [88.34883721 42.65116279],0
a6,1,0.17347,1.852701,[94 34] ; [86 45],[88.95752896 39.04247104] ; [91.04247104 39.95752896],0
p5,1,0.188549,1.728917,[  5 123] ; [ 10 119],[  7.47081712 120.52918288] ; [  7.52918288 121.47081712],0
p4,1,0.194936,1.679912,[49 78] ; [61 70],[54.14728682 72.85271318] ; [55.85271318 75.14728682],0
r3,1,0.206888,1.593069,[115  12] ; [124   7],[117.64728682   9.35271318] ; [121.35271318   9.64728682],0
v3,1,0.2096,1.574189,[37 84] ; [47 76],[41.6557377 79.3442623] ; [42.3442623 80.6557377],0
v4,1,0.219843,1.505397,[116  12] ; [123   7],[118.57364341   9.42635659] ; [120.42635659   9.57364341],0
u4,1,0.263336,1.251133,[  2 126] ; [  5 126],[  3.45945946 124.54054054] ; [  3.54054054 127.45945946],0
n5,1,0.272362,1.204812,[79 48] ; [90 41],[83.18992248 43.81007752] ; [85.81007752 45.18992248],0
n3,1,0.281965,1.157592,[24 17] ; [28 12],[26.32098765 14.67901235] ; [25.67901235 14.32098765],0
a5,1,0.340584,0.90823,[90 38] ; [99 32],[93.40540541 34.59459459] ; [95.59459459 35.40540541],0
b4,1,0.454149,0.560276,[82 46] ; [78 53],[79.07335907 48.92664093] ; [80.92664093 50.07335907],0
v1,1,0.454576,0.559218,[55 72] ; [60 65],[57.95634921 69.04365079] ; [57.04365079 67.95634921],0
d5,1,0.47922,0.500639,[99 29] ; [106  25],[101.31274131  26.68725869] ; [103.68725869  27.31274131],0
n2,1,0.491161,0.473981,[26 16] ; [29 13],[27.5 14.5] ; [27.5 14.5],0
a8,1,0.545162,0.366056,[  9 108] ; [ 12 109],[ 10.32352941 106.67647059] ; [ 10.67647059 110.32352941],0
n6,1,0.56166,0.336839,[96 31] ; [103  28],[97.95736434 29.04263566] ; [101.04263566  29.95736434],0
b5,1,0.595917,0.281198,[77 51] ; [83 48],[79.07335907 48.92664093] ; [80.92664093 50.07335907],0
s1,1,0.613684,0.254845,[  6 121] ; [  8 122],[  6.91828794 120.08171206] ; [  7.08171206 122.91828794],0
a2,1,0.6264,0.236975,[ 28 100] ; [32 99],[29.65250965 98.34749035] ; [ 30.34749035 100.65250965],0
u3,1,0.627877,0.234951,[30 18] ; [25 12],[31.05882353 16.94117647] ; [23.94117647 13.05882353],0
p6,1,0.642716,0.215208,[ 15 112] ; [ 18 113],[ 16.24418605 110.75581395] ; [ 16.75581395 114.24418605],0
u2,1,0.654721,0.2,[27 21] ; [22 14],[28. 20.] ; [21. 15.],0
d4,1,0.658952,0.194799,[103  24] ; [109  22],[104.35658915  22.64341085] ; [107.64341085  23.35658915],0
a7,1,0.66571,0.186662,[91 36] ; [97 34],[92.54263566 34.45736434] ; [95.45736434 35.54263566],0
b1,1,0.688868,0.160313,[49 79] ; [47 84],[47.44401544 80.55598456] ; [48.55598456 82.44401544],0
d3,1,0.693102,0.155748,[85 43] ; [90 41],[86.48648649 41.51351351] ; [88.51351351 42.48648649],0
a4,1,0.744986,0.105793,[58 70] ; [62 69],[59.30501931 68.69498069] ; [60.69498069 70.30501931],0
p11,1,0.791661,0.069778,[84 44] ; [88 43],[85.003861 42.996139] ; [86.996139 44.003861],0
b2,1,0.864371,0.029177,[27 48] ; [26 49],[26.5 48.5] ; [26.5 48.5],0
b3,1,0.864371,0.029177,[27 48] ; [26 49],[26.5 48.5] ; [26.5 48.5],0
p8,1,0.88625,0.020464,[32 95] ; [32 99],[31.50387597 95.49612403] ; [32.49612403 98.50387597],0
v2,1,0.947385,0.004355,[64 59] ; [64 60],[63.74089069 59.25910931] ; [64.25910931 59.74089069],0
