Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,79.323065,[202  27] ; [ 2 19],[186.864  42.136] ; [17.136  3.864],1
p11,1,1e-06,24.320721,[191  38] ; [ 8 13],[182.284  46.716] ; [16.716  4.284],1
r2,1,1.9e-05,18.250928,[210  16] ; [12  7],[204.78367347  21.21632653] ; [17.21632653  1.78367347],1
p9,1,0.000162,14.227804,[180  45] ; [ 8 11],[173.36065574  51.63934426] ; [14.63934426  4.36065574],1
v4,1,0.001262,10.397627,[216  12] ; [16  5],[212.43373494  15.56626506] ; [19.56626506  1.43373494],0
p2,1,0.001633,9.921789,[186  42] ; [11 10],[180.38554217  47.61445783] ; [16.61445783  4.38554217],0
a7,1,0.002261,9.324933,[161  67] ; [ 8 13],[154.74698795  73.25301205] ; [14.25301205  6.74698795],0
n3,1,0.003995,8.286309,[42 11] ; [4 7],[38.09375 14.90625] ; [7.90625 3.09375],0
r1,1,0.004792,7.956444,[165  63] ; [ 9 12],[159.3253012  68.6746988] ; [14.6746988  6.3253012],0
b1,1,0.008527,6.919213,[ 76 153] ; [13  8],[ 81.524 147.476] ; [ 7.476 13.524],0
v1,1,0.015669,5.839641,[104 120] ; [ 4 17],[ 98.74285714 125.25714286] ; [ 9.25714286 11.74285714],0
v2,1,0.017435,5.652053,[123  98] ; [ 6 15],[117.80578512 103.19421488] ; [11.19421488  9.80578512],0
p10,1,0.017616,5.633975,[172  54] ; [11 10],[167.44129555  58.55870445] ; [15.55870445  5.44129555],0
s4,1,0.038603,4.278274,[ 15 214] ; [ 4 17],[ 17.404 211.596] ; [ 1.596 19.404],0
n4,1,0.058315,3.584666,[174  55] ; [12  9],[170.376  58.624] ; [15.624  5.376],0
d5,1,0.067749,3.336739,[172  56] ; [12  9],[168.48192771  59.51807229] ; [15.51807229  5.48192771],0
p12,1,0.086549,2.93742,[  6 222] ; [ 2 19],[  7.3253012 220.6746988] ; [ 0.6746988 20.3253012],0
d1,1,0.091623,2.84563,[131  98] ; [ 8 13],[127.324 101.676] ; [11.676  9.324],0
p7,1,0.098856,2.723899,[134  93] ; [ 8 12],[130.50202429  96.49797571] ; [11.49797571  8.50202429],0
d4,1,0.102154,2.671586,[178  51] ; [13  8],[174.956  54.044] ; [16.044  4.956],0
a4,1,0.159622,1.977799,[ 94 135] ; [ 5 15],[ 91.04819277 137.95180723] ; [ 7.95180723 12.04819277],0
a6,1,0.168646,1.894936,[154  75] ; [11 10],[151.14  77.86] ; [13.86  7.14],0
u2,1,0.196161,1.670728,[34 42] ; [2 7],[32.18823529 43.81176471] ; [3.81176471 5.18823529],0
u3,1,0.206917,1.592868,[34 43] ; [2 7],[32.23255814 44.76744186] ; [3.76744186 5.23255814],0
s1,1,0.229375,1.444731,[  3 225] ; [ 1 20],[  3.6626506 224.3373494] ; [ 0.3373494 20.6626506],0
s5,1,0.244643,1.353637,[ 32 192] ; [ 1 19],[ 30.29508197 193.70491803] ; [ 2.70491803 17.29508197],0
n2,1,0.247074,1.339775,[39 13] ; [7 5],[37.375 14.625] ; [8.625 3.375],0
s7,1,0.263782,1.248801,[ 52 167] ; [ 7 13],[ 54.06276151 164.93723849] ; [ 4.93723849 15.06276151],0
v3,1,0.266243,1.236004,[ 79 141] ; [ 5 16],[ 76.68049793 143.31950207] ; [ 7.31950207 13.68049793],0
d2,1,0.287544,1.131086,[108 120] ; [ 7 13],[105.72580645 122.27419355] ; [ 9.27419355 10.72580645],0
n5,1,0.353948,0.859251,[163  65] ; [17  4],[164.81927711  63.18072289] ; [15.18072289  5.81927711],0
a3,1,0.363103,0.827133,[152  75] ; [12  9],[150.11290323  76.88709677] ; [13.88709677  7.11290323],0
p3,1,0.391545,0.734137,[ 98 130] ; [ 7 14],[ 96.14457831 131.85542169] ; [ 8.85542169 12.14457831],0
b5,1,0.39652,0.718855,[131  98] ; [10 11],[129.156  99.844] ; [11.844  9.156],0
p5,1,0.42437,0.638183,[ 12 214] ; [ 2 19],[ 12.8097166 213.1902834] ; [ 1.1902834 19.8097166],0
n1,1,0.468632,0.525201,[16 36] ; [5 7],[17.0625 34.9375] ; [3.9375 8.0625],0
b3,1,0.504083,0.446329,[60 77] ; [ 6 11],[58.71428571 78.28571429] ; [7.28571429 9.71428571],0
b2,1,0.504083,0.446329,[60 77] ; [ 6 11],[58.71428571 78.28571429] ; [7.28571429 9.71428571],0
d3,1,0.530262,0.39389,[146  82] ; [12  9],[144.6746988  83.3253012] ; [13.3253012  7.6746988],0
p4,1,0.537107,0.380928,[109 119] ; [11  9],[110.32258065 117.67741935] ; [ 9.67741935 10.32258065],0
a2,1,0.611175,0.258467,[ 43 186] ; [ 3 18],[ 42.136 186.864] ; [ 3.864 17.136],0
s3,1,0.611434,0.258092,[ 57 170] ; [ 4 16],[ 56.06072874 170.93927126] ; [ 4.93927126 15.06072874],0
p8,1,0.637278,0.22232,[109 117] ; [ 9 12],[107.96761134 118.03238866] ; [10.03238866 10.96761134],0
a5,1,0.678923,0.17134,[152  77] ; [13  8],[151.14  77.86] ; [13.86  7.14],0
p1,1,0.732712,0.116636,[ 17 211] ; [ 2 19],[ 17.39759036 210.60240964] ; [ 1.60240964 19.39759036],0
p6,1,0.782808,0.07599,[ 63 163] ; [ 5 15],[ 62.47154472 163.52845528] ; [ 5.52845528 14.47154472],0
u1,1,0.784121,0.07505,[ 28 201] ; [ 3 18],[ 28.396 200.604] ; [ 2.604 18.396],0
b4,1,0.786061,0.073674,[127 102] ; [11 10],[126.408 102.592] ; [11.592  9.408],0
s8,1,0.834327,0.043746,[ 50 179] ; [ 5 16],[ 50.38 178.62] ; [ 4.62 16.38],0
s2,1,0.950944,0.003785,[ 42 185] ; [ 4 17],[ 42.10483871 184.89516129] ; [ 3.89516129 17.10483871],0
