Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.646506,[215  82] ; [32 51],[193.05 103.95] ; [53.95 29.05],1
p11,1,0.0,27.164945,[244  56] ; [45 39],[225.78125  74.21875] ; [63.21875 20.78125],1
p10,1,0.0,26.088674,[242  55] ; [45 38],[224.31315789  72.68684211] ; [62.68684211 20.31315789],1
n4,1,3e-05,17.396753,[218  81] ; [41 43],[202.19582245  96.80417755] ; [56.80417755 27.19582245],1
p9,1,6.3e-05,16.01264,[244  52] ; [52 32],[230.56842105  65.43157895] ; [65.43157895 18.56842105],1
v4,1,6.4e-05,15.974133,[282  16] ; [68 16],[273.03664921  24.96335079] ; [76.96335079  7.03664921],1
r4,1,0.000443,12.340023,[267  33] ; [62 22],[257.03125  42.96875] ; [71.96875 12.03125],1
p2,1,0.001784,9.759077,[244  54] ; [54 28],[233.69473684  64.30526316] ; [64.30526316 17.69473684],0
p8,1,0.004386,8.116808,[149 148] ; [27 56],[137.55789474 159.44210526] ; [38.44210526 44.55789474],0
p7,1,0.008514,6.922113,[174 121] ; [34 46],[163.62666667 131.37333333] ; [44.37333333 35.62666667],0
r2,1,0.013596,6.089857,[275  18] ; [71 12],[269.62234043  23.37765957] ; [76.37765957  6.62234043],0
r3,1,0.014292,6.001693,[283  16] ; [73 11],[277.92167102  21.07832898] ; [78.07832898  5.92167102],0
s5,1,0.015404,5.869701,[ 81 208] ; [12 69],[ 72.64054054 216.35945946] ; [20.35945946 60.64054054],0
b1,1,0.018113,5.585219,[104 196] ; [41 43],[113.28125 186.71875] ; [31.71875 52.28125],0
s1,1,0.020101,5.403087,[  3 294] ; [ 4 77],[  5.5 291.5] ; [ 1.5 79.5],0
v1,1,0.036569,4.370366,[149 144] ; [31 51],[140.64 152.36] ; [39.36 42.64],0
s6,1,0.053783,3.719427,[156 135] ; [35 49],[148.216 142.784] ; [42.784 41.216],0
p6,1,0.059049,3.563902,[ 85 213] ; [14 64],[ 78.46276596 219.53723404] ; [20.53723404 57.46276596],0
p4,1,0.066579,3.365399,[153 143] ; [33 49],[145.65079365 150.34920635] ; [40.34920635 41.65079365],0
u2,1,0.076555,3.136563,[51 53] ; [19  9],[55.15151515 48.84848485] ; [14.84848485 13.15151515],0
s3,1,0.090172,2.871306,[106 188] ; [38 44],[112.59574468 181.40425532] ; [31.40425532 50.59574468],0
v2,1,0.090439,2.866541,[157 128] ; [36 45],[150.28688525 134.71311475] ; [42.71311475 38.28688525],0
d1,1,0.094438,2.797053,[201  99] ; [48 36],[194.53125 105.46875] ; [54.46875 29.53125],0
d5,1,0.115656,2.475179,[260  40] ; [67 17],[255.46875  44.53125] ; [71.53125 12.46875],0
d3,1,0.131553,2.274078,[228  72] ; [57 27],[222.65625  77.34375] ; [62.34375 21.65625],0
v3,1,0.139116,2.187708,[ 96 194] ; [19 59],[ 90.625 199.375] ; [24.375 53.625],0
a5,1,0.140015,2.177796,[221  79] ; [55 29],[215.625  84.375] ; [60.375 23.625],0
b2,1,0.15769,1.996242,[58 93] ; [14 37],[53.82178218 97.17821782] ; [18.17821782 32.82178218],0
b3,1,0.15769,1.996242,[58 93] ; [14 37],[53.82178218 97.17821782] ; [18.17821782 32.82178218],0
s4,1,0.167142,1.908388,[ 41 251] ; [ 7 77],[ 37.27659574 254.72340426] ; [10.72340426 73.27659574],0
p5,1,0.214478,1.540942,[ 22 277] ; [ 3 81],[ 19.51697128 279.48302872] ; [ 5.48302872 78.51697128],0
u1,1,0.223381,1.482516,[ 44 256] ; [ 8 76],[ 40.625 259.375] ; [11.375 72.625],0
a1,1,0.228389,1.450867,[ 12 288] ; [ 6 78],[ 14.0625 285.9375] ; [ 3.9375 80.0625],0
a7,1,0.233745,1.417926,[229  70] ; [59 25],[224.83550914  74.16449086] ; [63.16449086 20.83550914],0
p3,1,0.256798,1.285935,[119 180] ; [27 55],[114.57742782 184.42257218] ; [31.42257218 50.57742782],0
p1,1,0.285272,1.141802,[ 20 278] ; [ 3 81],[ 17.94240838 280.05759162] ; [ 5.05759162 78.94240838],0
n3,1,0.331319,0.943737,[51 20] ; [16 10],[49.04123711 21.95876289] ; [17.95876289  8.04123711],0
a8,1,0.349017,0.877027,[ 31 248] ; [ 6 74],[ 28.75487465 250.24512535] ; [ 8.24512535 71.75487465],0
a6,1,0.407986,0.684663,[214  86] ; [56 28],[210.9375  89.0625] ; [59.0625 24.9375],0
r1,1,0.526499,0.401144,[229  69] ; [61 22],[226.82414698  71.17585302] ; [63.17585302 19.82414698],0
a4,1,0.54858,0.359867,[132 167] ; [34 50],[129.5926893 169.4073107] ; [36.4073107 47.5926893],0
d2,1,0.561648,0.336859,[145 152] ; [38 46],[142.65354331 154.34645669] ; [40.34645669 43.65354331],0
p12,1,0.589935,0.290446,[ 15 283] ; [ 3 80],[ 14.07874016 283.92125984] ; [ 3.92125984 79.07874016],0
a2,1,0.614639,0.253475,[ 61 239] ; [15 69],[ 59.375 240.625] ; [16.625 67.375],0
s2,1,0.634124,0.226509,[ 94 203] ; [24 59],[ 92.22631579 204.77368421] ; [25.77368421 57.22631579],0
n2,1,0.646134,0.210808,[50 20] ; [18  9],[49.07216495 20.92783505] ; [18.92783505  8.07216495],0
b5,1,0.66164,0.191537,[185 115] ; [54 30],[186.71875 113.28125] ; [52.28125 31.71875],0
a3,1,0.719107,0.12935,[193 106] ; [56 28],[194.38903394 104.61096606] ; [54.61096606 29.38903394],0
s8,1,0.750726,0.100922,[ 58 241] ; [15 69],[ 56.98955614 242.01044386] ; [16.01044386 67.98955614],0
u3,1,0.821016,0.051184,[57 48] ; [14 13],[56.47727273 48.52272727] ; [14.52272727 12.47727273],0
n1,1,0.864999,0.028905,[20 49] ; [ 8 18],[20.33684211 48.66315789] ; [ 7.66315789 18.33684211],0
u4,1,0.881503,0.02222,[  3 296] ; [ 1 83],[  3.1227154 295.8772846] ; [ 0.8772846 83.1227154],0
b4,1,0.924225,0.009047,[184 116] ; [52 32],[184.375 115.625] ; [51.625 32.375],0
