Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.015451,5.864277,[6 1] ; [15 26],[3.0625 3.9375] ; [17.9375 23.0625],0
p2,1,0.070701,3.266667,[4 3] ; [10 32],[2. 5.] ; [12. 30.],0
r1,1,0.07509,3.168103,[5 2] ; [15 27],[2.85714286 4.14285714] ; [17.14285714 24.85714286],0
p11,1,0.09896,2.722222,[5 2] ; [16 26],[3. 4.] ; [18. 24.],0
d5,1,0.122929,2.379598,[6 1] ; [23 19],[4.14285714 2.85714286] ; [24.85714286 17.14285714],0
u3,1,0.143963,2.135076,[1 1] ; [ 2 16],[0.3 1.7] ; [ 2.7 15.3],0
s3,1,0.148209,2.090592,[4 3] ; [12 29],[2.33333333 4.66666667] ; [13.66666667 27.33333333],0
r4,1,0.162184,1.953748,[3 4] ; [ 8 34],[1.57142857 5.42857143] ; [ 9.42857143 32.57142857],0
p8,1,0.164181,1.935291,[2 4] ; [ 5 37],[0.875 5.125] ; [ 6.125 35.875],0
p10,1,0.193443,1.691198,[4 3] ; [13 28],[2.47916667 4.52083333] ; [14.52083333 26.47916667],0
d1,1,0.226364,1.46356,[4 3] ; [14 28],[2.57142857 4.42857143] ; [15.42857143 26.57142857],0
s8,1,0.243345,1.361111,[2 5] ; [ 5 37],[1. 6.] ; [ 6. 36.],0
s7,1,0.272471,1.204266,[3 4] ; [ 9 30],[1.82608696 5.17391304] ; [10.17391304 28.82608696],0
r3,1,0.321311,0.983602,[5 2] ; [21 20],[3.79166667 3.20833333] ; [22.20833333 18.79166667],0
a8,1,0.343765,0.896341,[2 5] ; [ 6 36],[1.14285714 5.85714286] ; [ 6.85714286 35.14285714],0
r2,1,0.387562,0.746577,[5 2] ; [21 18],[3.95652174 3.04347826] ; [22.04347826 16.95652174],0
s6,1,0.420247,0.649624,[2 4] ; [ 8 34],[1.25 4.75] ; [ 8.75 33.25],0
n1,1,0.438807,0.599401,[2 1] ; [ 9 12],[1.375 1.625] ; [ 9.625 11.375],0
n6,1,0.439605,0.597312,[4 3] ; [17 24],[3.0625 3.9375] ; [17.9375 23.0625],0
p7,1,0.451402,0.56713,[2 5] ; [ 7 35],[1.28571429 5.71428571] ; [ 7.71428571 34.28571429],0
b5,1,0.476485,0.506897,[2 5] ; [18 24],[2.85714286 4.14285714] ; [17.14285714 24.85714286],0
v1,1,0.478736,0.501742,[1 6] ; [11 30],[1.75 5.25] ; [10.25 30.75],0
a6,1,0.481728,0.494949,[4 3] ; [18 24],[3.14285714 3.85714286] ; [18.85714286 23.14285714],0
b3,1,0.484123,0.48956,[4 3] ; [11 15],[3.18181818 3.81818182] ; [11.81818182 14.18181818],0
b2,1,0.484123,0.48956,[4 3] ; [11 15],[3.18181818 3.81818182] ; [11.81818182 14.18181818],0
a3,1,0.519172,0.415538,[5 2] ; [24 17],[4.22916667 2.77083333] ; [24.77083333 16.22916667],0
n4,1,0.53405,0.386679,[4 3] ; [29 13],[4.71428571 2.28571429] ; [28.28571429 13.71428571],0
p6,1,0.537546,0.380108,[1 6] ; [ 3 38],[0.58333333 6.41666667] ; [ 3.41666667 37.58333333],0
a5,1,0.559013,0.341416,[4 3] ; [19 23],[3.28571429 3.71428571] ; [19.71428571 22.28571429],0
d3,1,0.624065,0.240196,[3 4] ; [14 28],[2.42857143 4.57142857] ; [14.57142857 27.42857143],0
b4,1,0.628449,0.23417,[5 2] ; [26 16],[4.42857143 2.57142857] ; [26.57142857 15.42857143],0
n2,1,0.642271,0.215784,[1 2] ; [10 11],[1.375 1.625] ; [ 9.625 11.375],0
s2,1,0.6642,0.188462,[1 6] ; [ 9 33],[1.42857143 5.57142857] ; [ 8.57142857 33.42857143],0
v2,1,0.700122,0.148345,[2 5] ; [ 9 32],[1.60416667 5.39583333] ; [ 9.39583333 31.60416667],0
a7,1,0.726339,0.1225,[4 3] ; [21 21],[3.57142857 3.42857143] ; [21.42857143 20.57142857],0
n5,1,0.810799,0.05731,[4 3] ; [26 16],[4.28571429 2.71428571] ; [25.71428571 16.28571429],0
b1,1,0.8152,0.054627,[4 3] ; [22 20],[3.71428571 3.28571429] ; [22.28571429 19.71428571],0
s4,1,0.85879,0.031654,[1 6] ; [ 5 37],[0.85714286 6.14285714] ; [ 5.14285714 36.85714286],0
p3,1,0.85879,0.031654,[1 6] ; [ 5 37],[0.85714286 6.14285714] ; [ 5.14285714 36.85714286],0
p9,1,0.886998,0.020193,[3 4] ; [16 24],[2.82978723 4.17021277] ; [16.17021277 23.82978723],0
n3,1,0.948644,0.004149,[1 1] ; [10 11],[0.95652174 1.04347826] ; [10.04347826 10.95652174],0
a4,1,0.970095,0.001405,[2 5] ; [12 29],[2.04166667 4.95833333] ; [11.95833333 29.04166667],0
p1,1,1.0,0.0,[1 6] ; [ 6 36],[1. 6.] ; [ 6. 36.],0
a1,1,1.0,0.0,[1 6] ; [ 6 36],[1. 6.] ; [ 6. 36.],0
