Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,33.487399,[ 6 27] ; [46 11],[19.06666667 13.93333333] ; [32.93333333 24.06666667],1
d2,1,0.012007,6.309866,[16 17] ; [13 44],[10.63333333 22.36666667] ; [18.36666667 38.63333333],0
p2,1,0.012544,6.232258,[15 18] ; [41 16],[20.53333333 12.46666667] ; [35.46666667 21.53333333],0
s8,1,0.01934,5.470494,[ 5 28] ; [22 35],[ 9.9 23.1] ; [17.1 39.9],0
p11,1,0.021921,5.252054,[12 21] ; [35 22],[17.23333333 15.76666667] ; [29.76666667 27.23333333],0
s7,1,0.022858,5.179249,[ 4 27] ; [19 34],[ 8.48809524 22.51190476] ; [14.51190476 38.48809524],0
a7,1,0.032939,4.54896,[17 16] ; [42 15],[21.63333333 11.36666667] ; [37.36666667 19.63333333],0
v1,1,0.037462,4.329265,[ 8 25] ; [26 30],[12.60674157 20.39325843] ; [21.39325843 34.60674157],0
b3,1,0.038158,4.297985,[ 3 19] ; [12 18],[ 6.34615385 15.65384615] ; [ 8.65384615 21.34615385],0
b2,1,0.038158,4.297985,[ 3 19] ; [12 18],[ 6.34615385 15.65384615] ; [ 8.65384615 21.34615385],0
s5,1,0.040652,4.190476,[ 3 30] ; [15 40],[ 6.75 26.25] ; [11.25 43.75],0
s1,1,0.046879,3.949715,[ 5 28] ; [ 2 55],[ 2.56666667 30.43333333] ; [ 4.43333333 52.56666667],0
b1,1,0.048993,3.875598,[21 12] ; [24 33],[16.5 16.5] ; [28.5 28.5],0
v4,1,0.061773,3.489137,[23  9] ; [50  7],[26.24719101  5.75280899] ; [46.75280899 10.24719101],0
r2,1,0.062987,3.456938,[23 10] ; [49  8],[26.4  6.6] ; [45.6 11.4],0
r4,1,0.063444,3.444976,[18 15] ; [42 15],[22. 11.] ; [38. 19.],0
s6,1,0.099052,2.720738,[12 21] ; [31 26],[15.76666667 17.23333333] ; [27.23333333 29.76666667],0
d3,1,0.102507,2.6661,[16 17] ; [37 19],[19.65168539 13.34831461] ; [33.34831461 22.65168539],0
b4,1,0.106509,2.605263,[22 11] ; [28 29],[18.33333333 14.66666667] ; [31.66666667 25.33333333],0
v3,1,0.128167,2.314567,[ 4 28] ; [14 39],[ 6.77647059 25.22352941] ; [11.22352941 41.77647059],0
s2,1,0.153062,2.041467,[10 23] ; [26 31],[13.2 19.8] ; [22.8 34.2],0
n1,1,0.171301,1.871521,[ 3 12] ; [ 8 11],[ 4.85294118 10.14705882] ; [ 6.14705882 12.85294118],0
n2,1,0.267783,1.22807,[8 8] ; [13  6],[9.6 6.4] ; [11.4  7.6],0
n3,1,0.283274,1.151316,[10  6] ; [15  4],[11.42857143  4.57142857] ; [13.57142857  5.42857143],0
d4,1,0.284549,1.145232,[22 10] ; [45 12],[24.08988764  7.91011236] ; [42.91011236 14.08988764],0
p3,1,0.325381,0.967193,[ 8 24] ; [20 37],[10.06741573 21.93258427] ; [17.93258427 39.06741573],0
b5,1,0.360053,0.837708,[17 16] ; [35 22],[19.06666667 13.93333333] ; [32.93333333 24.06666667],0
a4,1,0.412794,0.670738,[12 21] ; [16 41],[10.26666667 22.73333333] ; [17.73333333 39.26666667],0
p1,1,0.473135,0.514646,[ 2 31] ; [ 6 51],[ 2.93333333 30.06666667] ; [ 5.06666667 51.93333333],0
r3,1,0.516718,0.420438,[26  7] ; [48  9],[27.13333333  5.86666667] ; [46.86666667 10.13333333],0
a2,1,0.518565,0.416747,[ 5 28] ; [ 6 51],[ 4.03333333 28.96666667] ; [ 6.96666667 50.03333333],0
d5,1,0.522376,0.4092,[21 12] ; [40 17],[22.36666667 10.63333333] ; [38.63333333 18.36666667],0
n5,1,0.52501,0.40404,[ 7 26] ; [15 40],[ 8.25 24.75] ; [13.75 41.25],0
p6,1,0.54896,0.359184,[ 6 25] ; [14 42],[ 7.12643678 23.87356322] ; [12.87356322 43.12643678],0
a1,1,0.620365,0.245354,[ 1 32] ; [ 3 54],[ 1.46666667 31.53333333] ; [ 2.53333333 54.46666667],0
v2,1,0.693123,0.155725,[12 19] ; [22 29],[12.85365854 18.14634146] ; [21.14634146 29.85365854],0
p7,1,0.695038,0.153686,[17 16] ; [25 28],[16.11627907 16.88372093] ; [25.88372093 27.11627907],0
s3,1,0.704508,0.143824,[16 17] ; [30 27],[16.86666667 16.13333333] ; [29.13333333 27.86666667],0
r1,1,0.728488,0.120505,[20 13] ; [36 20],[20.76404494 12.23595506] ; [35.23595506 20.76404494],0
s4,1,0.769163,0.086124,[ 6 27] ; [ 9 48],[ 5.5 27.5] ; [ 9.5 47.5],0
p8,1,0.806561,0.059959,[14 18] ; [23 33],[13.45454545 18.54545455] ; [23.54545455 32.45454545],0
u1,1,0.86078,0.030759,[ 2 31] ; [ 4 53],[ 2.2 30.8] ; [ 3.8 53.2],0
u3,1,0.864079,0.029304,[10  5] ; [16  9],[9.75 5.25] ; [16.25  8.75],0
d1,1,0.894647,0.017537,[14 19] ; [25 32],[14.3 18.7] ; [24.7 32.3],0
p4,1,0.900462,0.015645,[14 19] ; [23 33],[13.71910112 19.28089888] ; [23.28089888 32.71910112],0
a8,1,0.930158,0.007682,[ 1 29] ; [ 2 52],[ 1.07142857 28.92857143] ; [ 1.92857143 52.07142857],0
u2,1,0.930542,0.007597,[10  5] ; [17  8],[10.125  4.875] ; [16.875  8.125],0
a5,1,0.953474,0.003404,[17 16] ; [29 28],[16.86666667 16.13333333] ; [29.13333333 27.86666667],0
a6,1,0.963795,0.00206,[21 12] ; [36 21],[20.9 12.1] ; [36.1 20.9],0
a3,1,0.988319,0.000214,[18 15] ; [31 26],[17.96666667 15.03333333] ; [31.03333333 25.96666667],0
