Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,49.976327,[40  6] ; [ 9 46],[22.31683168 23.68316832] ; [26.68316832 28.31683168],1
s6,1,0.008599,6.904187,[39  7] ; [33 21],[33.12 12.88] ; [38.88 15.12],0
d2,1,0.011558,6.377387,[16 30] ; [33 22],[22.31683168 23.68316832] ; [26.68316832 28.31683168],0
b5,1,0.013082,6.158045,[30 17] ; [22 34],[23.72815534 23.27184466] ; [28.27184466 27.72815534],0
s8,1,0.018155,5.581099,[16 31] ; [ 8 48],[10.95145631 36.04854369] ; [13.04854369 42.95145631],0
a7,1,0.023591,5.124467,[35 12] ; [29 26],[29.49019608 17.50980392] ; [34.50980392 20.49019608],0
p9,1,0.039828,4.225179,[40  4] ; [42 14],[36.08  7.92] ; [45.92 10.08],0
b1,1,0.057542,3.60686,[11 36] ; [23 33],[15.51456311 31.48543689] ; [18.48543689 37.51456311],0
n1,1,0.063716,3.437921,[1 7] ; [5 4],[2.82352941 5.17647059] ; [3.17647059 5.82352941],0
v1,1,0.079057,3.084172,[31 15] ; [27 27],[26.68 19.32] ; [31.32 22.68],0
r1,1,0.082403,3.016859,[33 13] ; [48  8],[36.52941176  9.47058824] ; [44.47058824 11.52941176],0
a8,1,0.082626,3.012468,[ 2 43] ; [ 8 45],[ 4.59183673 40.40816327] ; [ 5.40816327 47.59183673],0
n4,1,0.092412,2.831852,[27 20] ; [41 15],[31.02912621 15.97087379] ; [36.97087379 19.02912621],0
p10,1,0.104819,2.630642,[40  5] ; [42 13],[36.9  8.1] ; [45.1  9.9],0
r4,1,0.126879,2.330285,[44  3] ; [47  9],[41.52427184  5.47572816] ; [49.47572816  6.52427184],0
p1,1,0.146542,2.107882,[ 3 42] ; [ 9 47],[ 5.34653465 39.65346535] ; [ 6.65346535 49.34653465],0
u3,1,0.160739,1.967256,[13  8] ; [ 8 12],[10.75609756 10.24390244] ; [10.24390244  9.75609756],0
a6,1,0.170918,1.87487,[33 14] ; [32 24],[29.66019417 17.33980583] ; [35.33980583 20.66019417],0
n5,1,0.18481,1.758513,[28 18] ; [41 15],[31.11764706 14.88235294] ; [37.88235294 18.11764706],0
p11,1,0.204776,1.607983,[40  7] ; [42 14],[37.41747573  9.58252427] ; [44.58252427 11.41747573],0
n6,1,0.266348,1.235458,[42  4] ; [47  9],[40.1372549  5.8627451] ; [48.8627451  7.1372549],0
a3,1,0.295991,1.092171,[26 21] ; [36 19],[28.56862745 18.43137255] ; [33.43137255 21.56862745],0
n3,1,0.317311,1.0,[5 4] ; [7 2],[6. 3.] ; [6. 3.],0
