Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.004616,8.024242,[ 62 261] ; [13 19],[ 68.23943662 254.76056338] ; [ 6.76056338 25.23943662],0
s6,1,0.00624,7.479701,[145 179] ; [23 10],[152.47058824 171.52941176] ; [15.52941176 17.47058824],0
a4,1,0.020394,5.37788,[144 182] ; [ 8 26],[137.64444444 188.35555556] ; [14.35555556 19.64444444],0
p6,1,0.030292,4.692619,[ 86 238] ; [15 19],[ 91.40782123 232.59217877] ; [ 9.59217877 24.40782123],0
a6,1,0.044503,4.037387,[238  91] ; [19 15],[232.92837466  96.07162534] ; [24.07162534  9.92837466],0
p10,1,0.064489,3.418005,[240  85] ; [30  4],[244.42896936  80.57103064] ; [25.57103064  8.42896936],0
d3,1,0.064672,3.413328,[220 109] ; [28  6],[224.77134986 104.22865014] ; [23.22865014 10.77134986],0
a8,1,0.085153,2.963702,[ 39 251] ; [ 1 32],[ 35.91331269 254.08668731] ; [ 4.08668731 28.91331269],0
u2,1,0.102241,2.670229,[62 47] ; [3 7],[59.53781513 49.46218487] ; [5.46218487 4.53781513],0
b3,1,0.117185,2.454545,[ 69 129] ; [ 3 15],[ 66. 132.] ; [ 6. 12.],0
b2,1,0.117185,2.454545,[ 69 129] ; [ 3 15],[ 66. 132.] ; [ 6. 12.],0
p11,1,0.152711,2.044964,[258  71] ; [23 11],[254.68044077  74.31955923] ; [26.31955923  7.68044077],0
n6,1,0.156945,2.003421,[256  73] ; [30  4],[259.21212121  69.78787879] ; [26.78787879  7.21212121],0
s3,1,0.179552,1.801328,[ 72 253] ; [11 23],[ 75.13927577 249.86072423] ; [ 7.86072423 26.13927577],0
a2,1,0.18997,1.717851,[ 70 259] ; [ 4 30],[ 67.06887052 261.93112948] ; [ 6.93112948 27.06887052],0
d2,1,0.195142,1.678361,[144 184] ; [11 23],[140.44198895 187.55801105] ; [14.55801105 19.44198895],0
r4,1,0.254148,1.30036,[301  28] ; [33  1],[302.71625344  26.28374656] ; [31.28374656  2.71625344],0
p4,1,0.270006,1.216715,[169 157] ; [21 13],[172.05555556 153.94444444] ; [17.94444444 16.05555556],0
p1,1,0.279594,1.169064,[ 22 305] ; [ 4 30],[ 23.55124654 303.44875346] ; [ 2.44875346 31.55124654],0
a7,1,0.332466,0.93927,[238  90] ; [22 12],[235.5801105  92.4198895] ; [24.4198895  9.5801105],0
p3,1,0.347303,0.883288,[146 182] ; [18 16],[148.59668508 179.40331492] ; [15.40331492 18.59668508],0
u1,1,0.37895,0.774105,[ 47 282] ; [ 3 31],[ 45.31680441 283.68319559] ; [ 4.68319559 29.31680441],0
n4,1,0.412067,0.672828,[244  85] ; [23 11],[241.99173554  87.00826446] ; [25.00826446  8.99173554],0
v4,1,0.438202,0.600985,[306  21] ; [32  1],[307.01666667  19.98333333] ; [30.98333333  2.01666667],0
v2,1,0.443254,0.587845,[178 135] ; [17 17],[175.89337176 137.10662824] ; [19.10662824 14.89337176],0
a5,1,0.458074,0.550598,[242  87] ; [27  7],[243.80440771  85.19559229] ; [25.19559229  8.80440771],0
n1,1,0.4806,0.497501,[28 57] ; [2 2],[28.65168539 56.34831461] ; [1.34831461 2.65168539],0
v1,1,0.481416,0.495655,[163 160] ; [15 19],[161.04761905 161.95238095] ; [16.95238095 17.04761905],0
r2,1,0.482257,0.493756,[306  19] ; [33  1],[306.89415042  18.10584958] ; [32.10584958  1.89415042],0
p2,1,0.491418,0.473421,[266  61] ; [26  8],[264.49861496  62.50138504] ; [27.50138504  6.49861496],0
b5,1,0.497386,0.46051,[194 135] ; [18 16],[192.14325069 136.85674931] ; [19.85674931 14.14325069],0
b4,1,0.516318,0.421241,[194 135] ; [22 12],[195.76859504 133.23140496] ; [20.23140496 13.76859504],0
v3,1,0.532408,0.389794,[113 203] ; [10 23],[111.36962751 204.63037249] ; [11.63037249 21.36962751],0
b1,1,0.539881,0.375761,[124 205] ; [11 23],[122.3553719 206.6446281] ; [12.6446281 21.3553719],0
p12,1,0.601726,0.272401,[ 13 312] ; [ 2 32],[ 13.57938719 311.42061281] ; [ 1.42061281 32.57938719],0
p7,1,0.612827,0.256078,[194 128] ; [22 12],[195.37078652 126.62921348] ; [20.62921348 13.37078652],0
r3,1,0.643193,0.21459,[306  22] ; [31  3],[305.3480663  22.6519337] ; [31.6519337  2.3480663],0
u3,1,0.656787,0.19745,[63 47] ; [5 5],[62.33333333 47.66666667] ; [5.66666667 4.33333333],0
d5,1,0.664359,0.188272,[262  67] ; [26  8],[261.02479339  67.97520661] ; [26.97520661  7.02479339],0
a3,1,0.686201,0.163229,[219 107] ; [24 10],[220.05 105.95] ; [22.95 11.05],0
