Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.028395,4.803922,[ 2 15] ; [2 1],[ 3.4 13.6] ; [0.6 2.4],0
r4,1,0.070645,3.267974,[ 3 14] ; [2 1],[ 4.25 12.75] ; [0.75 2.25],0
d2,1,0.070645,3.267974,[ 3 14] ; [2 1],[ 4.25 12.75] ; [0.75 2.25],0
v3,1,0.132791,2.25957,[ 4 13] ; [2 1],[ 5.1 11.9] ; [0.9 2.1],0
p6,1,0.212296,1.555699,[ 5 12] ; [2 1],[ 5.95 11.05] ; [1.05 1.95],0
s3,1,0.212296,1.555699,[12  5] ; [1 2],[11.05  5.95] ; [1.95 1.05],0
b4,1,0.306488,1.045752,[ 6 11] ; [2 1],[ 6.8 10.2] ; [1.2 1.8],0
b2,1,0.325892,0.965152,[2 9] ; [1 1],[2.53846154 8.46153846] ; [0.46153846 1.53846154],0
b3,1,0.325892,0.965152,[2 9] ; [1 1],[2.53846154 8.46153846] ; [0.46153846 1.53846154],0
a1,1,0.334756,0.930411,[ 2 15] ; [1 2],[ 2.55 14.45] ; [0.45 2.55],0
b1,1,0.413247,0.669439,[10  7] ; [1 2],[9.35 7.65] ; [1.65 1.35],0
v2,1,0.413247,0.669439,[ 7 10] ; [2 1],[7.65 9.35] ; [1.35 1.65],0
v1,1,0.413247,0.669439,[ 7 10] ; [2 1],[7.65 9.35] ; [1.35 1.65],0
p8,1,0.413247,0.669439,[ 7 10] ; [2 1],[7.65 9.35] ; [1.35 1.65],0
a5,1,0.531168,0.392157,[8 9] ; [2 1],[8.5 8.5] ; [1.5 1.5],0
p3,1,0.531168,0.392157,[8 9] ; [2 1],[8.5 8.5] ; [1.5 1.5],0
d5,1,0.659528,0.194098,[8 9] ; [1 2],[7.65 9.35] ; [1.35 1.65],0
a6,1,0.659528,0.194098,[9 8] ; [2 1],[9.35 7.65] ; [1.65 1.35],0
a3,1,0.659528,0.194098,[9 8] ; [2 1],[9.35 7.65] ; [1.65 1.35],0
d3,1,0.798217,0.065359,[10  7] ; [2 1],[10.2  6.8] ; [1.8 1.2],0
v4,1,0.798217,0.065359,[10  7] ; [2 1],[10.2  6.8] ; [1.8 1.2],0
n5,1,0.798217,0.065359,[10  7] ; [2 1],[10.2  6.8] ; [1.8 1.2],0
s7,1,0.8908,0.018849,[ 6 10] ; [1 2],[ 5.89473684 10.10526316] ; [1.10526316 1.89473684],0
a7,1,0.891305,0.018674,[ 5 12] ; [1 2],[ 5.1 11.9] ; [0.9 2.1],0
r1,1,0.891305,0.018674,[ 5 12] ; [1 2],[ 5.1 11.9] ; [0.9 2.1],0
d1,1,0.94766,0.004309,[ 6 11] ; [1 2],[ 5.95 11.05] ; [1.05 1.95],0
n4,1,0.94766,0.004309,[11  6] ; [2 1],[11.05  5.95] ; [1.95 1.05],0
s8,1,0.94766,0.004309,[ 6 11] ; [1 2],[ 5.95 11.05] ; [1.05 1.95],0
b5,1,0.94766,0.004309,[11  6] ; [2 1],[11.05  5.95] ; [1.95 1.05],0
