Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001533,10.038177,[2 5] ; [36  7],[5.32 1.68] ; [32.68 10.32],0
r1,1,0.001842,9.700582,[1 6] ; [32 11],[4.62 2.38] ; [28.38 14.62],0
a7,1,0.007762,7.087486,[1 6] ; [29 14],[4.2 2.8] ; [25.8 17.2],0
d4,1,0.026829,4.901789,[3 4] ; [35  8],[5.32 1.68] ; [32.68 10.32],0
b1,1,0.035224,4.434293,[5 2] ; [13 30],[2.52 4.48] ; [15.48 27.52],0
r3,1,0.036612,4.368375,[4 3] ; [38  5],[5.88 1.12] ; [36.12  6.88],0
n2,1,0.038989,4.261364,[2 3] ; [9 1],[3.66666667 1.33333333] ; [7.33333333 2.66666667],0
p10,1,0.042805,4.103094,[3 4] ; [34  9],[5.18 1.82] ; [31.82 11.18],0
p2,1,0.064059,3.429046,[3 4] ; [33 10],[5.04 1.96] ; [30.96 12.04],0
d3,1,0.064059,3.429046,[3 4] ; [33 10],[5.04 1.96] ; [30.96 12.04],0
a6,1,0.069458,3.295777,[1 6] ; [22 21],[3.22 3.78] ; [19.78 23.22],0
n4,1,0.088924,2.893748,[2 5] ; [27 16],[4.06 2.94] ; [24.94 18.06],0
n6,1,0.103043,2.657807,[4 3] ; [36  7],[5.6 1.4] ; [34.4  8.6],0
p11,1,0.208872,1.579227,[3 4] ; [29 14],[4.48 2.52] ; [27.52 15.48],0
s6,1,0.226364,1.46356,[3 4] ; [28 14],[4.42857143 2.57142857] ; [26.57142857 15.42857143],0
r2,1,0.228917,1.44758,[4 2] ; [37  6],[5.02040816 0.97959184] ; [35.97959184  7.02040816],0
p6,1,0.2351,1.409739,[1 6] ; [16 27],[2.38 4.62] ; [14.62 28.38],0
s7,1,0.27289,1.202161,[3 4] ; [10 33],[1.82 5.18] ; [11.18 31.82],0
a4,1,0.27289,1.202161,[3 4] ; [10 33],[1.82 5.18] ; [11.18 31.82],0
p8,1,0.292912,1.106187,[2 5] ; [21 21],[3.28571429 3.71428571] ; [19.71428571 22.28571429],0
s5,1,0.29476,1.097751,[1 6] ; [14 27],[2.1875 4.8125] ; [12.8125 28.1875],0
b4,1,0.318116,0.996678,[3 4] ; [27 16],[4.2 2.8] ; [25.8 17.2],0
p9,1,0.34515,0.891209,[4 3] ; [32 11],[5.04 1.96] ; [30.96 12.04],0
v2,1,0.375209,0.78634,[2 5] ; [20 23],[3.08 3.92] ; [18.92 24.08],0
d1,1,0.375209,0.78634,[2 5] ; [20 23],[3.08 3.92] ; [18.92 24.08],0
n3,1,0.408961,0.681818,[3 2] ; [8 2],[3.66666667 1.33333333] ; [7.33333333 2.66666667],0
n5,1,0.42345,0.640721,[4 3] ; [31 12],[4.9 2.1] ; [30.1 12.9],0
d5,1,0.42345,0.640721,[4 3] ; [31 12],[4.9 2.1] ; [30.1 12.9],0
s3,1,0.446104,0.580532,[1 6] ; [12 31],[1.82 5.18] ; [11.18 31.82],0
b2,1,0.460181,0.545455,[2 3] ; [ 6 19],[1.33333333 3.66666667] ; [ 6.66666667 18.33333333],0
b3,1,0.460181,0.545455,[2 3] ; [ 6 19],[1.33333333 3.66666667] ; [ 6.66666667 18.33333333],0
u3,1,0.465693,0.532176,[2 1] ; [7 9],[1.42105263 1.57894737] ; [7.57894737 8.42105263],0
s8,1,0.516383,0.421111,[1 6] ; [11 32],[1.68 5.32] ; [10.32 32.68],0
p1,1,0.68359,0.166113,[1 6] ; [ 4 39],[0.7 6.3] ; [ 4.3 38.7],0
p3,1,0.68359,0.166113,[4 3] ; [21 22],[3.5 3.5] ; [21.5 21.5],0
v1,1,0.68359,0.166113,[3 4] ; [15 28],[2.52 4.48] ; [15.48 27.52],0
p7,1,0.68359,0.166113,[4 3] ; [28 15],[4.48 2.52] ; [27.52 15.48],0
b5,1,0.68359,0.166113,[4 3] ; [21 22],[3.5 3.5] ; [21.5 21.5],0
a5,1,0.68359,0.166113,[4 3] ; [28 15],[4.48 2.52] ; [27.52 15.48],0
d2,1,0.775268,0.081505,[3 4] ; [16 27],[2.66 4.34] ; [16.34 26.66],0
a3,1,0.775268,0.081505,[4 3] ; [27 16],[4.34 2.66] ; [26.66 16.34],0
p4,1,0.857225,0.032367,[4 3] ; [23 20],[3.78 3.22] ; [23.22 19.78],0
n1,1,1.0,0.0,[2 3] ; [4 6],[2. 3.] ; [4. 6.],0
