Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,54.125088,[90 40] ; [ 9 57],[65.66326531 64.33673469] ; [33.33673469 32.66326531],1
s8,1,0.0,37.364691,[83 47] ; [12 55],[62.69035533 67.30964467] ; [32.30964467 34.69035533],1
s3,1,0.0,32.472387,[90 40] ; [17 48],[71.33333333 58.66666667] ; [35.66666667 29.33333333],1
s7,1,0.0,25.861905,[86 40] ; [18 44],[69.70212766 56.29787234] ; [34.29787234 27.70212766],1
s5,1,7.9e-05,15.585938,[63 63] ; [13 51],[50.4 75.6] ; [25.6 38.4],1
p9,1,0.00017,14.134833,[112  17] ; [42 24],[101.87692308  27.12307692] ; [52.12307692 13.87692308],1
p6,1,0.000236,13.51703,[59 68] ; [12 51],[47.45789474 79.54210526] ; [23.54210526 39.45789474],1
p3,1,0.002084,9.474332,[75 54] ; [23 43],[64.83076923 64.16923077] ; [33.16923077 32.83076923],0
r4,1,0.002541,9.111007,[114  16] ; [47 20],[106.24365482  23.75634518] ; [54.75634518 12.24365482],0
p10,1,0.002654,9.031513,[107  22] ; [42 24],[98.56923077 30.43076923] ; [50.43076923 15.56923077],0
r3,1,0.004782,7.9602,[123   7] ; [55 12],[117.46192893  12.53807107] ; [60.53807107  6.46192893],0
p4,1,0.010637,6.52497,[82 48] ; [28 36],[73.71134021 56.28865979] ; [36.28865979 27.71134021],0
s4,1,0.016927,5.703886,[32 97] ; [ 7 60],[ 25.66836735 103.33163265] ; [13.33163265 53.66836735],0
d3,1,0.020635,5.357344,[75 55] ; [27 40],[67.30964467 62.69035533] ; [34.69035533 32.30964467],0
v4,1,0.021674,5.271751,[123   7] ; [56 10],[118.7244898  11.2755102] ; [60.2755102  5.7244898],0
n6,1,0.026804,4.903402,[111  18] ; [49 18],[105.30612245  23.69387755] ; [54.69387755 12.30612245],0
r1,1,0.031196,4.642132,[102  28] ; [43 24],[95.68527919 34.31472081] ; [49.31472081 17.68527919],0
n2,1,0.03193,4.602273,[30  6] ; [14 10],[26.4  9.6] ; [17.6  6.4],0
v1,1,0.064896,3.407611,[73 53] ; [29 37],[66.9375 59.0625] ; [35.0625 30.9375],0
p12,1,0.072358,3.228697,[ 10 118] ; [ 1 65],[  7.25773196 120.74226804] ; [ 3.74226804 62.25773196],0
u2,1,0.080512,3.054545,[12 16] ; [10  4],[14.66666667 13.33333333] ; [7.33333333 6.66666667],0
n5,1,0.098271,2.733375,[104  25] ; [47 20],[99.38265306 29.61734694] ; [51.61734694 15.38265306],0
v3,1,0.100977,2.690042,[59 67] ; [22 42],[53.71578947 72.28421053] ; [27.28421053 36.71578947],0
a1,1,0.142439,2.151412,[ 11 119] ; [ 2 65],[  8.5786802 121.4213198] ; [ 4.4213198 62.5786802],0
a2,1,0.162931,1.946807,[ 16 114] ; [ 4 63],[ 13.19796954 116.80203046] ; [ 6.80203046 60.19796954],0
p7,1,0.17517,1.83813,[85 41] ; [38 28],[80.71875 45.28125] ; [42.28125 23.71875],0
n1,1,0.218395,1.514887,[20 16] ; [ 9 14],[17.69491525 18.30508475] ; [11.30508475 11.69491525],0
a8,1,0.231179,1.433591,[ 15 111] ; [ 4 59],[ 12.66666667 113.33333333] ; [ 6.33333333 56.66666667],0
b3,1,0.295937,1.092416,[36 51] ; [21 20],[38.7421875 48.2578125] ; [18.2578125 22.7421875],0
b2,1,0.295937,1.092416,[36 51] ; [21 20],[38.7421875 48.2578125] ; [18.2578125 22.7421875],0
p5,1,0.302556,1.062896,[ 18 110] ; [ 6 61],[ 15.75384615 112.24615385] ; [ 8.24615385 58.75384615],0
d2,1,0.304993,1.052234,[72 58] ; [41 24],[75.33333333 54.66666667] ; [37.66666667 27.33333333],0
p2,1,0.305554,1.049795,[101  27] ; [47 18],[98.15544041 29.84455959] ; [49.84455959 15.15544041],0
b1,1,0.319194,0.992246,[66 64] ; [29 38],[62.69035533 67.30964467] ; [32.30964467 34.69035533],0
b5,1,0.321422,0.983153,[64 66] ; [28 39],[60.7106599 69.2893401] ; [31.2893401 35.7106599],0
r2,1,0.347476,0.882653,[120   9] ; [57  7],[118.30569948  10.69430052] ; [58.69430052  5.30569948],0
u4,1,0.362442,0.829414,[  5 125] ; [ 1 66],[  3.95939086 126.04060914] ; [ 2.04060914 64.95939086],0
n4,1,0.384685,0.755678,[105  24] ; [51 16],[102.67346939  26.32653061] ; [53.32653061 13.67346939],0
a6,1,0.386075,0.751269,[48 82] ; [29 38],[50.81218274 79.18781726] ; [26.18781726 40.81218274],0
u1,1,0.38924,0.741315,[ 10 120] ; [ 3 64],[  8.5786802 121.4213198] ; [ 4.4213198 62.5786802],0
p8,1,0.392842,0.730126,[61 66] ; [27 38],[58.20833333 68.79166667] ; [29.79166667 35.20833333],0
b4,1,0.409215,0.681081,[74 56] ; [34 33],[71.26903553 58.73096447] ; [36.73096447 30.26903553],0
p11,1,0.46233,0.540247,[103  27] ; [50 17],[100.96446701  29.03553299] ; [52.03553299 14.96446701],0
p1,1,0.488793,0.479181,[  9 120] ; [ 3 64],[  7.89795918 121.10204082] ; [ 4.10204082 62.89795918],0
u3,1,0.530931,0.392609,[14 14] ; [6 9],[13.02325581 14.97674419] ; [6.97674419 8.02325581],0
a5,1,0.543615,0.36888,[102  28] ; [50 17],[100.30456853  29.69543147] ; [51.69543147 15.30456853],0
a4,1,0.610324,0.259703,[70 60] ; [33 33],[68.31632653 61.68367347] ; [34.68367347 31.31632653],0
d1,1,0.636634,0.223171,[84 46] ; [41 26],[82.48730964 47.51269036] ; [42.51269036 24.48730964],0
v2,1,0.662191,0.190874,[67 60] ; [37 29],[68.43523316 58.56476684] ; [35.56476684 30.43523316],0
s1,1,0.839981,0.040771,[  5 124] ; [ 3 64],[  5.26530612 123.73469388] ; [ 2.73469388 64.26530612],0
a3,1,0.89122,0.018703,[102  28] ; [52 15],[101.62436548  28.37563452] ; [52.37563452 14.62436548],0
d4,1,0.936306,0.006386,[112  18] ; [58  9],[112.18274112  17.81725888] ; [57.81725888  9.18274112],0
n3,1,0.939487,0.005763,[23 12] ; [16  8],[23.13559322 11.86440678] ; [15.86440678  8.13559322],0
