Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,118.297856,[ 5 72] ; [278 105],[47.37173913 29.62826087] ; [235.62826087 147.37173913],1
d5,1,0.0,113.71281,[29 48] ; [344  39],[62.43695652 14.56304348] ; [310.56304348  72.43695652],1
d3,1,0.0,82.535882,[22 55] ; [306  77],[54.90434783 22.09565217] ; [273.09565217 109.90434783],1
a3,1,0.0,39.782722,[30 46] ; [289  92],[53.05032823 22.94967177] ; [265.94967177 115.05032823],1
d2,1,1e-06,25.036133,[16 61] ; [199 184],[35.98913043 41.01086957] ; [179.01086957 203.98913043],1
a5,1,4.4e-05,16.698458,[44 33] ; [303  80],[58.08478261 18.91521739] ; [288.91521739  94.08478261],1
a4,1,0.000309,13.013963,[18 58] ; [176 206],[32.19213974 43.80786026] ; [161.80786026 220.19213974],1
s2,1,0.00047,12.230228,[25 51] ; [209 172],[38.91466083 37.08533917] ; [195.08533917 185.91466083],1
p4,1,0.000632,11.677988,[44 33] ; [290  91],[56.15283843 20.84716157] ; [277.84716157 103.15283843],1
v1,1,0.000678,11.548707,[31 45] ; [232 143],[44.31929047 31.68070953] ; [218.68070953 156.31929047],1
p2,1,0.001244,10.424049,[63 14] ; [356  26],[70.28976035  6.71023965] ; [348.71023965  33.28976035],0
p1,1,0.00222,9.358323,[17 60] ; [ 37 343],[ 9.09846827 67.90153173] ; [ 44.90153173 335.09846827],0
u1,1,0.003826,8.36442,[ 4 73] ; [ 71 312],[12.55434783 64.44565217] ; [ 62.44565217 320.55434783],0
a2,1,0.004124,8.228236,[ 7 70] ; [ 91 292],[16.40434783 60.59565217] ; [ 81.59565217 301.40434783],0
s8,1,0.004348,8.132608,[26 51] ; [196 184],[37.404814 39.595186] ; [184.595186 195.404814],0
r1,1,0.010353,6.573118,[56 21] ; [324  58],[63.74727669 13.25272331] ; [316.25272331  65.74727669],0
r3,1,0.011735,6.350487,[69  8] ; [368  14],[73.30936819  3.69063181] ; [363.69063181  18.30936819],0
s3,1,0.01432,5.998283,[32 42] ; [223 157],[41.56387665 32.43612335] ; [213.43612335 166.56387665],0
r4,1,0.016545,5.74397,[67 10] ; [362  21],[71.81086957  5.18913043] ; [357.18913043  25.81086957],0
