Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,5.3e-05,16.354139,[40 40] ; [19 73],[27.44186047 52.55813953] ; [31.55813953 60.44186047],1
v3,1,0.000277,13.220911,[32 47] ; [14 76],[21.50295858 57.49704142] ; [24.49704142 65.50295858],1
d1,1,0.000307,13.02555,[53 31] ; [33 59],[41.04545455 42.95454545] ; [44.95454545 47.04545455],1
r3,1,0.000588,11.814982,[82  2] ; [75 17],[74.93181818  9.06818182] ; [82.06818182  9.93181818],1
d5,1,0.001336,10.292023,[70 14] ; [56 35],[60.48 23.52] ; [65.52 25.48],0
a6,1,0.004782,7.959948,[62 22] ; [49 43],[52.97727273 31.02272727] ; [58.02272727 33.97727273],0
d3,1,0.006185,7.495629,[66 18] ; [54 37],[57.6 26.4] ; [62.4 28.6],0
r1,1,0.006355,7.44681,[67 17] ; [56 36],[58.70454545 25.29545455] ; [64.29545455 27.70454545],0
a5,1,0.009518,6.72303,[59 25] ; [47 45],[50.59090909 33.40909091] ; [55.40909091 36.59090909],0
a3,1,0.01212,6.293303,[61 23] ; [50 42],[52.97727273 31.02272727] ; [58.02272727 33.97727273],0
d4,1,0.019033,5.498492,[71 13] ; [64 28],[64.43181818 19.56818182] ; [70.56818182 21.43181818],0
r4,1,0.04137,4.160775,[71 13] ; [66 26],[65.38636364 18.61363636] ; [71.61363636 20.38636364],0
r2,1,0.046863,3.9503,[76  7] ; [73 17],[71.48554913 11.51445087] ; [77.51445087 12.48554913],0
n6,1,0.070179,3.278819,[56 28] ; [49 43],[50.11363636 33.88636364] ; [54.88636364 37.11363636],0
s1,1,0.070652,3.267798,[ 1 83] ; [ 6 86],[ 3.34090909 80.65909091] ; [ 3.65909091 88.34090909],0
v4,1,0.104213,2.639851,[77  7] ; [76 15],[73.44 10.56] ; [79.56 11.44],0
n4,1,0.147083,2.102246,[42 42] ; [36 56],[37.22727273 46.77272727] ; [40.77272727 51.22727273],0
p8,1,0.182324,1.778575,[38 45] ; [33 59],[33.67428571 49.32571429] ; [37.32571429 54.67428571],0
p11,1,0.19206,1.701747,[59 25] ; [56 36],[54.88636364 29.11363636] ; [60.11363636 31.88636364],0
p9,1,0.21679,1.525491,[55 28] ; [52 39],[51.04022989 31.95977011] ; [55.95977011 35.04022989],0
a7,1,0.224242,1.477017,[65 19] ; [63 28],[61.44 22.56] ; [66.56 24.44],0
p12,1,0.274203,1.195597,[ 3 81] ; [ 1 90],[ 1.92 82.08] ; [ 2.08 88.92],0
s6,1,0.305208,1.051299,[37 46] ; [34 58],[33.67428571 49.32571429] ; [37.32571429 54.67428571],0
u3,1,0.308926,1.035264,[11 12] ; [25 16],[12.9375 10.0625] ; [23.0625 17.9375],0
d2,1,0.351869,0.866706,[34 50] ; [31 61],[31.02272727 52.97727273] ; [33.97727273 58.02272727],0
b1,1,0.384198,0.757226,[32 52] ; [41 51],[34.84090909 49.15909091] ; [38.15909091 53.84090909],0
p4,1,0.393294,0.728735,[35 48] ; [33 59],[32.25142857 50.74857143] ; [35.74857143 56.25142857],0
s7,1,0.399993,0.708347,[24 58] ; [20 65],[21.60479042 60.39520958] ; [22.39520958 62.60479042],0
p1,1,0.434078,0.611888,[ 6 78] ; [ 4 87],[ 4.8 79.2] ; [ 5.2 85.8],0
u1,1,0.462234,0.540479,[ 8 76] ; [ 6 86],[ 6.68181818 77.31818182] ; [ 7.31818182 84.68181818],0
b4,1,0.478506,0.502266,[51 33] ; [51 41],[48.68181818 35.31818182] ; [53.31818182 38.68181818],0
b2,1,0.486701,0.483812,[12 31] ; [12 43],[10.53061224 32.46938776] ; [13.46938776 41.53061224],0
b3,1,0.486701,0.483812,[12 31] ; [12 43],[10.53061224 32.46938776] ; [13.46938776 41.53061224],0
a2,1,0.496747,0.461879,[13 71] ; [11 81],[11.45454545 72.54545455] ; [12.54545455 79.45454545],0
p5,1,0.507697,0.438812,[ 2 82] ; [ 1 91],[ 1.43181818 82.56818182] ; [ 1.56818182 90.43181818],0
p2,1,0.625263,0.238539,[63 21] ; [66 26],[61.56818182 22.43181818] ; [67.43181818 24.56818182],0
n1,1,0.643736,0.213889,[ 3 17] ; [ 7 28],[ 3.63636364 16.36363636] ; [ 6.36363636 28.63636364],0
p10,1,0.661129,0.192155,[48 36] ; [49 42],[46.56 37.44] ; [50.44 40.56],0
p6,1,0.663351,0.189478,[18 62] ; [18 73],[16.84210526 63.15789474] ; [19.15789474 71.84210526],0
a4,1,0.672142,0.179107,[29 55] ; [29 63],[27.68181818 56.31818182] ; [30.31818182 61.68181818],0
u2,1,0.710708,0.137571,[14  9] ; [23 18],[13.296875  9.703125] ; [23.703125 17.296875],0
a1,1,0.725624,0.123168,[ 2 82] ; [ 3 89],[ 2.38636364 81.61363636] ; [ 2.61363636 89.38636364],0
b5,1,0.761327,0.092257,[53 31] ; [56 36],[52.02272727 31.97727273] ; [56.97727273 35.02272727],0
p7,1,0.777335,0.079972,[42 41] ; [48 43],[42.93103448 40.06896552] ; [47.06896552 43.93103448],0
n2,1,0.820174,0.051675,[12  7] ; [21 14],[11.61111111  7.38888889] ; [21.38888889 13.61111111],0
s4,1,0.841569,0.039955,[11 73] ; [13 79],[11.45454545 72.54545455] ; [12.54545455 79.45454545],0
s8,1,0.866877,0.028099,[21 63] ; [22 70],[20.52272727 63.47727273] ; [22.47727273 69.52272727],0
a8,1,0.900505,0.015631,[ 5 73] ; [ 6 81],[ 5.2 72.8] ; [ 5.8 81.2],0
s2,1,0.909709,0.012861,[24 60] ; [27 65],[24.34090909 59.65909091] ; [26.65909091 65.34090909],0
s3,1,0.916349,0.011032,[32 51] ; [34 56],[31.66473988 51.33526012] ; [34.33526012 55.66473988],0
n3,1,0.963538,0.00209,[14  6] ; [24 10],[14.07407407  5.92592593] ; [23.92592593 10.07407407],0
p3,1,0.991163,0.000123,[27 56] ; [30 62],[27.03428571 55.96571429] ; [29.96571429 62.03428571],0
