Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,70.432635,[ 30 123] ; [273 192],[75.01456311 77.98543689] ; [227.98543689 237.01456311],1
a4,1,0.0,57.804757,[ 28 124] ; [251 216],[68.51050081 83.48949919] ; [210.48949919 256.51050081],1
d1,1,0.0,49.542105,[59 94] ; [329 139],[95.5942029 57.4057971] ; [292.4057971 175.5942029],1
a3,1,0.0,49.464353,[75 76] ; [370  97],[108.72977346  42.27022654] ; [336.27022654 130.72977346],1
u1,1,0.0,39.829163,[  6 147] ; [133 335],[ 34.24637681 118.75362319] ; [104.75362319 363.24637681],1
a6,1,0.0,26.650275,[97 56] ; [387  78],[119.82524272  33.17475728] ; [364.17475728 100.82524272],1
n4,1,1.6e-05,18.612781,[98 54] ; [380  87],[117.37641357  34.62358643] ; [360.62358643 106.37641357],1
p4,1,2.9e-05,17.451688,[73 79] ; [310 153],[94.6601626 57.3398374] ; [288.3398374 174.6601626],1
d3,1,3.5e-05,17.116375,[101  52] ; [382  84],[119.38449111  33.61550889] ; [363.61550889 102.38449111],1
r1,1,0.000102,15.099973,[118  34] ; [418  47],[132.04538088  19.95461912] ; [403.95461912  61.04538088],1
p10,1,0.001025,10.782148,[110  39] ; [396  67],[123.19281046  25.80718954] ; [382.80718954  80.19281046],0
v2,1,0.001275,10.377827,[69 76] ; [281 167],[85.58178752 59.41821248] ; [264.41821248 183.58178752],0
d5,1,0.001704,9.844316,[115  38] ; [401  65],[127.54119548  25.45880452] ; [388.45880452  77.54119548],0
v1,1,0.001761,9.783733,[64 83] ; [267 191],[80.42479339 66.57520661] ; [250.57520661 207.42479339],0
d4,1,0.002056,9.498764,[117  36] ; [405  61],[129.02423263  23.97576737] ; [392.97576737  73.02423263],0
p9,1,0.002317,9.279416,[115  32] ; [407  54],[126.20723684  20.79276316] ; [395.79276316  65.20723684],0
s5,1,0.002806,8.929549,[ 34 115] ; [162 287],[ 48.8361204 100.1638796] ; [147.1638796 301.8361204],0
s8,1,0.003195,8.692434,[ 51 102] ; [217 245],[66.67317073 86.32682927] ; [201.32682927 260.67317073],0
s7,1,0.006036,7.539527,[55 89] ; [228 216],[69.30612245 74.69387755] ; [213.69387755 230.30612245],0
n5,1,0.011043,6.458384,[101  51] ; [358 108],[112.89320388  39.10679612] ; [346.10679612 119.89320388],0
p8,1,0.017899,5.605982,[69 82] ; [260 198],[81.57471264 69.42528736] ; [247.42528736 210.57471264],0
p12,1,0.042806,4.103048,[  7 145] ; [ 46 418],[ 13.07792208 138.92207792] ; [ 39.92207792 424.07792208],0
s2,1,0.055792,3.65826,[69 83] ; [251 211],[79.21824104 72.78175896] ; [240.78175896 221.21824104],0
