Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,2.2e-05,18.045621,[22 13] ; [118  11],[29.87804878  5.12195122] ; [110.12195122  18.87804878],1
s5,1,0.001252,10.412226,[ 6 28] ; [61 65],[14.2375 19.7625] ; [52.7625 73.2375],0
b5,1,0.001318,10.317163,[14 21] ; [91 40],[22.13855422 12.86144578] ; [82.86144578 48.13855422],0
s8,1,0.001956,9.590646,[10 25] ; [76 55],[18.13253012 16.86746988] ; [67.86746988 63.13253012],0
s7,1,0.002292,9.299279,[13 20] ; [88 41],[20.57407407 12.42592593] ; [80.42592593 48.57407407],0
d5,1,0.014051,6.03169,[21 13] ; [106  24],[26.32926829  7.67073171] ; [100.67073171  29.32926829],0
r4,1,0.014383,5.990467,[26  9] ; [118  13],[30.36144578  4.63855422] ; [113.63855422  17.36144578],0
v4,1,0.018468,5.551155,[29  5] ; [125   5],[31.92682927  2.07317073] ; [122.07317073   7.92682927],0
a2,1,0.026775,4.905274,[ 2 33] ; [ 29 102],[ 6.53614458 28.46385542] ; [ 24.46385542 106.53614458],0
n6,1,0.027368,4.867416,[22 12] ; [106  23],[26.6993865  7.3006135] ; [101.3006135  27.6993865],0
v1,1,0.093322,2.81612,[13 22] ; [67 59],[17.39130435 17.60869565] ; [62.60869565 63.39130435],0
a5,1,0.110569,2.54607,[19 16] ; [90 41],[22.98192771 12.01807229] ; [86.01807229 44.98192771],0
d1,1,0.182882,1.774046,[14 21] ; [69 62],[17.5 17.5] ; [65.5 65.5],0
p9,1,0.215807,1.532034,[26  9] ; [106  21],[28.51851852  6.48148148] ; [103.48148148  23.51851852],0
a3,1,0.223497,1.481777,[21 14] ; [92 38],[23.96969697 11.03030303] ; [89.03030303 40.96969697],0
p6,1,0.230795,1.435954,[11 24] ; [ 28 101],[ 8.32317073 26.67682927] ; [30.67682927 98.32317073],0
a1,1,0.243323,1.36124,[ 3 32] ; [  5 126],[ 1.68674699 33.31325301] ; [  6.31325301 124.68674699],0
r3,1,0.252738,1.308107,[32  3] ; [124   5],[33.29268293  1.70731707] ; [122.70731707   6.29268293],0
u3,1,0.269767,1.217929,[7 7] ; [26 13],[8.71698113 5.28301887] ; [24.28301887 14.71698113],0
p1,1,0.271116,1.21109,[ 1 33] ; [ 11 119],[ 2.48780488 31.51219512] ; [  9.51219512 120.48780488],0
b4,1,0.279061,1.171656,[17 18] ; [77 54],[19.81927711 15.18072289] ; [74.18072289 56.81927711],0
a7,1,0.299522,1.076322,[21 13] ; [93 38],[23.49090909 10.50909091] ; [90.50909091 40.49090909],0
r1,1,0.314768,1.010562,[25 10] ; [104  27],[27.19879518  7.80120482] ; [101.80120482  29.19879518],0
v2,1,0.322053,0.980589,[17 17] ; [72 49],[19.52258065 14.47741935] ; [69.47741935 51.52258065],0
a4,1,0.329571,0.950581,[11 24] ; [53 78],[13.4939759 21.5060241] ; [50.5060241 80.4939759],0
a6,1,0.360288,0.83689,[19 16] ; [81 48],[21.34146341 13.65853659] ; [78.65853659 50.34146341],0
p3,1,0.425116,0.636128,[10 25] ; [ 29 102],[ 8.22289157 26.77710843] ; [ 30.77710843 100.22289157],0
n2,1,0.474045,0.512531,[7 3] ; [29  7],[7.82608696 2.17391304] ; [28.17391304  7.82608696],0
p2,1,0.52559,0.402911,[26  8] ; [93 38],[24.52121212  9.47878788] ; [94.47878788 36.52121212],0
p7,1,0.573919,0.31617,[19 14] ; [63 58],[17.57142857 15.42857143] ; [64.42857143 56.57142857],0
n1,1,0.606431,0.265405,[3 7] ; [14 22],[3.69565217 6.30434783] ; [13.30434783 22.69565217],0
s4,1,0.61009,0.260044,[ 8 27] ; [35 94],[ 9.17682927 25.82317073] ; [33.82317073 95.17682927],0
v3,1,0.617899,0.248831,[12 22] ; [50 75],[13.25786164 20.74213836] ; [48.74213836 76.25786164],0
d4,1,0.63402,0.226648,[27  8] ; [105  25],[28.  7.] ; [104.  26.],0
s1,1,0.747982,0.103235,[ 3 32] ; [  9 120],[ 2.56097561 32.43902439] ; [  9.43902439 119.56097561],0
p8,1,0.784152,0.075028,[13 22] ; [44 83],[12.31481481 22.68518519] ; [44.68518519 82.31481481],0
d3,1,0.841895,0.039788,[20 14] ; [74 56],[19.48780488 14.51219512] ; [74.51219512 55.48780488],0
b3,1,0.862828,0.029851,[ 7 11] ; [29 50],[ 6.68041237 11.31958763] ; [29.31958763 49.68041237],0
b2,1,0.862828,0.029851,[ 7 11] ; [29 50],[ 6.68041237 11.31958763] ; [29.31958763 49.68041237],0
u2,1,0.931346,0.007422,[7 7] ; [19 18],[7.1372549 6.8627451] ; [18.8627451 18.1372549],0
n4,1,0.940275,0.005614,[24 11] ; [90 40],[24.18181818 10.81818182] ; [89.81818182 40.18181818],0
r2,1,0.940729,0.005528,[34  1] ; [125   4],[33.93292683  1.06707317] ; [125.06707317   3.93292683],0
a8,1,0.943305,0.005058,[ 6 27] ; [21 98],[ 5.86184211 27.13815789] ; [21.13815789 97.86184211],0
u1,1,0.954262,0.00329,[ 6 29] ; [ 23 108],[ 6.11445783 28.88554217] ; [ 22.88554217 108.11445783],0
n5,1,0.968127,0.001597,[24 11] ; [88 41],[23.90243902 11.09756098] ; [88.09756098 40.90243902],0
p11,1,0.969557,0.001456,[25 10] ; [94 37],[25.09036145  9.90963855] ; [93.90963855 37.09036145],0
d2,1,0.972265,0.001209,[16 19] ; [59 71],[15.90909091 19.09090909] ; [59.09090909 70.90909091],0
b1,1,0.977315,0.000809,[13 22] ; [49 82],[13.07228916 21.92771084] ; [48.92771084 82.07228916],0
p10,1,0.981508,0.000537,[27  7] ; [103  27],[26.95121951  7.04878049] ; [103.04878049  26.95121951],0
n3,1,0.987829,0.000233,[7 4] ; [23 13],[7.0212766 3.9787234] ; [22.9787234 13.0212766],0
