Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.00131,10.328345,[45  7] ; [62 39],[36.36601307 15.63398693] ; [70.63398693 30.36601307],0
s2,1,0.005863,7.591909,[36 15] ; [47 53],[28.03311258 22.96688742] ; [54.96688742 45.03311258],0
d3,1,0.00925,6.773901,[40 12] ; [56 45],[32.62745098 19.37254902] ; [63.37254902 37.62745098],0
s1,1,0.009684,6.692072,[ 6 44] ; [ 2 99],[ 2.64900662 47.35099338] ; [ 5.35099338 95.64900662],0
p5,1,0.013602,6.089036,[ 9 43] ; [ 5 94],[ 4.82119205 47.17880795] ; [ 9.17880795 89.82119205],0
d4,1,0.018736,5.526014,[47  5] ; [75 26],[41.46405229 10.53594771] ; [80.53594771 20.46405229],0
d1,1,0.019834,5.426415,[36 16] ; [50 51],[29.22875817 22.77124183] ; [56.77124183 44.22875817],0
p9,1,0.050691,3.818469,[46  6] ; [75 25],[41.39473684 10.60526316] ; [79.60526316 20.39473684],0
s7,1,0.056515,3.636802,[30 17] ; [45 51],[24.65034965 22.34965035] ; [50.34965035 45.65034965],0
a3,1,0.068199,3.325853,[44  8] ; [72 29],[39.4248366 12.5751634] ; [76.5751634 24.4248366],0
n1,1,0.090697,2.861953,[8 4] ; [ 8 14],[5.64705882 6.35294118] ; [10.35294118 11.64705882],0
p1,1,0.095785,2.774357,[ 8 44] ; [ 7 94],[ 5.09803922 46.90196078] ; [ 9.90196078 91.09803922],0
a7,1,0.095866,2.773005,[33 19] ; [77 24],[37.38562092 14.61437908] ; [72.61437908 28.38562092],0
b4,1,0.099037,2.720985,[36 16] ; [56 45],[31.26797386 20.73202614] ; [60.73202614 40.26797386],0
n2,1,0.12289,2.380099,[11  1] ; [15  7],[9.17647059 2.82352941] ; [16.82352941  5.17647059],0
u3,1,0.129824,2.294609,[7 1] ; [17 12],[5.18918919 2.81081081] ; [18.81081081 10.18918919],0
b5,1,0.189007,1.725341,[37 15] ; [61 40],[33.30718954 18.69281046] ; [64.69281046 36.30718954],0
