Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.003937,8.312566,[38 26] ; [27 50],[29.5035461 34.4964539] ; [35.4964539 41.5035461],0
r3,1,0.006611,7.375689,[51 13] ; [72  4],[56.22857143  7.77142857] ; [66.77142857  9.22857143],0
a6,1,0.011763,6.346207,[28 36] ; [50 27],[35.40425532 28.59574468] ; [42.59574468 34.40425532],0
r1,1,0.023277,5.147689,[37 26] ; [59 18],[43.2 19.8] ; [52.8 24.2],0
n1,1,0.023651,5.120043,[13 11] ; [ 6 20],[ 9.12 14.88] ; [ 9.88 16.12],0
a8,1,0.02484,5.035028,[ 3 53] ; [13 56],[ 7.168 48.832] ; [ 8.832 60.168],0
p9,1,0.038789,4.270094,[17 44] ; [33 40],[22.76119403 38.23880597] ; [27.23880597 45.76119403],0
r4,1,0.044096,4.052879,[45 19] ; [65 12],[49.92907801 14.07092199] ; [60.07092199 16.92907801],0
n3,1,0.047537,3.926282,[12 12] ; [20  6],[15.36  8.64] ; [16.64  9.36],0
b5,1,0.055655,3.662338,[48 16] ; [46 31],[42.66666667 21.33333333] ; [51.33333333 25.66666667],0
v2,1,0.081126,3.042201,[23 41] ; [38 37],[28.08633094 35.91366906] ; [32.91366906 42.08633094],0
r2,1,0.086615,2.936181,[52 11] ; [70  6],[55.29496403  7.70503597] ; [66.70503597  9.29496403],0
p2,1,0.087683,2.916406,[36 28] ; [54 23],[40.85106383 23.14893617] ; [49.14893617 27.85106383],0
p3,1,0.137106,2.210137,[25 39] ; [21 56],[20.87943262 43.12056738] ; [25.12056738 51.87943262],0
u2,1,0.15583,2.014238,[ 8 20] ; [14 16],[10.62068966 17.37931034] ; [11.37931034 18.62068966],0
s1,1,0.161161,1.963296,[ 5 59] ; [ 2 74],[ 3.2 60.8] ; [ 3.8 72.2],0
p4,1,0.169708,1.885522,[31 32] ; [29 48],[27. 36.] ; [33. 44.],0
u3,1,0.18957,1.72096,[11 18] ; [17 14],[13.53333333 15.46666667] ; [14.46666667 16.53333333],0
s5,1,0.205542,1.602554,[10 51] ; [19 56],[13.00735294 47.99264706] ; [15.99264706 59.00735294],0
b4,1,0.215672,1.532937,[35 29] ; [50 27],[38.58156028 25.41843972] ; [46.41843972 30.58156028],0
s4,1,0.250927,1.318137,[12 51] ; [ 9 66],[ 9.58695652 53.41304348] ; [11.41304348 63.58695652],0
d2,1,0.264638,1.244332,[28 35] ; [41 35],[31.27338129 31.72661871] ; [37.72661871 38.27338129],0
n4,1,0.268909,1.222305,[41 23] ; [56 21],[44.02836879 19.97163121] ; [52.97163121 24.02836879],0
p7,1,0.289893,1.120118,[25 39] ; [36 39],[28.08633094 35.91366906] ; [32.91366906 42.08633094],0
p5,1,0.316909,1.001662,[ 5 59] ; [ 3 74],[ 3.63120567 60.36879433] ; [ 4.36879433 72.63120567],0
a4,1,0.320561,0.986655,[23 39] ; [35 42],[25.8705036 36.1294964] ; [32.1294964 44.8705036],0
n2,1,0.354539,0.857143,[16  9] ; [19  6],[17.5  7.5] ; [17.5  7.5],0
s8,1,0.457198,0.552746,[16 46] ; [24 52],[17.97101449 44.02898551] ; [22.02898551 53.97101449],0
u4,1,0.504055,0.446389,[ 3 61] ; [ 2 75],[ 2.26950355 61.73049645] ; [ 2.73049645 74.26950355],0
v4,1,0.520399,0.413103,[57  7] ; [71  6],[58.09929078  5.90070922] ; [69.90070922  7.09929078],0
p1,1,0.54009,0.375374,[ 5 59] ; [ 4 72],[ 4.11428571 59.88571429] ; [ 4.88571429 71.11428571],0
d5,1,0.54873,0.359597,[47 17] ; [53 24],[45.39007092 18.60992908] ; [54.60992908 22.39007092],0
p6,1,0.568086,0.325895,[15 46] ; [22 54],[16.47445255 44.52554745] ; [20.52554745 55.47445255],0
v3,1,0.626033,0.237479,[18 44] ; [25 51],[19.31884058 42.68115942] ; [23.68115942 52.31884058],0
d1,1,0.678076,0.1723,[31 33] ; [40 37],[32.22695035 31.77304965] ; [38.77304965 38.22695035],0
s6,1,0.680041,0.17008,[34 28] ; [39 37],[32.79710145 29.20289855] ; [40.20289855 35.79710145],0
a3,1,0.695909,0.152763,[35 27] ; [46 31],[36.1294964 25.8705036] ; [44.8705036 32.1294964],0
b3,1,0.710028,0.138249,[12 24] ; [16 38],[11.2 24.8] ; [16.8 37.2],0
b2,1,0.710028,0.138249,[12 24] ; [16 38],[11.2 24.8] ; [16.8 37.2],0
a2,1,0.748868,0.102485,[13 51] ; [14 63],[12.25531915 51.74468085] ; [14.74468085 62.25531915],0
n5,1,0.764478,0.089763,[40 24] ; [50 27],[40.85106383 23.14893617] ; [49.14893617 27.85106383],0
s3,1,0.769572,0.085811,[28 34] ; [32 43],[27.15328467 34.84671533] ; [32.84671533 42.15328467],0
u1,1,0.772599,0.083508,[12 52] ; [13 64],[11.34751773 52.65248227] ; [13.65248227 63.34751773],0
a7,1,0.78729,0.072809,[39 25] ; [48 28],[39.77142857 24.22857143] ; [47.22857143 28.77142857],0
a1,1,0.787427,0.072713,[ 4 60] ; [ 4 73],[ 3.63120567 60.36879433] ; [ 4.36879433 72.63120567],0
s2,1,0.799498,0.064515,[24 39] ; [27 48],[23.2826087 39.7173913] ; [27.7173913 47.2826087],0
d4,1,0.833103,0.044404,[47 17] ; [57 19],[47.54285714 16.45714286] ; [56.45714286 19.54285714],0
d3,1,0.864789,0.028996,[39 25] ; [48 29],[39.4893617 24.5106383] ; [47.5106383 29.4893617],0
p8,1,0.869235,0.027103,[21 42] ; [26 49],[21.45652174 41.54347826] ; [25.54347826 49.45652174],0
p12,1,0.895075,0.017394,[ 1 63] ; [ 1 76],[ 0.90780142 63.09219858] ; [ 1.09219858 75.90780142],0
a5,1,0.915153,0.011351,[36 28] ; [44 33],[36.31205674 27.68794326] ; [43.68794326 33.31205674],0
