Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,242.014701,[ 58 207] ; [253  36],[148.76353791 116.23646209] ; [162.23646209 126.76353791],1
s6,1,0.0,104.040615,[128 136] ; [255  33],[183.17391304  80.82608696] ; [199.82608696  88.17391304],1
s7,1,0.0,89.996974,[ 72 184] ; [193  86],[126.80373832 129.19626168] ; [138.19626168 140.80373832],1
s5,1,0.0,68.000249,[ 44 220] ; [140 139],[ 89.45856354 174.54143646] ; [ 94.54143646 184.45856354],1
s8,1,0.0,65.287461,[ 69 198] ; [174 117],[116.27419355 150.72580645] ; [126.72580645 164.27419355],1
s4,1,8.7e-05,15.399824,[ 27 238] ; [ 65 222],[ 44.16666667 220.83333333] ; [ 47.83333333 239.16666667],1
d2,1,0.000367,12.691856,[112 157] ; [165 126],[133.05892857 135.94107143] ; [143.94107143 147.05892857],1
u1,1,0.00057,11.871868,[ 46 223] ; [ 86 206],[ 63.29411765 205.70588235] ; [ 68.70588235 223.29411765],1
p9,1,0.000705,11.474732,[215  49] ; [262  25],[228.54446461  35.45553539] ; [248.45553539  38.54446461],1
p4,1,0.00121,10.474763,[150 117] ; [202  89],[168.43010753  98.56989247] ; [183.56989247 107.43010753],0
d1,1,0.001399,10.206783,[152 117] ; [203  89],[170.2228164  98.7771836] ; [184.7771836 107.2228164],0
p10,1,0.001534,10.03692,[210  54] ; [258  31],[223.42133816  40.57866184] ; [244.57866184  44.42133816],0
p12,1,0.002316,9.280918,[ 14 253] ; [ 37 255],[ 24.35957066 242.64042934] ; [ 26.64042934 265.35957066],0
p6,1,0.003514,8.51928,[ 85 180] ; [128 162],[101.7027027 163.2972973] ; [111.2972973 178.7027027],0
n5,1,0.004632,8.01792,[193  73] ; [241  51],[206.88888889  59.11111111] ; [227.11111111  64.88888889],0
a2,1,0.005048,7.862175,[ 64 205] ; [101 191],[ 79.11764706 189.88235294] ; [ 85.88235294 206.11764706],0
r2,1,0.007598,7.125864,[248  16] ; [285   5],[253.99277978  10.00722022] ; [279.00722022  10.99277978],0
s1,1,0.010912,6.479545,[  3 263] ; [ 14 274],[  8.16245487 257.83754513] ; [  8.83754513 279.16245487],0
a4,1,0.022389,5.215289,[106 161] ; [144 148],[119.40966011 147.59033989] ; [130.59033989 161.40966011],0
a3,1,0.032037,4.596498,[180  87] ; [220  71],[191.39784946  75.60215054] ; [208.60215054  82.39784946],0
r4,1,0.033091,4.541051,[245  24] ; [279  13],[251.25846702  17.74153298] ; [272.74153298  19.25846702],0
n4,1,0.038343,4.289748,[204  64] ; [242  49],[213.82468694  54.17531306] ; [232.17531306  58.82468694],0
a5,1,0.04294,4.097769,[191  78] ; [229  63],[201.39037433  67.60962567] ; [218.60962567  73.39037433],0
u4,1,0.04426,4.046606,[  3 266] ; [ 11 281],[  6.71301248 262.28698752] ; [  7.28698752 284.71301248],0
p1,1,0.056181,3.646697,[ 18 250] ; [ 33 257],[ 24.49462366 243.50537634] ; [ 26.50537634 263.49462366],0
d4,1,0.069755,3.288785,[219  50] ; [254  38],[226.80392157  42.19607843] ; [246.19607843  45.80392157],0
r1,1,0.07171,3.243436,[211  56] ; [247  44],[219.15053763  47.84946237] ; [238.84946237  52.15053763],0
p5,1,0.076457,3.138648,[ 26 243] ; [ 42 246],[ 32.84021544 236.15978456] ; [ 35.15978456 252.84021544],0
p2,1,0.110919,2.541077,[221  47] ; [254  37],[227.72808587  40.27191413] ; [247.27191413  43.72808587],0
p3,1,0.156115,2.011464,[129 140] ; [157 134],[137.38214286 131.61785714] ; [148.61785714 142.38214286],0
v1,1,0.156424,2.008458,[136 127] ; [164 120],[144.24131627 118.75868373] ; [155.75868373 128.24131627],0
v4,1,0.160014,1.974092,[257  11] ; [285   6],[259.84973166   8.15026834] ; [282.15026834   8.84973166],0
p7,1,0.219954,1.504673,[163 102] ; [187  94],[169.87179487  95.12820513] ; [180.12820513 100.87179487],0
v3,1,0.254564,1.298079,[ 99 164] ; [118 160],[105.49168207 157.50831793] ; [111.50831793 166.49168207],0
a8,1,0.301538,1.067382,[ 31 205] ; [ 44 224],[ 35.11904762 200.88095238] ; [ 39.88095238 228.11904762],0
b1,1,0.314471,1.011805,[ 85 184] ; [104 188],[ 90.62566845 178.37433155] ; [ 98.37433155 193.62566845],0
n2,1,0.459414,0.547321,[45 16] ; [43 11],[46.67826087 14.32173913] ; [41.32173913 12.67826087],0
b5,1,0.472893,0.515207,[170  99] ; [193  99],[174.05882353  94.94117647] ; [188.94117647 103.05882353],0
b4,1,0.485757,0.485912,[159 110] ; [181 111],[163.03030303 105.96969697] ; [176.96969697 115.03030303],0
u3,1,0.511086,0.431844,[50 38] ; [44 27],[52.02515723 35.97484277] ; [41.97484277 29.02515723],0
b3,1,0.52063,0.412645,[ 57 103] ; [ 66 103],[ 59.81762918 100.18237082] ; [ 63.18237082 105.81762918],0
b2,1,0.52063,0.412645,[ 57 103] ; [ 66 103],[ 59.81762918 100.18237082] ; [ 63.18237082 105.81762918],0
p11,1,0.559006,0.341429,[219  50] ; [232  60],[216.25490196  52.74509804] ; [234.74509804  57.25490196],0
d5,1,0.581305,0.30413,[221  48] ; [245  47],[223.44741533  45.55258467] ; [242.55258467  49.44741533],0
p8,1,0.589963,0.290402,[140 123] ; [161 129],[143.15189873 119.84810127] ; [157.84810127 132.15189873],0
n1,1,0.596395,0.280467,[24 36] ; [19 35],[22.63157895 37.36842105] ; [20.36842105 33.63157895],0
a6,1,0.638772,0.220351,[207  62] ; [219  72],[204.63214286  64.36785714] ; [221.36785714  69.63214286],0
v2,1,0.649745,0.206222,[151 109] ; [168 112],[153.59259259 106.40740741] ; [165.40740741 114.59259259],0
a1,1,0.685877,0.163585,[ 11 258] ; [ 14 278],[ 11.98752228 257.01247772] ; [ 13.01247772 278.98752228],0
u2,1,0.712237,0.136053,[47 41] ; [40 31],[48.1509434 39.8490566] ; [38.8490566 32.1509434],0
d3,1,0.829178,0.04655,[208  61] ; [228  64],[209.06238859  59.93761141] ; [226.93761141  65.06238859],0
n3,1,0.829819,0.046197,[46 16] ; [41 13],[46.5 15.5] ; [40.5 13.5],0
r3,1,0.859042,0.03154,[259   9] ; [282   9],[259.37030411   8.62969589] ; [281.62969589   9.37030411],0
