Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,3e-06,21.963239,[32 11] ; [51 98],[18.58854167 24.41145833] ; [64.41145833 84.58854167],1
p12,1,0.000154,14.326225,[16 30] ; [ 17 136],[ 7.6281407 38.3718593] ; [ 25.3718593 127.6281407],1
p1,1,0.000281,13.195476,[15 31] ; [ 16 137],[ 7.16582915 38.83417085] ; [ 23.83417085 129.16582915],1
p8,1,0.000644,11.643741,[41  5] ; [95 57],[31.5959596 14.4040404] ; [104.4040404  47.5959596],1
p6,1,0.00095,10.923481,[32 13] ; [65 86],[22.27040816 22.72959184] ; [74.72959184 76.27040816],1
a1,1,0.000984,10.856676,[ 9 37] ; [  7 147],[ 3.68 42.32] ; [ 12.32 141.68],1
n3,1,0.002908,8.864017,[3 4] ; [18  1],[5.65384615 1.34615385] ; [15.34615385  3.65384615],0
p4,1,0.003117,8.737486,[44  2] ; [117  37],[37.03  8.97] ; [123.97  30.03],0
b5,1,0.022123,5.236054,[19 27] ; [93 61],[25.76 20.24] ; [86.24 67.76],0
r2,1,0.065603,3.389753,[42  4] ; [149   4],[44.15075377  1.84924623] ; [146.84924623   6.15075377],0
s7,1,0.088102,2.908713,[33 10] ; [89 53],[28.35675676 14.64324324] ; [93.64324324 48.35675676],0
n5,1,0.095755,2.774865,[43  3] ; [129  25],[39.56  6.44] ; [132.44  21.56],0
s6,1,0.104209,2.639918,[36  8] ; [104  46],[31.75257732 12.24742268] ; [108.24742268  41.75257732],0
a2,1,0.108037,2.582704,[ 9 37] ; [ 49 105],[13.34 32.66] ; [ 44.66 109.34],0
u4,1,0.110562,2.546176,[ 3 43] ; [  3 151],[ 1.38 44.62] ; [  4.62 149.38],0
s1,1,0.114878,2.485796,[ 3 43] ; [  3 149],[ 1.39393939 44.60606061] ; [  4.60606061 147.39393939],0
u3,1,0.135368,2.229836,[6 1] ; [20 16],[4.23255814 2.76744186] ; [21.76744186 14.23255814],0
p11,1,0.172366,1.862247,[42  4] ; [128  26],[39.1  6.9] ; [130.9  23.1],0
s8,1,0.198965,1.649959,[30 15] ; [85 67],[26.26903553 18.73096447] ; [88.73096447 63.26903553],0
p10,1,0.205241,1.604684,[44  2] ; [137  16],[41.83919598  4.16080402] ; [139.16080402  13.83919598],0
p7,1,0.220069,1.503924,[40  5] ; [124  29],[37.27272727  7.72727273] ; [126.72727273  26.27272727],0
r1,1,0.237384,1.396062,[42  4] ; [130  24],[39.56  6.44] ; [132.44  21.56],0
n6,1,0.245706,1.347553,[44  2] ; [138  15],[42.07035176  3.92964824] ; [139.92964824  13.07035176],0
p9,1,0.263446,1.250559,[43  3] ; [134  19],[40.91457286  5.08542714] ; [136.08542714  16.91457286],0
a3,1,0.294306,1.099817,[39  7] ; [118  34],[36.47474747  9.52525253] ; [120.52525253  31.47474747],0
n4,1,0.315839,1.0061,[43  3] ; [136  18],[41.17  4.83] ; [137.83  16.17],0
a6,1,0.332638,0.9386,[29 17] ; [108  45],[31.66834171 14.33165829] ; [105.33165829  47.66834171],0
d5,1,0.363245,0.826642,[41  5] ; [128  25],[39.06532663  6.93467337] ; [129.93467337  23.06532663],0
d3,1,0.370618,0.801591,[30 16] ; [111  43],[32.43 13.57] ; [108.57  45.43],0
b3,1,0.376897,0.780798,[17 18] ; [40 60],[14.77777778 20.22222222] ; [42.22222222 57.77777778],0
b2,1,0.376897,0.780798,[17 18] ; [40 60],[14.77777778 20.22222222] ; [42.22222222 57.77777778],0
a4,1,0.385817,0.752084,[25 21] ; [72 81],[22.42211055 23.57788945] ; [74.57788945 78.42211055],0
a8,1,0.390069,0.738726,[ 4 38] ; [ 20 116],[ 5.66292135 36.33707865] ; [ 18.33707865 117.66292135],0
u2,1,0.482096,0.494118,[5 2] ; [20 15],[4.16666667 2.83333333] ; [20.83333333 14.16666667],0
n1,1,0.495088,0.465449,[4 3] ; [ 8 11],[3.23076923 3.76923077] ; [ 8.76923077 10.23076923],0
r3,1,0.523861,0.406285,[43  2] ; [150   4],[43.64321608  1.35678392] ; [149.35678392   4.64321608],0
s4,1,0.539059,0.377287,[ 5 39] ; [ 23 130],[ 6.25380711 37.74619289] ; [ 21.74619289 131.25380711],0
v1,1,0.559254,0.340997,[35 11] ; [109  43],[33.45454545 12.54545455] ; [110.54545455  41.45454545],0
r4,1,0.589426,0.291242,[43  3] ; [147   7],[43.7  2.3] ; [146.3   7.7],0
v2,1,0.705737,0.142572,[36 10] ; [122  29],[36.89340102  9.10659898] ; [121.10659898  29.89340102],0
v4,1,0.723668,0.125005,[44  1] ; [149   5],[43.64321608  1.35678392] ; [149.35678392   4.64321608],0
d1,1,0.758452,0.094565,[31 15] ; [100  54],[30.13 15.87] ; [100.87  53.13],0
s2,1,0.806349,0.060093,[25 20] ; [87 64],[25.71428571 19.28571429] ; [86.28571429 64.71428571],0
p2,1,0.822731,0.050191,[41  5] ; [139  15],[41.4  4.6] ; [138.6  15.4],0
a5,1,0.825334,0.048704,[38  8] ; [125  29],[37.49  8.51] ; [125.51  28.49],0
a7,1,0.826329,0.048142,[32 14] ; [109  44],[32.59296482 13.40703518] ; [108.40703518  44.59296482],0
d2,1,0.834661,0.043567,[25 21] ; [81 73],[24.38 21.62] ; [81.62 72.38],0
s3,1,0.837729,0.041942,[28 17] ; [92 60],[27.41116751 17.58883249] ; [92.58883249 59.41116751],0
b4,1,0.91325,0.011868,[27 19] ; [89 65],[26.68 19.32] ; [89.32 64.68],0
d4,1,0.93871,0.005912,[39  7] ; [129  24],[38.83417085  7.16582915] ; [129.16582915  23.83417085],0
u1,1,0.987444,0.000248,[11 35] ; [ 37 117],[11.04 34.96] ; [ 36.96 117.04],0
b1,1,0.997296,1.1e-05,[20 26] ; [67 87],[20.01 25.99] ; [66.99 87.01],0
