Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,49.784622,[ 1 31] ; [101  41],[18.75862069 13.24137931] ; [83.24137931 58.75862069],1
d4,1,4e-06,21.197223,[17 15] ; [125  17],[26.11494253  5.88505747] ; [115.88505747  26.11494253],1
a5,1,9.2e-05,15.292494,[14 18] ; [111  31],[22.98850575  9.01149425] ; [102.01149425  39.98850575],1
a4,1,0.000137,14.543418,[ 5 27] ; [75 67],[14.71264368 17.28735632] ; [65.28735632 76.71264368],1
d2,1,0.000621,11.713282,[ 8 24] ; [83 59],[16.73563218 15.26436782] ; [74.26436782 67.73563218],1
a3,1,0.006884,7.303108,[17 15] ; [109  33],[23.17241379  8.82758621] ; [102.82758621  39.17241379],0
n4,1,0.018716,5.527854,[20 12] ; [115  26],[24.97109827  7.02890173] ; [110.02890173  30.97109827],0
r1,1,0.032195,4.588079,[23  9] ; [122  18],[26.97674419  5.02325581] ; [118.02325581  21.97674419],0
p1,1,0.038282,4.292446,[ 4 28] ; [  5 137],[ 1.65517241 30.34482759] ; [  7.34482759 134.65517241],0
r2,1,0.047741,3.919068,[26  5] ; [132   8],[28.64327485  2.35672515] ; [129.35672515  10.64327485],0
d3,1,0.057872,3.597347,[18 14] ; [104  38],[22.43678161  9.56321839] ; [99.56321839 42.43678161],0
u1,1,0.058392,3.58249,[ 2 30] ; [ 29 113],[ 5.70114943 26.29885057] ; [ 25.29885057 116.70114943],0
a6,1,0.060295,3.52924,[16 16] ; [96 46],[20.59770115 11.40229885] ; [91.40229885 50.59770115],0
a2,1,0.102602,2.66463,[ 4 28] ; [ 37 105],[ 7.54022989 24.45977011] ; [ 33.45977011 108.54022989],0
b4,1,0.135341,2.230148,[15 17] ; [87 55],[18.75862069 13.24137931] ; [83.24137931 58.75862069],0
s6,1,0.13856,2.193878,[24  8] ; [120  20],[26.79069767  5.20930233] ; [117.20930233  22.79069767],0
a7,1,0.164846,1.9292,[20 12] ; [106  36],[23.17241379  8.82758621] ; [102.82758621  39.17241379],0
v3,1,0.184039,1.764706,[10 22] ; [60 76],[13.33333333 18.66666667] ; [56.66666667 79.33333333],0
s1,1,0.222293,1.489506,[ 2 30] ; [  3 134],[ 0.94674556 31.05325444] ; [  4.05325444 132.94674556],0
r3,1,0.234735,1.41194,[29  3] ; [136   6],[30.34482759  1.65517241] ; [134.65517241   7.34482759],0
s2,1,0.244962,1.35181,[19 13] ; [98 42],[21.76744186 10.23255814] ; [95.23255814 44.76744186],0
n6,1,0.246637,1.342251,[29  3] ; [116  25],[26.82080925  5.17919075] ; [118.17919075  22.82080925],0
r4,1,0.277618,1.178714,[27  5] ; [129  13],[28.68965517  3.31034483] ; [127.31034483  14.68965517],0
v2,1,0.347437,0.882795,[15 16] ; [79 58],[17.3452381 13.6547619] ; [76.6547619 60.3452381],0
b1,1,0.365518,0.818845,[14 18] ; [50 92],[11.77011494 20.22988506] ; [52.22988506 89.77011494],0
u3,1,0.3779,0.777521,[9 6] ; [24  9],[10.3125  4.6875] ; [22.6875 10.3125],0
