Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,50.873187,[59 30] ; [465  38],[78.77702703 10.22297297] ; [445.22297297  57.77702703],1
p10,1,0.0,36.095196,[54 34] ; [437  64],[73.3582343 14.6417657] ; [417.6417657  83.3582343],1
p9,1,1e-05,19.595533,[62 26] ; [441  58],[75.40715503 12.59284497] ; [427.59284497  71.40715503],1
p4,1,1.2e-05,19.119738,[38 50] ; [338 163],[56.17657046 31.82342954] ; [319.82342954 181.17657046],1
s6,1,5.9e-05,16.133698,[45 44] ; [355 138],[61.16838488 27.83161512] ; [338.83161512 154.16838488],1
p8,1,6.9e-05,15.849552,[30 58] ; [283 213],[47.16438356 40.83561644] ; [265.83561644 230.16438356],1
v1,1,0.000121,14.773355,[33 54] ; [295 196],[49.37024221 37.62975779] ; [278.62975779 212.37024221],1
s5,1,0.001332,10.297945,[16 66] ; [183 301],[28.83038869 53.16961131] ; [170.16961131 313.83038869],0
v3,1,0.002019,9.53183,[24 62] ; [223 264],[37.07155323 48.92844677] ; [209.92844677 277.07155323],0
s2,1,0.002272,9.315945,[35 54] ; [283 215],[48.21465077 40.78534923] ; [269.78534923 228.21465077],0
d1,1,0.003297,8.63528,[53 36] ; [377 128],[64.42760943 24.57239057] ; [365.57239057 139.42760943],0
p5,1,0.005916,7.575776,[ 4 85] ; [ 77 423],[12.23938879 76.76061121] ; [ 68.76061121 431.23938879],0
s3,1,0.008398,6.94647,[39 48] ; [298 199],[50.20376712 36.79623288] ; [286.79623288 210.20376712],0
p2,1,0.011858,6.331912,[67 22] ; [430  71],[74.97118644 14.02881356] ; [422.02881356  78.97118644],0
s8,1,0.019572,5.44964,[33 56] ; [253 248],[43.14237288 45.85762712] ; [242.85762712 258.14237288],0
n1,1,0.019787,5.430607,[ 4 16] ; [46 49],[ 8.69565217 11.30434783] ; [41.30434783 53.69565217],0
p7,1,0.020697,5.352108,[48 41] ; [328 164],[57.59724613 31.40275387] ; [318.40275387 173.59724613],0
r2,1,0.041749,4.145367,[77  8] ; [477  21],[80.77186964  4.22813036] ; [473.22813036  24.77186964],0
p3,1,0.045924,3.984369,[39 50] ; [278 225],[47.65709459 41.34290541] ; [269.34290541 233.65709459],0
p12,1,0.046494,3.963611,[ 3 85] ; [ 50 450],[ 7.93197279 80.06802721] ; [ 45.06802721 454.93197279],0
u1,1,0.04741,3.930795,[13 76] ; [122 383],[20.22727273 68.77272727] ; [114.77272727 390.22727273],0
v4,1,0.054618,3.693697,[80  9] ; [478  25],[83.88851351  5.11148649] ; [474.11148649  28.88851351],0
s1,1,0.060377,3.52699,[ 6 83] ; [ 14 483],[ 3.03754266 85.96245734] ; [ 16.96245734 480.03754266],0
p11,1,0.075462,3.160036,[66 23] ; [415  90],[72.06902357 16.93097643] ; [408.93097643  96.06902357],0
a2,1,0.099765,2.7093,[19 70] ; [151 354],[25.47138047 63.52861953] ; [144.52861953 360.47138047],0
s7,1,0.111161,2.537638,[39 45] ; [269 213],[45.71024735 38.28975265] ; [262.28975265 219.71024735],0
p6,1,0.112505,2.518675,[28 58] ; [207 290],[34.66552316 51.33447684] ; [200.33447684 296.66552316],0
a5,1,0.113863,2.499771,[66 23] ; [411  94],[71.46969697 17.53030303] ; [405.53030303  99.46969697],0
n2,1,0.12582,2.343338,[12  8] ; [75 23],[14.74576271  5.25423729] ; [72.25423729 25.74576271],0
r4,1,0.155604,2.016435,[77 12] ; [461  44],[80.60942761  8.39057239] ; [457.39057239  47.60942761],0
p1,1,0.167214,1.907741,[ 4 84] ; [ 45 458],[ 7.29610829 80.70389171] ; [ 41.70389171 461.29610829],0
r1,1,0.170798,1.875925,[69 20] ; [420  83],[73.5152027 15.4847973] ; [415.4847973  87.5152027],0
d2,1,0.187671,1.735805,[46 43] ; [297 205],[51.65313029 37.34686971] ; [291.34686971 210.65313029],0
n3,1,0.200748,1.636924,[17  3] ; [69 28],[14.7008547  5.2991453] ; [71.2991453 25.7008547],0
a8,1,0.266793,1.233161,[10 71] ; [ 79 377],[13.42458101 67.57541899] ; [ 75.57541899 380.42458101],0
u4,1,0.285079,1.142716,[ 1 88] ; [ 16 488],[ 2.55143339 86.44856661] ; [ 14.44856661 489.55143339],0
