Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.435446,[34 41] ; [291  84],[54.16666667 20.83333333] ; [270.83333333 104.16666667],1
n4,1,0.0,26.519044,[38 39] ; [293  83],[56.26269316 20.73730684] ; [274.73730684 101.26269316],1
r4,1,8e-06,19.896214,[55 22] ; [340  37],[66.99339207 10.00660793] ; [328.00660793  48.99339207],1
p10,1,0.000241,13.484019,[59 18] ; [341  33],[68.29268293  8.70731707] ; [331.70731707  42.29268293],1
a5,1,0.000514,12.064148,[42 35] ; [280  97],[54.6123348 22.3876652] ; [267.3876652 109.6123348],1
b1,1,0.002098,9.461605,[40 37] ; [126 251],[28.15418502 48.84581498] ; [137.84581498 239.15418502],0
r3,1,0.002758,8.960762,[67 10] ; [359  16],[72.57079646  4.42920354] ; [353.42920354  21.57079646],0
r1,1,0.004604,8.028942,[47 29] ; [290  85],[56.78935698 19.21064302] ; [280.21064302  94.78935698],0
p4,1,0.018714,5.528087,[35 41] ; [228 148],[44.22123894 31.77876106] ; [218.77876106 157.22123894],0
r2,1,0.023457,5.13433,[65 10] ; [349  22],[69.61883408  5.38116592] ; [344.38116592  26.61883408],0
p2,1,0.029562,4.734574,[59 17] ; [328  48],[65.07079646 10.92920354] ; [321.92920354  54.07079646],0
p8,1,0.03054,4.678657,[30 46] ; [198 175],[38.59242762 37.40757238] ; [189.40757238 183.59242762],0
s6,1,0.030605,4.674982,[44 33] ; [259 112],[52.078125 24.921875] ; [250.921875 120.078125],0
d5,1,0.034702,4.459758,[53 24] ; [300  76],[60.00220751 16.99779249] ; [292.99779249  83.00220751],0
a4,1,0.043782,4.064939,[25 52] ; [169 207],[32.97571744 44.02428256] ; [161.02428256 214.97571744],0
u1,1,0.052498,3.759818,[ 6 71] ; [ 62 315],[11.53303965 65.46696035] ; [ 56.46696035 320.53303965],0
p11,1,0.054622,3.693589,[56 21] ; [310  67],[62.07488987 14.92511013] ; [303.92511013  73.07488987],0
b5,1,0.057519,3.60752,[56 21] ; [231 146],[48.67621145 28.32378855] ; [238.32378855 138.67621145],0
d1,1,0.06512,3.401932,[33 44] ; [205 172],[40.36563877 36.63436123] ; [197.63436123 179.36563877],0
v4,1,0.066323,3.371769,[68  8] ; [357  19],[71.46017699  4.53982301] ; [353.53982301  22.46017699],0
p6,1,0.107783,2.586433,[21 53] ; [143 231],[27.08928571 46.91071429] ; [136.91071429 237.08928571],0
d2,1,0.120525,2.410481,[27 50] ; [168 208],[33.14569536 43.85430464] ; [161.85430464 214.14569536],0
s8,1,0.123742,2.369308,[25 52] ; [158 219],[31.03744493 45.96255507] ; [151.96255507 225.03744493],0
u2,1,0.133916,2.246511,[17  9] ; [57 59],[13.54929577 12.45070423] ; [60.45070423 55.54929577],0
u3,1,0.154523,2.027025,[18  8] ; [62 53],[14.75177305 11.24822695] ; [65.24822695 49.75177305],0
b2,1,0.169941,1.883461,[12 34] ; [ 80 138],[16.03030303 29.96969697] ; [ 75.96969697 142.03030303],0
b3,1,0.169941,1.883461,[12 34] ; [ 80 138],[16.03030303 29.96969697] ; [ 75.96969697 142.03030303],0
s5,1,0.171198,1.872417,[19 53] ; [126 237],[24. 48.] ; [121. 242.],0
a1,1,0.178269,1.811995,[ 4 73] ; [  9 368],[ 2.20484581 74.79515419] ; [ 10.79515419 366.20484581],0
n2,1,0.202546,1.623921,[21  3] ; [64 21],[18.71559633  5.28440367] ; [66.28440367 18.71559633],0
b4,1,0.22966,1.442964,[39 38] ; [219 158],[43.75770925 33.24229075] ; [214.24229075 162.75770925],0
p3,1,0.23009,1.440305,[31 46] ; [180 197],[35.78634361 41.21365639] ; [175.21365639 201.78634361],0
s7,1,0.237963,1.392621,[28 45] ; [167 197],[32.57437071 40.42562929] ; [162.42562929 201.57437071],0
p12,1,0.242226,1.367595,[ 2 75] ; [ 22 352],[ 4.09756098 72.90243902] ; [ 19.90243902 354.09756098],0
s2,1,0.262334,1.256397,[33 44] ; [187 188],[37.47787611 39.52212389] ; [182.52212389 192.47787611],0
n1,1,0.276057,1.186401,[12 12] ; [32 53],[ 9.68807339 14.31192661] ; [34.31192661 50.68807339],0
p5,1,0.321417,0.983173,[ 5 72] ; [ 38 337],[ 7.32522124 69.67477876] ; [ 35.67477876 339.32522124],0
a2,1,0.363749,0.82491,[13 64] ; [ 81 296],[15.94273128 61.05726872] ; [ 78.05726872 298.94273128],0
v1,1,0.450991,0.56816,[31 42] ; [174 194],[33.93424036 39.06575964] ; [171.06575964 196.93424036],0
a7,1,0.501633,0.45148,[53 24] ; [273 103],[55.41280353 21.58719647] ; [270.58719647 105.41280353],0
p7,1,0.511403,0.431196,[41 30] ; [229 141],[43.46938776 27.53061224] ; [226.53061224 143.46938776],0
s4,1,0.547127,0.36249,[14 63] ; [ 79 293],[15.94877506 61.05122494] ; [ 77.05122494 294.94877506],0
a3,1,0.592831,0.285945,[51 26] ; [260 115],[52.9800885 24.0199115] ; [258.0199115 116.9800885],0
v2,1,0.614661,0.253443,[28 45] ; [152 214],[29.93166287 43.06833713] ; [150.06833713 215.93166287],0
d4,1,0.624683,0.23934,[60 17] ; [303  74],[61.5660793 15.4339207] ; [301.4339207  75.5660793],0
d3,1,0.634723,0.22571,[49 27] ; [253 123],[50.77876106 25.22123894] ; [251.22123894 124.77876106],0
p1,1,0.634852,0.225538,[ 4 73] ; [ 25 351],[ 4.92935982 72.07064018] ; [ 24.07064018 351.92935982],0
n3,1,0.673705,0.177298,[19  5] ; [63 21],[18.22222222  5.77777778] ; [63.77777778 20.22222222],0
a6,1,0.746417,0.104567,[50 27] ; [252 125],[51.22026432 25.77973568] ; [250.77973568 126.22026432],0
u4,1,0.85549,0.033167,[ 1 76] ; [  4 373],[ 0.84801762 76.15198238] ; [  4.15198238 372.84801762],0
a8,1,0.888878,0.019523,[10 63] ; [ 50 299],[10.37914692 62.62085308] ; [ 49.62085308 299.37914692],0
s3,1,0.965759,0.001843,[42 35] ; [205 169],[42.17073171 34.82926829] ; [204.82926829 169.17073171],0
