Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,63.657059,[ 14 160] ; [35 28],[ 35.97468354 138.02531646] ; [13.02531646 49.97468354],1
p1,1,0.030018,4.70825,[ 18 156] ; [ 1 61],[ 14.00847458 159.99152542] ; [ 4.99152542 57.00847458],0
s8,1,0.036976,4.351521,[ 33 141] ; [20 43],[ 38.91139241 135.08860759] ; [14.08860759 48.91139241],0
s7,1,0.06136,3.500243,[ 35 130] ; [20 40],[ 40.33333333 124.66666667] ; [14.66666667 45.33333333],0
p12,1,0.065852,3.383507,[  3 169] ; [ 4 59],[  5.12340426 166.87659574] ; [ 1.87659574 61.12340426],0
a4,1,0.112955,2.51238,[78 96] ; [21 42],[ 72.6835443 101.3164557] ; [26.3164557 36.6835443],0
p11,1,0.139702,2.181235,[147  27] ; [48 15],[143.16455696  30.83544304] ; [51.83544304 11.16455696],0
n2,1,0.147712,2.095721,[27 12] ; [10  1],[28.86 10.14] ; [8.14 2.86],0
a6,1,0.165984,1.918849,[119  55] ; [37 26],[114.53164557  59.46835443] ; [41.46835443 21.53164557],0
d5,1,0.178289,1.811829,[133  40] ; [43 20],[129.01694915  43.98305085] ; [46.98305085 16.01694915],0
a2,1,0.223009,1.4849,[ 34 140] ; [ 8 55],[ 30.83544304 143.16455696] ; [11.16455696 51.83544304],0
b4,1,0.240943,1.375067,[90 84] ; [38 25],[93.97468354 80.02531646] ; [34.02531646 28.97468354],0
b5,1,0.260936,1.263783,[108  66] ; [34 29],[104.25316456  69.74683544] ; [37.74683544 25.25316456],0
a3,1,0.292122,1.109814,[124  49] ; [40 22],[120.73191489  52.26808511] ; [43.26808511 18.73191489],0
p8,1,0.30223,1.064327,[89 82] ; [28 35],[85.5 85.5] ; [31.5 31.5],0
r2,1,0.318167,0.996468,[154  19] ; [57  4],[155.9957265  17.0042735] ; [55.0042735  5.9957265],0
a1,1,0.326398,0.963134,[  6 168] ; [ 4 59],[  7.34177215 166.65822785] ; [ 2.65822785 60.34177215],0
v2,1,0.327035,0.960603,[93 74] ; [29 31],[89.75330396 77.24669604] ; [32.24669604 27.75330396],0
s4,1,0.373172,0.793076,[ 13 161] ; [ 7 56],[ 14.6835443 159.3164557] ; [ 5.3164557 57.6835443],0
n5,1,0.380186,0.7701,[121  52] ; [47 15],[123.67659574  49.32340426] ; [44.32340426 17.67659574],0
n1,1,0.394542,0.724898,[12 26] ; [5 6],[13.18367347 24.81632653] ; [3.81632653 7.18367347],0
n4,1,0.400658,0.706352,[120  54] ; [47 16],[122.60759494  51.39240506] ; [44.39240506 18.60759494],0
a8,1,0.425634,0.634706,[ 17 137] ; [ 9 51],[ 18.71028037 135.28971963] ; [ 7.28971963 52.71028037],0
p5,1,0.433131,0.614414,[ 14 160] ; [ 3 57],[ 12.64102564 161.35897436] ; [ 4.35897436 55.64102564],0
s5,1,0.449535,0.571823,[ 20 151] ; [ 9 49],[ 21.65502183 149.34497817] ; [ 7.34497817 50.65502183],0
p7,1,0.449792,0.571177,[97 76] ; [37 23],[99.49356223 73.50643777] ; [34.50643777 25.49356223],0
u4,1,0.451545,0.56677,[  1 173] ; [ 1 62],[  1.46835443 172.53164557] ; [ 0.53164557 62.46835443],0
d3,1,0.487948,0.481048,[109  63] ; [43 20],[111.25106383  60.74893617] ; [40.74893617 22.25106383],0
u3,1,0.498705,0.457692,[26 24] ; [10 13],[24.65753425 25.34246575] ; [11.34246575 11.65753425],0
r3,1,0.507689,0.438828,[161  12] ; [57  6],[159.80508475  13.19491525] ; [58.19491525  4.80508475],0
a5,1,0.53274,0.389163,[118  56] ; [40 23],[116.  58.] ; [42. 21.],0
p2,1,0.538826,0.37772,[142  30] ; [49 13],[140.39316239  31.60683761] ; [50.60683761 11.39316239],0
v4,1,0.58354,0.300546,[161  13] ; [56  6],[159.99152542  14.00847458] ; [57.00847458  4.99152542],0
u2,1,0.60436,0.26847,[25 25] ; [10 13],[23.97260274 26.02739726] ; [11.02739726 11.97260274],0
v1,1,0.608424,0.262476,[84 88] ; [27 33],[82.29310345 89.70689655] ; [28.70689655 31.29310345],0
n3,1,0.608936,0.261727,[29 10] ; [9 2],[29.64  9.36] ; [8.36 2.64],0
p3,1,0.655366,0.199202,[74 99] ; [29 34],[75.50423729 97.49576271] ; [27.49576271 35.50423729],0
b1,1,0.671749,0.179563,[ 66 108] ; [22 41],[ 64.60759494 109.39240506] ; [23.39240506 39.60759494],0
n6,1,0.738694,0.111277,[138  35] ; [49 14],[137.08050847  35.91949153] ; [49.91949153 13.08050847],0
v3,1,0.76307,0.090873,[ 62 107] ; [20 38],[ 61.04845815 107.95154185] ; [20.95154185 37.04845815],0
p10,1,0.763455,0.090569,[148  25] ; [54  8],[148.70638298  24.29361702] ; [53.29361702  8.70638298],0
