Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.010087,6.619414,[15 13] ; [ 6 23],[10.31578947 17.68421053] ; [10.68421053 18.31578947],0
p11,1,0.020273,5.388207,[21  7] ; [13 16],[16.70175439 11.29824561] ; [17.29824561 11.70175439],0
b1,1,0.22979,1.442159,[11 17] ; [16 13],[13.26315789 14.73684211] ; [13.73684211 15.26315789],0
p2,1,0.272855,1.202338,[22  6] ; [19 10],[20.14035088  7.85964912] ; [20.85964912  8.14035088],0
p1,1,0.723301,0.125352,[ 3 25] ; [ 4 25],[ 3.43859649 24.56140351] ; [ 3.56140351 25.43859649],0
