Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,22.047307,[54 14] ; [36 50],[39.74025974 28.25974026] ; [50.25974026 35.74025974],1
p7,1,7e-06,20.308536,[57 10] ; [42 42],[43.92715232 23.07284768] ; [55.07284768 28.92715232],1
p4,1,1.9e-05,18.253974,[59  9] ; [47 39],[46.80519481 21.19480519] ; [59.19480519 26.80519481],1
p2,1,0.004995,7.881178,[63  5] ; [65 21],[56.51948052 11.48051948] ; [71.48051948 14.51948052],0
p3,1,0.012669,6.214792,[43 25] ; [37 49],[35.32467532 32.67532468] ; [44.67532468 41.32467532],0
r2,1,0.017074,5.688702,[65  1] ; [76 10],[61.22368421  4.77631579] ; [79.77631579  6.22368421],0
p11,1,0.027566,4.854993,[59  9] ; [62 24],[53.42857143 14.57142857] ; [67.57142857 18.42857143],0
d4,1,0.03499,4.445667,[59  8] ; [64 22],[53.8627451 13.1372549] ; [69.1372549 16.8627451],0
s5,1,0.03667,4.365683,[33 32] ; [28 55],[26.79054054 38.20945946] ; [34.20945946 48.79054054],0
d1,1,0.053353,3.732815,[49 19] ; [49 37],[43.27272727 24.72727273] ; [54.72727273 31.27272727],0
p5,1,0.060739,3.517081,[15 53] ; [ 9 74],[10.80794702 57.19205298] ; [13.19205298 69.80794702],0
a4,1,0.060933,3.511813,[38 30] ; [35 51],[32.23376623 35.76623377] ; [40.76623377 45.23376623],0
p9,1,0.069403,3.297094,[64  4] ; [73 13],[60.49350649  7.50649351] ; [76.50649351  9.49350649],0
b1,1,0.097087,2.752759,[36 32] ; [34 52],[30.90909091 37.09090909] ; [39.09090909 46.90909091],0
n5,1,0.116402,2.465075,[57 11] ; [63 23],[52.98701299 15.01298701] ; [67.01298701 18.98701299],0
s4,1,0.142564,2.150063,[21 46] ; [18 68],[17.07843137 49.92156863] ; [21.92156863 64.07843137],0
n4,1,0.146938,2.10375,[57 11] ; [63 22],[53.33333333 14.66666667] ; [66.66666667 18.33333333],0
u2,1,0.152646,2.04561,[11  9] ; [16  5],[13.17073171  6.82926829] ; [13.82926829  7.17073171],0
b4,1,0.160124,1.973059,[31 37] ; [49 37],[35.32467532 32.67532468] ; [44.67532468 41.32467532],0
b3,1,0.166859,1.910941,[24 23] ; [21 35],[20.53398058 26.46601942] ; [24.46601942 31.53398058],0
b2,1,0.166859,1.910941,[24 23] ; [21 35],[20.53398058 26.46601942] ; [24.46601942 31.53398058],0
p1,1,0.196624,1.667271,[10 58] ; [ 7 79],[ 7.50649351 60.49350649] ; [ 9.49350649 76.50649351],0
p10,1,0.197738,1.659004,[61  7] ; [70 15],[58.22222222  9.77777778] ; [72.77777778 12.22222222],0
d3,1,0.205181,1.605107,[50 18] ; [55 31],[46.36363636 21.63636364] ; [58.63636364 27.36363636],0
s2,1,0.205695,1.601471,[49 19] ; [53 32],[45.33333333 22.66666667] ; [56.66666667 28.33333333],0
a6,1,0.230547,1.437481,[37 31] ; [55 31],[40.62337662 27.37662338] ; [51.37662338 34.62337662],0
a1,1,0.257342,1.283001,[ 4 64] ; [ 2 84],[ 2.64935065 65.35064935] ; [ 3.35064935 82.64935065],0
d5,1,0.261746,1.259501,[57 10] ; [67 19],[54.30065359 12.69934641] ; [69.69934641 16.30065359],0
b5,1,0.263563,1.249945,[35 33] ; [52 34],[38.41558442 29.58441558] ; [48.58441558 37.41558442],0
a7,1,0.269581,1.218878,[40 28] ; [58 28],[43.27272727 24.72727273] ; [54.72727273 31.27272727],0
p12,1,0.290757,1.116111,[ 8 59] ; [ 6 80],[ 6.13071895 60.86928105] ; [ 7.86928105 78.13071895],0
a5,1,0.295508,1.094358,[54 14] ; [62 24],[51.22077922 16.77922078] ; [64.77922078 21.22077922],0
v1,1,0.326132,0.964197,[34 33] ; [35 47],[31.02684564 35.97315436] ; [37.97315436 44.02684564],0
a8,1,0.339578,0.912026,[11 54] ; [ 9 70],[ 9.02777778 55.97222222] ; [10.97222222 68.02777778],0
s3,1,0.414318,0.666376,[52 16] ; [60 25],[49.77777778 18.22222222] ; [62.22222222 22.77777778],0
s6,1,0.414878,0.664779,[59  7] ; [73 13],[57.31578947  8.68421053] ; [74.68421053 11.31578947],0
s7,1,0.433096,0.614508,[51 16] ; [57 24],[48.89189189 18.10810811] ; [59.10810811 21.89189189],0
n6,1,0.474804,0.510774,[59  9] ; [71 15],[57.4025974 10.5974026] ; [72.5974026 13.4025974],0
a3,1,0.486329,0.484637,[48 20] ; [65 21],[49.8961039 18.1038961] ; [63.1038961 22.8961039],0
n3,1,0.494525,0.466667,[8 6] ; [19  9],[9. 5.] ; [18. 10.],0
r4,1,0.504699,0.445041,[63  5] ; [77  9],[61.81818182  6.18181818] ; [78.18181818  7.81818182],0
v3,1,0.534222,0.386354,[17 51] ; [17 65],[15.41333333 52.58666667] ; [18.58666667 63.41333333],0
d2,1,0.559962,0.33977,[38 30] ; [44 42],[36.20779221 31.79220779] ; [45.79220779 40.20779221],0
v4,1,0.586052,0.296552,[66  2] ; [82  4],[65.35064935  2.64935065] ; [82.64935065  3.35064935],0
a2,1,0.648716,0.207523,[16 52] ; [23 63],[17.22077922 50.77922078] ; [21.77922078 64.22077922],0
u4,1,0.703039,0.14533,[ 1 67] ; [ 2 84],[ 1.32467532 66.67532468] ; [ 1.67532468 84.32467532],0
n2,1,0.758938,0.094172,[9 5] ; [20  9],[9.44186047 4.55813953] ; [19.55813953  9.44186047],0
r3,1,0.784325,0.074905,[64  4] ; [80  6],[63.58441558  4.41558442] ; [80.41558442  5.58441558],0
u1,1,0.878401,0.023408,[12 56] ; [16 70],[12.36363636 55.63636364] ; [15.63636364 70.36363636],0
u3,1,0.910434,0.012654,[13  7] ; [14  7],[13.17073171  6.82926829] ; [13.82926829  7.17073171],0
n1,1,0.915594,0.011233,[7 7] ; [14 15],[6.8372093 7.1627907] ; [14.1627907 14.8372093],0
s1,1,0.918435,0.010487,[ 3 65] ; [ 4 80],[ 3.13157895 64.86842105] ; [ 3.86842105 80.13157895],0
r1,1,0.963212,0.002127,[55 13] ; [69 16],[55.11111111 12.88888889] ; [68.88888889 16.11111111],0
